代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
0050,元大台灣50,市,,,71.8,0.95,+1.34,101703,7306,71.85,71.9,72.05,71.6,0.64,,1.002,,,,,
0052,富邦科技,市,,,42.42,0.31,+0.74,36698,1560,42.11,42.51,42.7,42.37,0.78,,1.0007,,,,,
006205,富邦上証,市,,,41,-0.33,-0.8,238,9.77,41.33,41.33,41.45,40.88,1.38,,0.9927,,,,,
006206,元大上證50,市,,,37.6,-0.4,-1.05,129,4.86,38,38,38.03,37.58,1.18,,0.9934,,,,,
00634R,富邦上証反1,市,,,3.26,0.02,+0.62,150,0.49,3.24,3.24,3.26,3.24,0.62,,0.9969,,,,,
00636,國泰中國A50,市,,,26.75,-0.27,-1,1265,34,27.02,27.02,27.04,26.66,1.41,,0.9952,,,,,
00639,富邦深100,市,,,15.52,-0.05,-0.32,949,14.7,15.57,15.57,15.65,15.46,1.22,,0.9892,,,,,
00642U,期元大S&P石油,市,,,15.96,0.21,+1.33,6443,103,15.75,15.93,16,15.93,0.44,,1.0038,,,,,
00650L,復華香港正2,市,,,18.69,0.01,+0.05,4689,88.3,18.68,18.91,19.07,18.68,2.09,,0.9894,,,,,
00654R,富邦印度反1,市,,,6.5,-0.06,-0.91,67,0.43,6.56,6.54,6.54,6.43,1.68,,1.0015,,,,,
00655L,國泰中國A50正2,市,,,33.2,-0.76,-2.24,3795,127,33.96,33.87,34.1,33.08,3.0,,0.9887,,,,,
00662,富邦NASDAQ,市,,,103.35,1.55,+1.52,1938,200,101.8,103.1,103.45,103.1,0.34,,1.0054,,,,,
00666R,富邦恒生國企反1,市,,,8.7,-0.01,-0.11,121,1.05,8.71,8.65,8.7,8.65,0.57,,0.9932,,,,,
00668,國泰美國道瓊,市,,,56.8,0.75,+1.34,34,1.91,56.05,56.75,56.8,56.75,0.09,,1.0042,,,,,
00670L,富邦NASDAQ正2,市,,,162.25,4.35,+2.75,1084,176,157.9,162.35,162.5,161.9,0.38,,0.9913,,,,,
00674R,期元大S&P黃金反1,市,,,5.32,0.1,+1.92,2271,12.1,5.22,5.32,5.33,5.29,0.77,,1.0095,,,,,
00676R,富邦臺灣加權反1,市,,,8.24,-0.11,-1.32,3160,26,8.35,8.24,8.26,8.2,0.72,,0.9988,,,,,
00679B,元大美債20年,櫃,,,27.3,0.14,+0.52,59147,1613,27.16,27.29,27.31,27.21,0.37,,0.9971,,,,,
