代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1217,愛之味,市,,,10.55,0.0,0,904,9.48,10.55,10.6,10.6,10.4,1.9,39.1,0.69,,,,,
1219,福壽,市,,,13.55,-0.05,-0.37,424,5.73,13.6,13.6,13.6,13.4,1.47,32.3,1.02,,,,,
1323,永裕,市,,,18.75,0.2,+1.08,41,0.76,18.55,18.55,18.75,18.55,1.08,170,0.69,,,,,
1337,再生-KY,市,,,5.19,-0.08,-1.52,382,1.98,5.27,5.27,5.3,5.16,2.66,,0.39,,,,,
1414,東和,市,,,19.9,0.1,+0.51,315,6.21,19.8,19.7,19.95,19.55,2.02,166,1.41,,,,,
1437,勤益控,市,,,32.35,0.15,+0.47,121,3.9,32.2,32.1,32.5,32.05,1.4,15.4,0.79,,,,,
1445,大宇,市,,,15.3,0.15,+0.99,71,1.08,15.15,15.15,15.45,15.05,2.64,,0.88,,,,,
1467,南緯,市,,,7.37,0.04,+0.55,128,0.94,7.33,7.33,7.39,7.33,0.82,,0.63,,,,,
1476,儒鴻,市,,,426,-3.0,-0.7,843,360,429,431,431,424,1.63,20.7,4.21,,,,,
1477,聚陽,市,,,310.5,-2.5,-0.8,627,195,313,314,315.5,310,1.76,20.6,5.89,,,,,
1536,和大,市,,,61,0.0,0,1063,64.6,61,61,61,60.3,1.15,,2.14,,,,,
1560,中砂,市,,,425,9.5,+2.29,2535,1069,415.5,415.5,427.5,412,3.73,55.5,8.26,,,,,
1563,巧新,市,,,45.75,-0.95,-2.03,548,25,46.7,46.7,46.75,45.4,2.89,21.3,1.16,,,,,
1590,亞德客-KY,市,,,1200,-30.0,-2.44,994,1200,1230,1260,1275,1190,6.91,30.5,5.01,,,,,
1593,祺驊,櫃,,,29.1,-0.15,-0.51,5,0.15,29.25,29.25,29.25,29.05,0.68,14.8,0.91,,,,,
1616,億泰,市,,,28.3,0.05,+0.18,917,25.8,28.25,28.6,28.6,27.85,2.65,7.53,2.38,,,,,
1708,東鹼,市,,,35.15,0.15,+0.43,1918,67.3,35,35,35.4,34.7,2.0,11.7,1.26,,,,,
1714,和桐,市,,,9.25,0.16,+1.76,7177,66.8,9.09,9.18,9.48,9.18,3.3,21.5,0.78,,,,,
1733,五鼎,市,,,30.7,0.15,+0.49,189,5.79,30.55,30.5,30.9,30.45,1.47,20.2,1.69,,,,,
1795,美時,市,,,292.5,-32.0,-9.86,9863,2921,324.5,311.5,312,292.5,6.01,16.1,3.47,,,,,
1799,易威,櫃,,,32.75,0.75,+2.34,184,6.1,32,32.65,33.55,32.55,3.12,,6.1,,,,,
1906,寶隆,市,,,11.95,0.3,+2.58,105,1.23,11.65,11.65,11.95,11.6,3.0,109,0.64,,,,,
2034,允強,市,,,21.15,0.15,+0.71,801,17,21,21.1,21.3,21,1.43,,1.17,,,,,
2230,泰茂,櫃,,,55.8,-6.2,-10,111,6.21,62,55.8,55.8,55.8,0.0,91.5,3.14,,,,,
2236,百達-KY,市,,,112.5,-0.5,-0.44,256,28.8,113,114,114,111,2.65,20.6,3.4,,,,,
2241,艾姆勒,市,,,29.8,-0.4,-1.32,360,10.8,30.2,30.2,30.25,29.6,2.15,,2.32,,,,,
2316,楠梓電,市,,,95.8,-0.3,-0.31,1288,123,96.1,95.2,96.4,94.6,1.87,7.92,1.49,,,,,
2328,廣宇,市,,,47.8,-0.85,-1.75,4699,224,48.65,48.65,48.65,47.25,2.88,26.4,1.78,,,,,
2329,華泰,市,,,50.2,-0.3,-0.59,4749,239,50.5,50.2,51,50,1.98,29.7,3.19,,,,,
2340,台亞,市,,,24.65,0.15,+0.61,1320,32.3,24.5,24.75,24.75,24.2,2.24,,1.58,,,,,
2355,敬鵬,市,,,38.35,1.6,+4.35,7771,294,36.75,36.95,38.6,36.7,5.17,25.9,0.93,,,,,
2360,致茂,市,,,1050,10.0,+0.96,1688,1771,1040,1045,1060,1040,1.92,41.7,15.09,,,,,
2363,矽統,市,,,55,0.6,+1.1,20694,1124,54.4,54.4,55.9,53,5.33,38.5,1.64,,,,,
2367,燿華,市,,,52.5,0.9,+1.74,73696,3816,51.6,52.1,53.2,50,6.2,41.3,3.04,,,,,
2369,菱生,市,,,25.25,0.45,+1.81,3536,88.9,24.8,24.9,25.35,24.85,2.02,,1.98,,,,,
2375,凱美,市,,,85.3,0.7,+0.83,907,76.6,84.6,84.6,85.5,83.6,2.25,22.2,0.98,,,,,
2383,台光電,市,,,2195,90.0,+4.28,5309,11463,2105,2100,2210,2065,6.89,56.6,17.68,,,,,
2392,正崴,市,,,38.3,-0.65,-1.67,1500,57.5,38.95,38.95,39,38.1,2.31,,0.83,,,,,
2406,國碩,市,,,29.55,1.55,+5.54,27302,796,28,29.1,29.9,28.4,5.36,,2.88,,,,,
2413,環科,市,,,41.5,-2.15,-4.93,6313,263,43.65,43.5,44.1,40.65,7.9,,2.83,,,,,
2419,仲琦,市,,,27.8,0.2,+0.72,1226,33.8,27.6,27.25,28.05,27.1,3.44,,1.9,,,,,
2431,聯昌,市,,,15.2,0.3,+2.01,1808,27.1,14.9,14.9,15.25,14.7,3.69,,1.34,,,,,
2434,統懋,市,,,29.8,0.05,+0.17,49,1.48,29.75,29.7,30.45,29.7,2.52,,2.29,,,,,
2442,新美齊,市,,,20.7,0.0,0,1614,33,20.7,20.45,20.7,20.2,2.42,22.7,1.14,,,,,
2458,義隆,市,,,119,-1.5,-1.24,1326,159,120.5,120.5,120.5,119,1.24,14.7,3.56,,,,,
2467,志聖,市,,,273,0.5,+0.18,2280,618,272.5,273,274,265.5,3.12,53.8,7.77,,,,,
2474,可成,市,,,192.5,-1.0,-0.52,1787,345,193.5,194.5,194.5,192,1.29,14.5,0.82,,,,,
2486,一詮,市,,,152,6.0,+4.11,6519,979,146,149,154,145.5,5.82,760,6.98,,,,,
2498,宏達電,市,,,44.25,-0.45,-1.01,3356,149,44.7,44.75,44.75,44.15,1.34,6.41,1.38,,,,,
2516,新建,市,,,14.55,-0.1,-0.68,297,4.33,14.65,14.7,14.75,14.45,2.05,15.6,1.75,,,,,
2520,冠德,市,,,31.85,-0.3,-0.93,1741,55.3,32.15,31.8,32.1,31.55,1.71,,0.79,,,,,
2610,華航,市,,,22.7,-0.25,-1.09,37971,861,22.95,22.9,23,22.45,2.4,9.19,1.46,,,,,
2612,中航,市,,,60.6,-0.2,-0.33,1070,64.3,60.8,60.5,60.6,59.6,1.64,8.45,0.93,,,,,
2731,雄獅,市,,,175.5,0.5,+0.29,2073,359,175,173,177,169,4.57,11.3,3.56,,,,,
2851,中再保,市,,,27.45,0.05,+0.18,1256,34.4,27.4,27.4,27.55,27.25,1.09,10.9,1.07,,,,,
2883,凱基金,市,,,19.25,0.35,+1.85,83501,1598,18.9,18.9,19.25,18.9,1.85,13.9,1.15,,,,,
2903,遠百,市,,,22.95,-0.55,-2.34,4627,106,23.5,23.35,23.35,22.75,2.55,13.7,1.06,,,,,
2929,淘帝-KY,市,,,7.6,-0.09,-1.17,322,2.45,7.69,7.55,7.8,7.54,3.38,58.5,0.3,,,,,
3010,華立,市,,,122,-1.5,-1.21,1806,221,123.5,125.5,125.5,120.5,4.05,14.7,1.41,,,,,
3014,聯陽,市,,,119.5,-0.5,-0.42,482,57.6,120,120.5,120.5,119,1.25,12.4,2.99,,,,,
3017,奇鋐,市,,,1605,-15.0,-0.93,3295,5267,1620,1610,1620,1560,3.7,41.9,17.2,,,,,
3023,信邦,市,,,233,-2.5,-1.06,1349,315,235.5,235,237.5,230,3.18,17.8,3.81,,,,,
3026,禾伸堂,市,,,104.5,-1.0,-0.95,730,76.2,105.5,105,105.5,103,2.37,17.1,1.77,,,,,
3028,增你強,市,,,47.95,1.75,+3.79,34282,1611,46.2,46.2,49.75,44.3,11.8,16.6,1.94,,,,,
3036A,文曄甲特,市,,,52,0.0,0,689,35.8,52,51.9,52,51.9,0.19,,,,,,,
3038,全台,市,,,22.75,-0.75,-3.19,618,14,23.5,23.5,23.5,22.45,4.47,19.4,1.33,,,,,
3056,富華新,市,,,17.15,0.0,0,785,13.4,17.15,17.15,17.15,17,0.87,2.92,0.94,,,,,
3058,立德,市,,,9.75,0.12,+1.25,800,7.77,9.63,9.72,9.86,9.51,3.63,,1.18,,,,,
3163,波若威,櫃,,,589,22.0,+3.88,1480,860,567,565,593,555,6.7,115,16.85,,,,,
3207,耀勝,櫃,,,62.1,-1.5,-2.36,782,48.9,63.6,63,63.5,62,2.36,,2.35,,,,,
3209,全科,市,,,37.4,0.1,+0.27,3232,121,37.3,37.85,37.95,36.8,3.08,16.8,1.82,,,,,
3211,順達,櫃,,,280,0.0,0,2801,785,280,281,284.5,278.5,2.14,37.5,4.63,,,,,
3234,光環,櫃,,,76.4,0.4,+0.53,6097,454,76,76,78.3,71,9.61,,10.75,,,,,
3294,英濟,櫃,,,35.75,-0.1,-0.28,907,32.3,35.85,35.85,36.45,35.15,3.63,,2.23,,,,,
3311,閎暉,市,,,30.6,-0.2,-0.65,210,6.44,30.8,30.8,30.85,30.6,0.81,17.7,0.87,,,,,
3323,加百裕,櫃,,,37.55,-0.35,-0.92,1453,54.5,37.9,37.9,38.1,37.25,2.24,,1.47,,,,,
3324,雙鴻,櫃,,,1065,-15.0,-1.39,3161,3359,1080,1065,1085,1035,4.63,45.7,9.94,,,,,
3362,先進光,櫃,,,102,1.5,+1.49,430,43.6,100.5,101.5,102.5,100,2.49,,4.01,,,,,
3363,上詮,櫃,,,456,2.0,+0.44,4606,2101,454,452,464,444,4.41,6514,18.45,,,,,
3372,典範,櫃,,,21.7,1.3,+6.37,1844,40,20.4,20.4,22.3,20.4,9.31,,2.49,,,,,
3376,新日興,市,,,192.5,-1.0,-0.52,2526,487,193.5,194.5,196,191.5,2.33,69.7,2.23,,,,,
3419,譁裕,市,,,15.3,0.6,+4.08,386,5.78,14.7,15.2,15.3,14.6,4.76,,1.86,,,,,
3434,哲固,櫃,,,29.35,-0.5,-1.68,205,6.02,29.85,29.7,29.8,29.3,1.68,45.9,2.11,,,,,
3437,榮創,市,,,15.45,-0.15,-0.96,704,10.9,15.6,15.45,15.9,15.3,3.85,,1.06,,,,,
3450,聯鈞,市,,,243,-5.0,-2.02,4181,1016,248,249,249,240.5,3.43,44.3,7.4,,,,,
3466,德晉,櫃,,,37.15,-0.45,-1.2,332,12.3,37.6,37.2,37.35,36.75,1.6,,1.98,,,,,
3508,位速,櫃,,,35,1.85,+5.58,1351,45.2,33.15,32.9,35,32,9.05,,6.7,,,,,
3521,台鋼建設,櫃,,,15.7,0.05,+0.32,162,2.54,15.65,15.65,15.8,15.35,2.88,,1.55,,,,,
3522,御嵿,櫃,,,15.1,-0.2,-1.31,169,2.55,15.3,15.35,15.45,15.05,2.61,,2.73,,,,,
3529,力旺,櫃,,,1985,180.0,+9.97,2245,4337,1805,1820,1985,1810,9.7,79.6,45.23,,,,,
3532,台勝科,市,,,148,-3.0,-1.99,7633,1112,151,146.5,148,142,3.97,81.8,2.35,,,,,
3535,晶彩科,市,,,103.5,1.0,+0.98,4483,461,102.5,102,104.5,101,3.41,,8.35,,,,,
3545,敦泰,市,,,51.1,-0.8,-1.54,911,46.7,51.9,52,52,50.9,2.12,21.2,1.14,,,,,
3576,聯合再生,市,,,15.15,0.7,+4.84,45344,661,14.45,14,15.45,13.75,11.8,,2.37,,,,,
3592,瑞鼎,市,,,223.5,-4.5,-1.97,506,113,228,228,228.5,222,2.85,11.4,1.5,,,,,
3605,宏致,市,,,64.2,0.6,+0.94,3160,205,63.6,65.6,66.6,64.2,3.77,14.4,1.39,,,,,
3615,安可,櫃,,,25.8,0.05,+0.19,1461,37.6,25.75,25.7,26.1,25.5,2.33,117,0.78,,,,,
3630,新鉅科,櫃,,,32.4,-0.4,-1.22,970,31.4,32.8,32.6,32.6,32.15,1.37,21.3,2.14,,,,,
3653,健策,市,,,3205,-145.0,-4.33,1743,5649,3350,3320,3345,3185,4.78,92.7,24.32,,,,,
3680,家登,櫃,,,392.5,-12.0,-2.97,1021,403,404.5,405,405,391.5,3.34,57,3.86,,,,,
3701,大眾控,市,,,47.2,-2.55,-5.13,2265,108,49.75,50.5,50.5,47.15,6.73,46.3,2.3,,,,,
3708,上緯投控,市,,,103,-2.0,-1.9,555,57.4,105,104.5,104.5,102.5,1.9,81.1,1.15,,,,,
3710,連展投控,櫃,,,6.96,0.21,+3.11,363,2.5,6.75,6.9,7.06,6.8,3.85,,1.48,,,,,
3714,富采,市,,,35.7,-0.5,-1.38,2823,100,36.2,36.05,36.05,35.1,2.62,,0.62,,,,,
3715,定穎投控,市,,,141,-1.5,-1.05,12619,1791,142.5,143,145.5,140,3.86,46.8,5.07,,,,,
4104,佳醫,市,,,77.7,0.1,+0.13,219,17,77.6,77.1,77.9,77.1,1.03,16.6,1.5,,,,,
4105,東洋,櫃,,,83.7,-0.4,-0.48,638,53.3,84.1,84.1,84.4,83.1,1.55,11.6,3.03,,,,,
4106,雃博,市,,,23.1,0.0,0,64,1.47,23.1,22.8,23.1,22.65,1.95,16.7,0.95,,,,,
4121,優盛,櫃,,,17.7,0.5,+2.91,311,5.49,17.2,17.05,17.85,17.05,4.65,,1.04,,,,,
4130,健亞,櫃,,,32,-0.6,-1.84,2236,71.7,32.6,32.6,33.45,31.45,6.13,320,2.65,,,,,
4168,醣聯,櫃,,,26.05,-0.5,-1.88,343,8.99,26.55,26.4,26.8,26,3.01,,2.83,,,,,
4440,宜新實業,市,,,17.35,0.25,+1.46,73,1.25,17.1,17.1,17.4,17.1,1.75,19.1,0.91,,,,,
4543,萬在,櫃,,,30.3,-0.4,-1.3,198,6.03,30.7,30.7,30.7,30.05,2.12,104,1.03,,,,,
4716,大立,櫃,,,15.2,0.1,+0.66,231,3.52,15.1,15.35,15.5,15.15,2.32,,1.27,,,,,
4737,華廣,市,,,55.9,1.1,+2.01,656,36.6,54.8,54.7,56.9,53.4,6.39,,2.03,,,,,
4743,合一,櫃,,,58.2,-0.1,-0.17,1913,111,58.3,58.5,58.7,57.6,1.89,,2.66,,,,,
4744,皇將,櫃,,,31.75,-0.25,-0.78,775,24.9,32,32.35,33.4,31.5,5.94,15,1.46,,,,,
4749,新應材,櫃,,,830,10.0,+1.22,926,757,820,820,830,810,2.44,80,8.66,,,,,
4903,聯光通,櫃,,,38.95,-1.25,-3.11,2019,79.1,40.2,39.95,40,38.9,2.74,38.2,3.53,,,,,
4927,泰鼎-KY,市,,,33.3,1.55,+4.88,7155,238,31.75,31.9,34.2,31.75,7.72,,1.37,,,,,
4956,光鋐,市,,,24.25,0.0,0,3041,75,24.25,24.25,25.45,24.1,5.57,,1.53,,,,,
4961,天鈺,市,,,143,-4.0,-2.72,725,104,147,147,148,142.5,3.74,12,1.01,,,,,
4966,譜瑞-KY,櫃,,,508,-7.0,-1.36,1397,709,515,514,517,501,3.11,14,1.86,,,,,
4972,湯石照明,櫃,,,18,-0.05,-0.28,25,0.44,18.05,18.05,18.05,17.95,0.55,,0.73,,,,,
4987,科誠,櫃,,,80.6,0.0,0,135,10.9,80.6,80.6,80.7,80.5,0.25,13.2,2.18,,,,,
4991,環宇-KY,櫃,,,269,7.0,+2.67,2026,540,262,259,273,255,6.87,,10.27,,,,,
5201,凱衛,櫃,,,41.15,-0.25,-0.6,91,3.73,41.4,42.6,42.6,40.2,5.8,31.4,3.08,,,,,
5203,訊連,市,,,76.2,0.4,+0.53,276,21,75.8,76.2,76.5,75.7,1.06,20.8,1.34,,,,,
5210,寶碩,櫃,,,21.45,0.45,+2.14,150,3.18,21,21,21.45,20.85,2.86,34,2.33,,,,,
5211,蒙恬,櫃,,,24.45,1.0,+4.26,19,0.47,23.45,23.45,24.45,23.45,4.26,,2.27,,,,,
5225,東科-KY,市,,,98,0.5,+0.51,205,20.1,97.5,97.5,98.2,97.5,0.72,8.35,2.28,,,,,
