代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
00865B,國泰US短期公債,市,,,47.64,0.11,+0.23,1509,71.8,47.53,47.56,47.64,47.56,0.17,,1.0005,,,,,
00877,復華中國5G,櫃,,,26,-0.24,-0.91,4320,113,26.24,26.24,26.5,26,1.91,,0.9901,,,,,
00881,國泰台灣科技龍頭,市,,,33.77,-0.63,-1.83,20431,692,34.4,33.92,34.08,33.66,1.22,,0.9991,,,,,
00882,中信中國高股息,市,,,15.76,-0.03,-0.19,11955,188,15.79,15.78,15.85,15.65,1.27,,0.9875,,,,,
00891,中信關鍵半導體,市,,,23.23,-0.48,-2.02,40122,936,23.71,23.39,23.49,23.23,1.1,,1.003,,,,,
00893,國泰智能電動車,市,,,33.17,-0.78,-2.3,2544,84.6,33.95,33.44,33.46,33.08,1.12,,1.0009,,,,,
00895,富邦未來車,市,,,40.37,-0.71,-1.73,1173,47.4,41.08,40.51,40.71,40.32,0.95,,1.0005,,,,,
00898,國泰基因免疫革命,市,,,8.17,-0.06,-0.73,651,5.32,8.23,8.23,8.23,8.15,0.97,,0.9976,,,,,
00901,永豐智能車供應鏈,市,,,27.77,-0.58,-2.05,413,11.5,28.35,28.09,28.1,27.67,1.52,,0.9986,,,,,
00902,中信電池及儲能,市,,,13.93,-0.31,-2.18,1758,24.6,14.24,14.22,14.24,13.85,2.74,,0.9908,,,,,
00903,富邦元宇宙,市,,,16.58,-0.48,-2.81,622,10.3,17.06,16.78,16.78,16.55,1.35,,0.9946,,,,,
00904,新光臺灣半導體30,市,,,26.91,-0.66,-2.39,3290,88.7,27.57,27.05,27.18,26.79,1.41,,0.9978,,,,,
00905,FT臺灣Smart,市,,,18.63,-0.3,-1.58,1956,36.5,18.93,18.75,18.77,18.58,1.0,,0.9989,,,,,
00909,國泰數位支付服務,市,,,38.05,-2.3,-5.7,9566,365,40.35,38.2,38.44,38,1.09,,1.0112,,,,,
00912,中信臺灣智慧50,市,,,22.97,-0.35,-1.5,915,21.1,23.32,23.17,23.17,22.93,1.03,,1.0026,,,,,
00915,凱基優選高股息30,市,,,23.65,-0.02,-0.08,4969,118,23.67,23.64,23.73,23.58,0.63,,0.995,,,,,
00919,群益台灣精選高息,市,,,23.31,-0.11,-0.47,56647,1321,23.42,23.3,23.43,23.24,0.81,,0.9966,,,,,
00921,兆豐龍頭等權重,市,,,18.2,-0.13,-0.71,315,5.75,18.33,18.2,18.38,18.16,1.2,,0.9967,,,,,
00926,凱基全球菁英55,市,,,23.47,-0.22,-0.93,1025,24.1,23.69,23.63,23.63,23.43,0.84,,0.997,,,,,
00930,永豐ESG低碳高息,市,,,17.89,-0.08,-0.45,949,17,17.97,17.92,18.01,17.85,0.89,,0.9967,,,,,
00931B,統一美債20年,櫃,,,13.63,0.04,+0.29,3760,51.2,13.59,13.6,13.64,13.59,0.37,,1,,,,,
00932,兆豐永續高息等權,市,,,14.84,-0.14,-0.93,743,11.1,14.98,14.98,15.03,14.83,1.34,,0.9966,,,,,
00934,中信成長高股息,市,,,21.92,-0.23,-1.04,2558,56.2,22.15,21.9,22.19,21.86,1.49,,0.9977,,,,,
00935,野村臺灣新科技50,市,,,34.9,-0.95,-2.65,13679,479,35.85,35.18,35.32,34.78,1.51,,1.002,,,,,
00938,凱基優選30,市,,,18.42,-0.05,-0.27,861,15.8,18.47,18.33,18.46,18.32,0.76,,0.9962,,,,,
00939,統一台灣高息動能,市,,,15.36,-0.2,-1.29,8855,137,15.56,15.41,15.54,15.31,1.48,,0.9961,,,,,
00941,中信上游半導體,市,,,20.65,-0.19,-0.91,1710,35.4,20.84,20.61,20.84,20.61,1.1,,1.0015,,,,,
00942B,台新美A公司債20+,櫃,,,14.58,0.03,+0.21,2018,29.4,14.55,14.55,14.58,14.54,0.27,,1.0014,,,,,
00944,野村趨勢動能高息,市,,,14.88,-0.18,-1.2,786,11.8,15.06,14.97,15.08,14.87,1.39,,0.996,,,,,
00947,台新臺灣IC設計,市,,,22.73,-0.83,-3.52,10368,237,23.56,22.85,23.24,22.56,2.89,,1.0031,,,,,
00948B,中信優息投資級債,櫃,,,9.62,0.03,+0.31,11311,109,9.59,9.59,9.62,9.59,0.31,,1.0013,,,,,
00954,中信日本半導體,市,,,14.43,-0.36,-2.43,2632,38.2,14.79,14.65,14.71,14.35,2.43,,0.9993,,,,,
00956,中信日經高股息,市,,,12.35,-0.01,-0.08,285,3.53,12.36,12.42,12.52,12.33,1.54,,0.9968,,,,,
00958B,永豐ESG銀行債15+,櫃,,,9.52,0.01,+0.11,539,5.13,9.51,9.51,9.55,9.5,0.53,,0.9979,,,,,
00960,野村全球航運龍頭,市,,,15.39,-0.22,-1.41,826,12.8,15.61,15.58,15.58,15.37,1.35,,0.9935,,,,,
00964,中信亞太高股息,市,,,12.86,-0.19,-1.46,3646,47.1,13.05,13.04,13.07,12.8,2.07,,0.9984,,,,,
00966B,統一ESG投等債15+,櫃,,,14.18,0.01,+0.07,1026,14.5,14.17,14.17,14.18,14.14,0.28,,1,,,,,
00967B,元大優息美債,櫃,,,9.26,0.01,+0.11,224,2.07,9.25,9.26,9.27,9.25,0.22,,0.9963,,,,,
00969B,元大零息超長美債,櫃,,,8.35,0.0,0,429,3.58,8.35,8.35,8.36,8.32,0.48,,0.999,,,,,
00971,野村美國研發龍頭,市,,,15.51,-0.24,-1.52,1119,17.4,15.75,15.65,15.65,15.48,1.08,,0.9994,,,,,
009800,中信NASDAQ,市,,,10.97,-0.17,-1.53,5486,60.3,11.14,11.03,11.04,10.95,0.81,,1.0009,,,,,
009801,中信美國創新科技,市,,,10.71,-0.16,-1.47,1612,17.3,10.87,10.77,10.78,10.68,0.92,,1.0009,,,,,
009806,台新標普500,櫃,,,12.06,-0.08,-0.66,175,2.11,12.14,12.14,12.14,12.04,0.82,,0.995,,,,,
009807,台新標普科技精選,櫃,,,12.56,-0.22,-1.72,338,4.25,12.78,12.65,12.65,12.53,0.94,,1.0016,,,,,
00980B,台新特選IG債10+,櫃,,,9.65,0.01,+0.1,700,6.76,9.64,9.64,9.66,9.63,0.31,,1,,,,,
00980D,主動聯博投等入息,櫃,,,20.94,0.01,+0.05,2961,62,20.93,20.91,20.97,20.91,0.29,,1.001,,,,,
00980T,平衡凱基美國TOP,櫃,,,10.67,-0.06,-0.56,1857,19.8,10.73,10.7,10.71,10.65,0.56,,1,,,,,
009812,野村日本東證,市,,,11.5,-0.02,-0.17,449,5.16,11.52,11.55,11.59,11.46,1.13,,1.0017,,,,,
009813,貝萊德標普卓越50,市,,,10.4,-0.08,-0.76,6551,68.3,10.48,10.45,10.47,10.39,0.76,,0.9952,,,,,
009814,富邦標普500,櫃,,,10.14,-0.04,-0.39,2709,27.5,10.18,10.17,10.18,10.12,0.59,,0.998,,,,,
009815,大華美國MAG7+,櫃,,,9.75,-0.18,-1.81,40897,399,9.93,9.8,9.81,9.71,1.01,,1.0041,,,,,
00981B,第一金優選非投債,櫃,,,9.38,-0.01,-0.11,7879,74,9.39,9.4,9.41,9.38,0.32,,0.9972,,,,,
00981D,主動中信非投等債,櫃,,,10.58,0.02,+0.19,9163,96.9,10.56,10.56,10.58,10.56,0.19,,1.0027,,,,,
00981T,平衡凱基雙核收息,市,,,11.08,-0.03,-0.27,4835,53.6,11.11,11.08,11.11,11.08,0.27,,1.0018,,,,,
00982D,主動富邦動態入息,市,,,10.17,0.03,+0.3,2804,28.5,10.14,10.17,10.17,10.15,0.2,,1.0009,,,,,
00983D,主動富邦複合收益,市,,,10.3,0.02,+0.19,941,9.69,10.28,10.28,10.3,10.28,0.19,,1.0004,,,,,
00984A,主動安聯台灣高息,市,,,11.84,-0.17,-1.42,6992,83.1,12.01,11.9,11.97,11.8,1.42,,1.0034,,,,,
00986A,主動台新龍頭成長,市,,,11.79,-0.2,-1.67,1031,12.2,11.99,11.88,11.88,11.75,1.08,,1.0043,,,,,
00987A,主動台新優勢成長,市,,,10.22,-0.25,-2.39,3510,36.3,10.47,10.38,10.46,10.17,2.77,,1.002,,,,,
00987B,野村10+澳洲公債,櫃,,,15.54,-0.1,-0.64,10742,167,15.64,15.56,15.62,15.53,0.58,,0.9987,,,,,
00988A,主動統一全球創新,市,,,11.5,-0.59,-4.88,53792,623,12.09,11.65,11.69,11.46,1.9,,1.0017,,,,,
00989A,主動摩根美國科技,市,,,14.03,-0.49,-3.37,7143,101,14.52,14.21,14.21,14,1.45,,1.0094,,,,,
00992A,主動群益科技創新,市,,,11.36,-0.25,-2.15,28385,325,11.61,11.46,11.57,11.33,2.07,,1.0026,,,,,
00995A,主動中信台灣卓越,市,,,10.39,-0.25,-2.35,14332,150,10.64,10.48,10.6,10.36,2.26,,1,,,,,
1101,台泥,市,,,25.7,-0.1,-0.39,27608,713,25.8,25.8,26.1,25.65,1.74,,0.88,,,,,
1215,卜蜂,市,,,149,-0.5,-0.33,385,57.4,149.5,150,150.5,148.5,1.34,14.6,3.78,,,,,
1301,台塑,市,,,47.2,0.35,+0.75,26194,1237,46.85,47.2,47.95,46.8,2.45,,1.03,,,,,
1304,台聚,市,,,11.65,0.05,+0.43,3226,37.8,11.6,11.6,11.85,11.55,2.59,,0.69,,,,,
1308,亞聚,市,,,13.65,0.2,+1.49,1204,16.3,13.45,13.4,13.7,13.35,2.6,,0.78,,,,,
1310,台苯,市,,,8.9,0.01,+0.11,1534,13.7,8.89,8.95,9,8.88,1.35,,0.69,,,,,
1313,聯成,市,,,10.4,-0.05,-0.48,2058,21.5,10.45,10.5,10.55,10.35,1.91,,0.47,,,,,
1316,上曜,市,,,13.95,-0.15,-1.06,2536,35.9,14.1,14,14.45,13.95,3.55,,1.15,,,,,
1326,台化,市,,,40.25,-0.3,-0.74,22982,934,40.55,40.6,41.5,39.8,4.19,,0.84,,,,,
1416,廣豐,市,,,11.75,-0.05,-0.42,96,1.13,11.8,11.7,11.85,11.7,1.27,14.9,0.52,,,,,
1445,大宇,市,,,15.8,0.35,+2.27,216,3.39,15.45,15.45,15.9,15.4,3.24,,0.9,,,,,
1513,中興電,市,,,164.5,-6.0,-3.52,5811,964,170.5,168,170.5,163.5,4.11,21.3,4.14,,,,,
1514,亞力,市,,,120.5,-5.5,-4.37,3894,477,126,124,126.5,120.5,4.76,39.9,5.44,,,,,
1524,耿鼎,市,,,32.55,-0.95,-2.84,1259,41.6,33.5,33.5,33.6,32.55,3.13,12.8,1.86,,,,,
1563,巧新,市,,,45.6,0.15,+0.33,295,13.4,45.45,45.45,45.8,45.4,0.88,21.2,1.15,,,,,
1584,精剛,櫃,,,24.6,-0.75,-2.96,1511,37.4,25.35,25.25,25.25,24.55,2.76,224,1.19,,,,,
1593,祺驊,櫃,,,29,-0.15,-0.51,21,0.62,29.15,29.15,29.15,28.95,0.69,14.7,0.9,,,,,
1605,華新,市,,,36.25,-1.4,-3.72,56702,2078,37.65,37.1,37.65,36.15,3.98,95.4,1.03,,,,,
1608,華榮,市,,,33.6,-0.95,-2.75,4881,165,34.55,34,34.25,33.45,2.32,6.86,1.54,,,,,
1612,宏泰,市,,,36.35,0.5,+1.39,1624,59.5,35.85,37,37.45,36.1,3.77,13.7,1.45,,,,,
1617,榮星,市,,,16,-0.2,-1.23,110,1.77,16.2,16.2,16.35,16,2.16,,1.31,,,,,
1714,和桐,市,,,9.2,0.0,0,1569,14.4,9.2,9.21,9.22,9.11,1.2,21.4,0.78,,,,,
1727,中華化,市,,,42.5,-1.1,-2.52,1263,54,43.6,43.2,43.5,42.1,3.21,425,2.55,,,,,
1732,毛寶,市,,,27.9,-0.3,-1.06,551,15.5,28.2,28.35,28.7,27.85,3.01,77.5,2.43,,,,,
1742,台蠟,櫃,,,16.8,0.2,+1.2,87,1.47,16.6,17.05,17.05,16.7,2.11,,1.19,,,,,
1785,光洋科,櫃,,,59.3,-2.0,-3.26,5740,344,61.3,61,61.1,59.3,2.94,25.1,2.58,,,,,
1786,科妍,市,,,75.1,-0.1,-0.13,162,12.2,75.2,74.8,76,74.8,1.6,32.8,2.82,,,,,
1795,美時,市,,,350,-13.0,-3.58,4156,1477,363,363,366.5,350,4.55,19.3,4.15,,,,,
1802,台玻,市,,,52.8,-0.3,-0.56,23514,1230,53.1,51.6,53.5,51.3,4.14,,3.43,,,,,
2002,中鋼,市,,,20.95,0.0,0,45959,962,20.95,21.15,21.3,20.8,2.39,,1.1,,,,,
2009,第一銅,市,,,44.5,-2.2,-4.71,6575,297,46.7,46.2,46.4,44.5,4.07,135,1.91,,,,,
2014,中鴻,市,,,18.9,-0.5,-2.58,13994,267,19.4,19.1,19.4,18.9,2.58,,2.16,,,,,
2027,大成鋼,市,,,37.6,-1.3,-3.34,20026,763,38.9,38.9,39.1,37.55,3.98,14.4,1.25,,,,,
2030,彰源,市,,,16.85,-0.45,-2.6,1219,20.7,17.3,17.4,17.45,16.8,3.76,52.7,0.99,,,,,
2049,上銀,市,,,229,-11.0,-4.58,4086,951,240,238,239.5,229,4.38,58.1,2.2,,,,,
2102,泰豐,市,,,20.05,0.0,0,507,10.2,20.05,20,20.2,20,1.0,,1.61,,,,,
2109,華豐,市,,,14.75,-0.05,-0.34,175,2.59,14.8,14.8,14.9,14.7,1.35,11.7,1.25,,,,,
2208,台船,市,,,21,-0.6,-2.78,4218,89.1,21.6,21.3,21.5,20.9,2.78,,3.97,,,,,
2230,泰茂,櫃,,,84.8,-2.3,-2.64,269,22.9,87.1,87,87,83.7,3.79,139,4.77,,,,,
2236,百達-KY,市,,,113.5,0.0,0,164,18.8,113.5,113.5,115.5,113,2.2,20.8,3.43,,,,,
2241,艾姆勒,市,,,30.3,-0.25,-0.82,291,8.83,30.55,30.55,30.7,30.15,1.8,,2.36,,,,,
2302,麗正,市,,,19.15,-0.1,-0.52,408,7.85,19.25,19.2,19.6,19,3.12,24.6,1.78,,,,,
2312,金寶,市,,,25.3,-0.75,-2.88,40450,1029,26.05,26.1,26.45,24.85,6.14,25,1.73,,,,,
2332,友訊,市,,,15.65,-0.35,-2.19,1903,30.1,16,15.9,16.05,15.65,2.5,,1.11,,,,,
2337,旺宏,市,,,87.9,-1.8,-2.01,230070,20385,89.7,87.5,91.7,86.1,6.24,,3.85,,,,,
2338,光罩,市,,,37,-0.75,-1.99,1055,39.4,37.75,37.25,38.45,36.9,4.11,,2.25,,,,,
2342,茂矽,市,,,31.85,-0.6,-1.85,1151,37.1,32.45,32.2,32.95,31.75,3.7,1062,2.12,,,,,
2345,智邦,市,,,1125,-60.0,-5.06,3576,4112,1185,1170,1185,1125,5.06,27.9,12.68,,,,,
2349,錸德,市,,,13.5,-1.0,-6.9,13399,185,14.5,14.15,14.3,13.45,5.86,,1.79,,,,,
2351,順德,市,,,88.1,0.0,0,1499,133,88.1,87.4,90.5,86.1,4.99,55.1,2.37,,,,,
2355,敬鵬,市,,,40.1,-3.65,-8.34,49107,2047,43.75,44.15,44.5,39.7,11.0,27.1,0.97,,,,,
2367,燿華,市,,,57.6,-1.9,-3.19,224235,13215,59.5,60.8,62.3,57,8.91,45.4,3.34,,,,,
2371,大同,市,,,36.75,-1.7,-4.42,22385,835,38.45,38.4,38.4,36.65,4.55,8.59,1.29,,,,,
2374,佳能,市,,,80,-0.3,-0.37,20487,1698,80.3,82.3,85.6,80,6.97,43,3.36,,,,,
2379,瑞昱,市,,,463,-13.0,-2.73,5454,2551,476,475,476,463,2.73,15.3,5.01,,,,,
2383,台光電,市,,,1950,-90.0,-4.41,5986,11782,2040,1980,2035,1905,6.37,50.2,15.7,,,,,
2388,威盛,市,,,51.1,-1.8,-3.4,1906,99.3,52.9,52.3,53.4,51,4.54,1278,1.41,,,,,
2401,凌陽,市,,,21.95,0.15,+0.69,2437,53.6,21.8,22,22.35,21.5,3.9,,1.58,,,,,
2421,建準,市,,,149.5,-2.5,-1.64,2937,448,152,151.5,156,149,4.61,20.6,5.03,,,,,
2426,鼎元,市,,,19.15,0.05,+0.26,2179,42,19.1,19.1,19.7,18.9,4.19,,1.53,,,,,
2436,偉詮電,市,,,52.7,0.3,+0.57,2800,149,52.4,51.6,54.1,51.5,4.96,27.4,2.68,,,,,
2442,新美齊,市,,,21.6,0.1,+0.47,1214,26.5,21.5,21.5,22.1,21.5,2.79,23.7,1.19,,,,,
2449,京元電子,市,,,280.5,-16.5,-5.56,18259,5182,297,291,292,277.5,4.88,31.8,7.28,,,,,
2451,創見,市,,,219,-9.5,-4.16,7062,1538,228.5,221,224,213,4.81,34.2,4.81,,,,,
2454,聯發科,市,,,1770,-30.0,-1.67,16289,28774,1800,1750,1800,1740,3.33,26.5,6.72,,,,,
2455,全新,市,,,170.5,-11.0,-6.06,18044,3187,181.5,179,184,170.5,7.44,64.6,10.15,,,,,
2467,志聖,市,,,276.5,-0.5,-0.18,5361,1492,277,273,283.5,271,4.51,54.5,7.87,,,,,
2485,兆赫,市,,,46.05,0.8,+1.77,165820,7920,45.25,46.35,49.5,46.05,7.62,,2.96,,,,,
2486,一詮,市,,,142,12.5,+9.65,11032,1544,129.5,131.5,142,131.5,8.11,710,6.52,,,,,
2489,瑞軒,市,,,22.9,0.1,+0.44,7163,166,22.8,22.8,23.6,22.8,3.51,17.5,1.09,,,,,
2537,聯上發,市,,,10.55,0.0,0,451,4.78,10.55,10.55,10.7,10.5,1.9,19.5,0.72,,,,,
2605,新興,市,,,28.5,-0.5,-1.72,6637,189,29,28.65,28.75,28.15,2.07,34.3,1.03,,,,,
2606,裕民,市,,,61.6,-0.9,-1.44,3179,195,62.5,61.6,61.9,61.1,1.28,16,1.47,,,,,
2610,華航,市,,,22.75,0.1,+0.44,21761,495,22.65,22.7,22.95,22.6,1.55,9.21,1.47,,,,,
2612,中航,市,,,61.2,-1.5,-2.39,1170,71.5,62.7,61.6,61.8,60.7,1.75,8.54,0.94,,,,,
2636,台驊控股,市,,,65.7,0.4,+0.61,252,16.6,65.3,65.3,66.1,65.3,1.23,8.03,1,,,,,
2832,台產,市,,,48.5,0.1,+0.21,140,6.79,48.4,48.4,48.75,48.35,0.83,14.9,1.07,,,,,
2855,統一證,市,,,29.05,0.15,+0.52,10343,305,28.9,30.3,30.3,28.9,4.84,13.5,1.27,,,,,
2867,三商壽,市,,,7.96,0.05,+0.63,13512,107,7.91,7.85,7.96,7.85,1.39,114,1.15,,,,,
2883,凱基金,市,,,18.4,0.0,0,57748,1068,18.4,18.45,18.6,18.4,1.09,13.3,1.1,,,,,
2903,遠百,市,,,23.2,0.2,+0.87,4231,98,23,22.9,23.3,22.9,1.74,13.8,1.07,,,,,
2929,淘帝-KY,市,,,7.78,0.03,+0.39,194,1.52,7.75,7.75,7.94,7.75,2.45,59.8,0.31,,,,,
3006,晶豪科,市,,,169.5,-3.5,-2.02,18444,3110,173,165.5,174.5,164,6.07,,4.98,,,,,
3010,華立,市,,,116.5,-7.0,-5.67,1701,201,123.5,122.5,122.5,115.5,5.67,14,1.35,,,,,
3017,奇鋐,市,,,1630,-45.0,-2.69,6536,10893,1675,1665,1720,1630,5.37,42.6,17.47,,,,,
3019,亞光,市,,,149.5,-5.5,-3.55,16518,2526,155,155,157.5,149.5,5.16,21.8,2.99,,,,,
3025,星通,市,,,67.7,0.5,+0.74,804,54.9,67.2,66,69.7,66,5.51,32.7,5.09,,,,,
3028,增你強,市,,,45.1,-5.0,-9.98,18257,828,50.1,45.95,46.45,45.1,2.69,15.7,1.82,,,,,
3029,零壹,市,,,109.5,-2.5,-2.23,1298,142,112,111,111,108.5,2.23,17.5,3.34,,,,,
3035,智原,市,,,162,-1.5,-0.92,1855,302,163.5,161.5,166,161,3.06,55.5,3.33,,,,,
3038,全台,市,,,23.8,0.1,+0.42,202,4.8,23.7,23.6,23.9,23.6,1.27,20.3,1.39,,,,,
3040,遠見,市,,,47.2,-4.9,-9.4,641,31.1,52.1,50.9,50.9,47.2,7.1,84.3,2.15,,,,,
3042,晶技,市,,,85.5,-1.7,-1.95,895,77.4,87.2,87,87.7,85.4,2.64,15.2,1.93,,,,,
3047,訊舟,市,,,17.9,-0.4,-2.19,1145,20.7,18.3,18.35,18.5,17.9,3.28,,1.56,,,,,
3050,鈺德,市,,,13.75,-0.65,-4.51,1514,21,14.4,14.15,14.2,13.7,3.47,,0.88,,,,,
3052,夆典,市,,,11.55,0.05,+0.43,540,6.24,11.5,11.5,11.6,11.5,0.87,9.62,0.68,,,,,
3060,銘異,市,,,29.8,-2.5,-7.74,6520,199,32.3,31.3,31.6,29.8,5.57,,1.62,,,,,
3062,建漢,市,,,25.15,-1.0,-3.82,3016,76.6,26.15,25.95,26,25.05,3.63,17.8,1.82,,,,,
3081,聯亞,櫃,,,1025,-110.0,-9.69,744,781,1135,1120,1120,1025,8.37,220,22.63,,,,,
3105,穩懋,櫃,,,240,-11.5,-4.57,28210,6972,251.5,247,258.5,240,7.36,324,2.58,,,,,
3114,好德,櫃,,,25.8,0.1,+0.39,37,0.94,25.7,25.7,26.05,25.7,1.36,11,1.1,,,,,
3149,正達,市,,,50.8,-1.5,-2.87,6429,327,52.3,51.6,51.9,50,3.63,,4.29,,,,,
3162,精確,櫃,,,58,-2.6,-4.29,2623,155,60.6,60.9,60.9,58,4.79,23.8,2.57,,,,,
