代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
00917,中信特選金融,市,,,20.12,-0.01,-0.05,1205,24.3,20.13,20.24,20.24,20.11,0.65,,0.998,,,,,
00918,大華優利高填息30,市,,,23.57,0.25,+1.07,35943,845,23.32,23.48,23.58,23.44,0.6,,0.9992,,,,,
00919,群益台灣精選高息,市,,,23.27,0.14,+0.61,152249,3547,23.91,23.4,23.45,23.22,0.99,,0.9996,,,,,
00924,復華S&P500成長,市,,,28.18,-0.05,-0.18,2790,78.7,28.23,28.27,28.27,28.15,0.43,,0.9975,,,,,
00928,中信上櫃ESG30,櫃,,,23.84,0.37,+1.58,302,7.25,23.47,23.48,24.1,23.48,2.64,,0.9958,,,,,
00930,永豐ESG低碳高息,市,,,17.85,0.14,+0.79,868,15.5,17.71,17.75,17.9,17.75,0.85,,0.9939,,,,,
00932,兆豐永續高息等權,市,,,15.04,0.35,+2.38,2426,36.3,14.69,14.83,15.05,14.83,1.5,,0.9987,,,,,
00935,野村臺灣新科技50,市,,,37.68,0.82,+2.22,8108,306,38.06,37.64,37.92,37.6,0.87,,0.9997,,,,,
00938,凱基優選30,市,,,18.68,0.19,+1.03,1319,24.7,18.49,18.6,18.76,18.6,0.87,,0.9957,,,,,
00946,群益科技高息成長,市,,,10.18,0.09,+0.89,7066,72.1,10.09,10.17,10.25,10.16,0.89,,0.9932,,,,,
00949,復華日本龍頭,市,,,19.5,0.09,+0.46,595,11.6,19.41,19.52,19.58,19.5,0.41,,1.0015,,,,,
00954,中信日本半導體,市,,,14.46,-0.06,-0.41,2969,43.1,14.52,14.65,14.75,14.44,2.13,,1.0098,,,,,
00956,中信日經高股息,市,,,12.19,0.1,+0.83,344,4.2,12.09,12.3,12.3,12.19,0.91,,1.0033,,,,,
00961,FT臺灣永續高息,市,,,10.26,0.01,+0.1,5166,53.2,10.38,10.37,10.37,10.25,1.17,,0.9971,,,,,
00962,台新AI優息動能,市,,,11.1,0.1,+0.91,360,3.99,11,11.06,11.18,11.06,1.09,,0.9973,,,,,
00963,中信全球高股息,市,,,12.29,0.02,+0.16,1166,14.3,12.32,12.32,12.32,12.28,0.33,,0.9976,,,,,
00968B,元大優息投等債,櫃,,,9.25,-0.03,-0.32,3297,30.6,9.28,9.3,9.3,9.25,0.54,,0.995,,,,,
00970B,新光BBB投等債20+,櫃,,,9.32,-0.02,-0.21,454,4.24,9.34,9.35,9.35,9.32,0.32,,0.9979,,,,,
009800,中信NASDAQ,市,,,10.92,0.0,0,1530,16.7,10.92,10.93,10.94,10.9,0.37,,0.9973,,,,,
009803,保德信市值動能50,市,,,15.51,0.23,+1.51,1098,17,15.53,15.49,15.63,15.46,1.11,,0.9994,,,,,
009807,台新標普科技精選,櫃,,,12.58,0.03,+0.24,105,1.33,12.55,12.58,12.59,12.56,0.24,,0.9945,,,,,
009808,華南永昌優選50,市,,,22.29,0.24,+1.09,190,4.23,22.05,22.18,22.33,22.18,0.68,,0.9982,,,,,
009809,富邦淨零ESG50,市,,,12.39,0.13,+1.06,1019,12.6,12.26,12.4,12.42,12.35,0.57,,0.996,,,,,
00980A,主動野村臺灣優選,市,,,17.43,0.28,+1.63,10569,185,17.15,17.37,17.57,17.37,1.17,,0.9954,,,,,
00980D,主動聯博投等入息,櫃,,,20.46,0.0,0,791,16.2,20.57,20.57,20.57,20.45,0.59,,1,,,,,
009812,野村日本東證,市,,,11.37,0.09,+0.8,927,10.5,11.28,11.35,11.4,11.34,0.53,,1.0044,,,,,
009816,凱基台灣TOP50,市,,,10.84,0.12,+1.12,149227,1620,10.72,10.8,10.91,10.8,1.03,,1,,,,,
00981A,主動統一台股增長,市,,,20.35,0.49,+2.47,124296,2531,20.27,20.27,20.48,20.21,1.36,,1.002,,,,,
00981B,第一金優選非投債,櫃,,,9.31,-0.03,-0.32,18022,168,9.34,9.33,9.34,9.3,0.43,,0.998,,,,,
00981D,主動中信非投等債,櫃,,,10.35,-0.03,-0.29,15283,158,10.46,10.39,10.39,10.33,0.58,,1.0028,,,,,
00982A,主動群益台灣強棒,市,,,16.46,0.29,+1.79,31509,520,16.17,16.45,16.59,16.43,0.99,,0.9952,,,,,
00984D,主動聯博全球非投,市,,,9.94,-0.04,-0.4,2637,26.3,9.98,9.98,9.98,9.94,0.4,,0.998,,,,,
00985A,主動野村台灣50,市,,,16.27,0.24,+1.5,7604,124,16.03,16.22,16.36,16.22,0.87,,0.9951,,,,,
00987B,野村10+澳洲公債,櫃,,,15.81,0.11,+0.7,5547,87.5,15.7,15.75,15.81,15.72,0.57,,0.9987,,,,,
00988A,主動統一全球創新,市,,,12.8,0.14,+1.11,19853,255,12.66,12.81,12.89,12.75,1.11,,1.0111,,,,,
00991A,主動復華未來50,市,,,12.88,0.31,+2.47,73219,947,12.57,12.82,13.04,12.78,2.07,,1,,,,,
00992A,主動群益科技創新,市,,,13.23,0.23,+1.77,54720,729,13,13.23,13.48,13.2,2.15,,1.0023,,,,,
00993A,主動安聯台灣,市,,,10.7,0.18,+1.71,41919,450,10.52,10.63,10.8,10.62,1.71,,0.9926,,,,,
00994A,主動第一金台股優,市,,,12.2,0.25,+2.09,2655,32.5,11.95,12.13,12.32,12.13,1.59,,1.0008,,,,,
1210,大成,市,,,54.1,0.4,+0.74,3181,171,53.7,54,54.2,53.4,1.49,13.8,1.7,,,,,
1215,卜蜂,市,,,152,-0.5,-0.33,596,90.2,152.5,152.5,152.5,150.5,1.31,14.6,3.6,,,,,
1409,新纖,市,,,16.6,0.75,+4.73,22668,379,15.85,16.15,17.15,15.95,7.57,13.8,0.64,,,,,
1435,中福,市,,,19.15,0.15,+0.79,5,0.1,19,19,19.15,19,0.79,-,2.38,,,,,
1451,年興,市,,,18.05,0.2,+1.12,135,2.44,17.85,18.05,18.1,18,0.56,10.3,0.49,,,,,
1528,恩德,市,,,22.7,0.3,+1.34,4364,99.6,22.4,22.65,23.3,22.3,4.46,-,2.02,,,,,
1540,喬福,市,,,22.7,0.4,+1.79,277,6.25,22.3,22.6,22.7,22.45,1.12,20.5,1.31,,,,,
1582,信錦,市,,,94.5,7.9,+9.12,11690,1089,86.6,87,95.2,87,9.47,27.4,1.88,,,,,
1584,精剛,櫃,,,22.8,0.25,+1.11,604,13.8,22.55,22.55,23.15,22.5,2.88,51.8,1.09,,,,,
1586,和勤,櫃,,,23,-0.05,-0.22,284,6.58,23.05,23.15,23.3,23,1.3,-,1.22,,,,,
1711,永光,市,,,39.05,3.55,+10,72234,2739,35.5,37.1,39.05,36.1,8.31,-,2.62,,,,,
1712,興農,市,,,47,0.65,+1.4,2953,135,46.35,46.8,47.1,46.35,1.62,18.1,2.31,,,,,
1714,和桐,市,,,9.84,0.46,+4.9,12327,122,9.38,9.53,10.1,9.45,6.93,19.7,0.79,,,,,
1718,中纖,市,,,7.39,0.01,+0.14,4940,36.7,7.38,7.48,7.52,7.36,2.17,82.1,0.45,,,,,
1723,中碳,市,,,75,-1.8,-2.34,956,71.9,76.8,75.3,76.7,74.4,2.99,28.3,2.23,,,,,
1727,中華化,市,,,55.5,0.2,+0.36,16828,949,55.3,55.1,58.8,54.1,8.5,1388,3.39,,,,,
1733,五鼎,市,,,29.5,0.35,+1.2,196,5.78,29.15,29.45,29.55,29.2,1.2,19.4,1.58,,,,,
1785,光洋科,櫃,,,90.6,8.2,+9.95,12400,1121,82.4,89.8,90.6,89.8,0.97,38.4,3.94,,,,,
1786,科妍,市,,,65.8,0.4,+0.61,347,22.8,65.4,65.6,66.1,65.3,1.22,29.4,2.49,,,,,
2006,東和鋼鐵,市,,,76.6,0.3,+0.39,5143,397,76.3,76.4,78.1,76.4,2.23,11.8,1.63,,,,,
2014,中鴻,市,,,17.8,0.45,+2.59,5847,105,17.35,17.55,18.1,17.55,3.17,-,2.11,,,,,
2022,聚亨,市,,,8.96,0.17,+1.93,540,4.81,8.79,8.89,8.98,8.73,2.84,-,0.9,,,,,
2030,彰源,市,,,15.45,0.15,+0.98,389,6.01,15.3,15.35,15.6,15.35,1.63,44.1,0.87,,,,,
2033,佳大,市,,,16.35,0.15,+0.93,151,2.48,16.2,16.25,16.8,16.25,3.4,46.7,1.25,,,,,
2069,運錩,市,,,18.9,-0.05,-0.26,289,5.47,18.95,19,19.05,18.8,1.32,11.7,0.76,,,,,
2070,精湛,櫃,,,39.8,-0.35,-0.87,261,10.4,40.15,40.1,40.25,39.65,1.49,17.3,1.49,,,,,
2115,六暉-KY,市,,,21.75,0.35,+1.64,200,4.34,21.4,22,22,21.5,2.34,13.8,0.7,,,,,
2236,百達-KY,市,,,112,0.5,+0.45,241,26.7,111.5,111.5,113,109.5,3.14,20.6,3.39,,,,,
2241,艾姆勒,市,,,29.2,-0.15,-0.51,342,10.1,29.35,30.75,30.75,29.15,5.45,-,2.28,,,,,
2316,楠梓電,市,,,102.5,2.0,+1.99,15270,1575,100.5,102,106.5,99.7,6.77,8.48,1.6,,,,,
2323,中環,市,,,10.75,0.4,+3.86,11588,124,10.35,10.5,10.85,10.45,3.86,-,0.61,,,,,
2324,仁寶,市,,,32.2,0.5,+1.58,20443,656,31.7,31.55,32.35,31.55,2.52,23.3,1.06,,,,,
2340,台亞,市,,,29.4,0.8,+2.8,8924,262,28.6,28.7,29.8,28.6,4.2,-,1.96,,,,,
2342,茂矽,市,,,32.45,-0.05,-0.15,2116,69.9,32.5,33.2,33.55,32.45,3.38,-,2.19,,,,,
2353,宏碁,市,,,27.45,0.3,+1.1,18362,504,27.15,27.4,27.65,27.25,1.47,21.8,1.09,,,,,
2355,敬鵬,市,,,45.25,1.75,+4.02,30836,1404,43.5,44.6,47.6,43.9,8.51,28.3,1.04,,,,,
2363,矽統,市,,,51.1,0.4,+0.79,3064,158,50.7,51.4,52.1,51,2.17,35.7,1.44,,,,,
2365,昆盈,市,,,35.45,-0.2,-0.56,3316,119,35.65,36.7,36.8,35.3,4.21,111,2.57,,,,,
2367,燿華,市,,,76.8,2.8,+3.78,22942,1758,74,75.6,77.9,75.6,3.11,113,4.22,,,,,
2368,金像電,市,,,917,8.0,+0.88,6438,5910,909,916,935,905,3.3,47.1,13.84,,,,,
2383,台光電,市,,,2700,115.0,+4.45,2921,7861,2585,2645,2750,2625,4.84,64.8,19.17,,,,,
2393,億光,市,,,67.2,0.8,+1.2,4937,332,66.4,67.8,67.9,66.6,1.96,14.6,1.49,,,,,
2399,映泰,市,,,28,0.85,+3.13,15911,444,27.15,27.35,28.6,27,5.89,-,2.27,,,,,
2404,漢唐,市,,,929,-35.0,-3.63,6388,6007,964,968,975,924,5.29,19.3,9.41,,,,,
2405,輔信,市,,,15.2,0.2,+1.33,1995,30.6,15,15.1,15.55,15.1,3.0,-,1.5,,,,,
2406,國碩,市,,,38.25,3.45,+9.91,69418,2578,34.8,35.1,38.25,34.95,9.48,-,3.73,,,,,
2409,友達,市,,,15.9,0.2,+1.27,151159,2434,15.7,15.8,16.4,15.7,4.46,17.7,0.79,,,,,
2426,鼎元,市,,,36.8,2.35,+6.82,8992,335,34.45,36.6,37.85,36.6,3.63,-,2.93,,,,,
2427,三商電,市,,,24.25,0.15,+0.62,753,18.3,24.1,24.25,24.45,24.1,1.45,15.8,1.46,,,,,
2442,新美齊,市,,,21.55,0.9,+4.36,3704,79,20.65,20.85,21.7,20.7,4.84,23.7,0.96,,,,,
2451,創見,市,,,285,25.5,+9.83,17638,4958,259.5,264,285,264,8.09,22,5.33,,,,,
2455,全新,市,,,216,-13.0,-5.68,20532,4544,229,229,232.5,213,8.52,72.7,12.12,,,,,
2457,飛宏,市,,,28.2,0.75,+2.73,2901,82.4,27.45,27.85,28.8,27.85,3.46,-,1.34,,,,,
2458,義隆,市,,,140.5,-0.5,-0.35,2884,404,141,141,142,139,2.13,16.5,3.9,,,,,
2461,光群雷,市,,,16.5,1.0,+6.45,928,15,15.5,15.7,16.55,15.7,5.48,-,0.98,,,,,
2462,良得電,市,,,22.65,0.55,+2.49,257,5.78,22.1,22.25,22.7,22.25,2.04,83.9,1.04,,,,,
2464,盟立,市,,,79.1,1.4,+1.8,20000,1568,77.7,78,79.8,76.8,3.86,-,3.3,,,,,
2467,志聖,市,,,376.5,-2.0,-0.53,1058,407,378.5,378.5,399,376.5,5.94,68.5,8.77,,,,,
2476,鉅祥,市,,,83,2.7,+3.36,1647,136,80.3,81,83.8,80.5,4.11,19,2.03,,,,,
2481,強茂,市,,,104,4.5,+4.52,46186,4739,99.5,102,106.5,98.4,8.14,33.3,2.71,,,,,
2485,兆赫,市,,,75,6.8,+9.97,80602,5930,68.2,71.5,75,71.5,5.13,-,4.66,,,,,
2486,一詮,市,,,162.5,14.5,+9.8,30394,4826,148,150,162.5,147,10.5,739,7.27,,,,,
2520,冠德,市,,,32.7,-0.45,-1.36,1670,54.9,33.15,33.2,33.35,32.65,2.11,12.5,0.8,,,,,
2535,達欣工,市,,,73.4,0.6,+0.82,208,15.3,72.8,73,73.8,72.8,1.37,11.3,1.84,,,,,
2537,聯上發,市,,,10.05,-0.05,-0.5,748,7.55,10.1,10.1,10.2,10.05,1.49,67,0.68,,,,,
2545,皇翔,市,,,36.5,0.2,+0.55,268,9.76,36.3,36.3,36.5,36.25,0.69,19,0.93,,,,,
2603,長榮,市,,,218,-0.5,-0.23,15234,3294,218.5,218.5,218.5,214,2.06,6.88,0.84,,,,,
2611,志信,市,,,14.95,0.0,0,295,4.42,14.95,14.95,15.1,14.95,1.0,28.8,1.04,,,,,
2614,東森,市,,,20.95,0.15,+0.72,681,14.3,20.8,20.85,21.05,20.8,1.2,10.7,1.6,,,,,
2640,大車隊,櫃,,,141,-4.0,-2.76,130,18.6,145,146,146.5,140,4.48,15.6,3.81,,,,,
2727,王品,市,,,226,0.5,+0.22,240,54.2,225.5,225.5,226.5,225,0.67,14.1,3.98,,,,,
2732,六角,櫃,,,65.4,-0.3,-0.46,19,1.24,65.7,65.2,65.7,65.2,0.76,72.7,1.73,,,,,
2838A,聯邦銀甲特,市,,,54.4,0.1,+0.18,10,0.54,54.3,54.3,54.4,54.2,0.37,,,,,,,
2883B,凱基金乙特,市,,,8.08,0.01,+0.12,2623,21.2,8.07,8.07,8.08,8.06,0.25,,,,,,,
2887G,台新新光庚特一,市,,,41,0.05,+0.12,42,1.73,40.95,41,41,40.85,0.37,,,,,,,
2887I,台新新光辛特,市,,,9.33,0.01,+0.11,1755,16.4,9.32,9.32,9.33,9.32,0.11,,,,,,,
2891C,中信金丙特,市,,,60.5,0.0,0,10,0.63,60.5,60.4,60.5,60.4,0.17,,,,,,,
2897,王道銀行,市,,,9.92,-0.02,-0.2,4423,43.8,9.94,9.93,9.95,9.88,0.7,16.3,0.68,,,,,
2911,麗嬰房,市,,,5.3,0.0,0,150,0.83,5.3,5.78,5.78,5.3,9.06,-,3.58,,,,,
3005,神基,市,,,138,2.5,+1.85,5602,760,135.5,136,138,134,2.95,16.4,3.29,,,,,
3006,晶豪科,市,,,194.5,17.5,+9.89,46191,8925,177,190,194.5,187.5,3.95,224,5.15,,,,,
3008,大立光,市,,,2400,95.0,+4.12,793,1878,2305,2325,2400,2305,4.12,15.1,1.69,,,,,
3010,華立,市,,,139,5.0,+3.73,4010,557,134,136,142,134,5.97,16.7,1.61,,,,,
3011,今皓,市,,,12.55,0.35,+2.87,901,11.3,12.2,12.25,12.85,12.25,4.92,-,1.19,,,,,
3022,威強電,市,,,62,0.8,+1.31,659,40.9,61.2,61.2,62.6,61.2,2.29,13.4,0.98,,,,,
3024,憶聲,市,,,10.4,0.2,+1.96,1138,11.8,10.2,10.3,10.5,10.25,2.45,37.1,0.96,,,,,
3030,德律,市,,,254.5,4.5,+1.8,7877,1994,250,251,260,242.5,7.0,24.3,6.26,,,,,
3033,威健,市,,,33.35,1.5,+4.71,23375,783,31.85,32.2,34.2,32,6.91,18.4,1.49,,,,,
3041,揚智,市,,,23.7,0.3,+1.28,862,20.6,23.4,23.6,24.25,23.45,3.42,-,2.06,,,,,
3042,晶技,市,,,93.5,1.0,+1.08,1645,154,92.5,92.7,94,92.7,1.41,17.7,2,,,,,
3047,訊舟,市,,,16.9,0.75,+4.64,2691,45.2,16.15,16.25,17.1,16.2,5.57,-,1.51,,,,,
3056,富華新,市,,,14.65,-0.2,-1.35,1852,27.4,14.85,14.85,14.95,14.65,2.02,13.7,0.8,,,,,
3060,銘異,市,,,28.7,0.6,+2.14,1970,56.7,28.1,28.55,29.2,28.4,2.85,-,1.49,,,,,
3088,艾訊,櫃,,,84.9,1.0,+1.19,567,48,83.9,85,85.3,84.2,1.31,18.1,1.78,,,,,
3149,正達,市,,,46.4,-0.6,-1.28,4228,200,47,47.5,48.15,46.25,4.04,-,4.11,,,,,
3167,大量,市,,,331,-36.0,-9.81,1639,557,367,355,357,330.5,7.22,40.7,8.56,,,,,
3188,鑫龍騰,櫃,,,34.65,0.5,+1.46,1185,41.2,34.15,34.35,35.15,34.3,2.49,8.56,1.98,,,,,
3207,耀勝,櫃,,,70.8,2.4,+3.51,806,57.4,68.4,69.6,73.3,69.3,5.85,-,2.68,,,,,
3209,全科,市,,,44.8,2.9,+6.92,10615,468,41.9,42.25,45,41.85,7.52,20.2,1.99,,,,,
3221,台嘉碩,櫃,,,28.85,1.15,+4.15,1768,51.2,27.7,28.2,29.25,28.2,3.79,1442,1.51,,,,,
3228,金麗科,櫃,,,130.5,2.0,+1.56,290,37.8,128.5,129,133,128.5,3.5,-,13.87,,,,,
3230,錦明,櫃,,,41,0.5,+1.23,756,31.2,40.5,41.1,42.4,40.55,4.57,-,3.63,,,,,
3231,緯創,市,,,134,-1.0,-0.74,39186,5260,135,137,137,132.5,3.33,14.8,2.4,,,,,
3236,千如,櫃,,,30.65,2.75,+9.86,3540,105,27.9,28.4,30.65,28.3,8.42,95.8,2.02,,,,,
3252,海灣,櫃,,,20.05,-0.05,-0.25,224,4.5,20.1,20.15,20.15,19.9,1.24,154,0.51,,,,,
3260,威剛,櫃,,,434.5,39.5,+10,11857,5052,395,410.5,434.5,409,6.46,18.7,5.96,,,,,
3264,欣銓,櫃,,,157,6.0,+3.97,7368,1140,151,153,158.5,151.5,4.64,26.2,3.87,,,,,
3293,鈊象,櫃,,,728,9.0,+1.25,1108,807,719,728,733,725,1.11,18.9,10.77,,,,,
3297,杭特,櫃,,,38.25,-0.75,-1.92,69,2.7,39,38.3,39.35,38.2,2.95,81.4,2.37,,,,,
3311,閎暉,市,,,33.3,1.35,+4.23,453,15,31.95,32.35,33.7,32.15,4.85,19.9,0.92,,,,,
3363,上詮,櫃,,,610,-20.0,-3.17,5981,3665,630,627,645,595,7.94,3812,24.8,,,,,
3402,漢科,櫃,,,128.5,1.0,+0.78,507,65.6,127.5,128.5,131,128,2.35,16.4,4.44,,,,,
3434,哲固,櫃,,,29.7,1.1,+3.85,117,3.42,28.6,28.5,29.7,28.5,4.2,63.2,2.11,,,,,
3437,榮創,市,,,23.4,2.1,+9.86,2308,54,21.3,23.4,23.4,23.4,0.0,-,1.65,,,,,
3443,創意,市,,,2290,30.0,+1.33,1449,3348,2260,2310,2345,2290,2.43,81.4,23.77,,,,,
3466,德晉,櫃,,,36.75,0.25,+0.68,406,14.9,36.5,36.45,37.35,36.3,2.88,-,1.96,,,,,
3481,群創,市,,,27.7,0.4,+1.47,789815,22365,27.3,27.9,29.4,27.55,6.78,26.6,1,,,,,
3483,力致,櫃,,,82.7,1.9,+2.35,522,43.2,80.8,81.6,83.6,81.6,2.48,22.1,1.64,,,,,
3490,單井,櫃,,,25.3,0.55,+2.22,494,12.5,24.75,25.05,25.4,25,1.62,506,1.11,,,,,
