代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
00955,中信日本商社,櫃,,,14.29,-0.02,-0.14,9352,134,14.31,14.39,14.4,14.27,0.91,,,,,,,
00957B,兆豐US優選投等債,櫃,,,13.87,0.03,+0.22,901,12.5,13.84,13.87,13.9,13.87,0.22,,,,,,,
00962,台新AI優息動能,市,,,11.42,0.07,+0.62,215,2.47,11.35,11.54,11.55,11.38,1.5,,,,,,,
00963,中信全球高股息,市,,,11.91,-0.01,-0.08,754,8.98,11.92,11.92,11.94,11.89,0.42,,,,,,,
00966B,統一ESG投等債15+,櫃,,,14.3,0.04,+0.28,2188,31.3,14.26,14.28,14.34,14.28,0.42,,,,,,,
00968B,元大優息投等債,櫃,,,9.46,0.01,+0.11,1963,18.6,9.45,9.46,9.48,9.46,0.21,,,,,,,
00969B,元大零息超長美債,櫃,,,8.51,0.06,+0.71,2273,19.3,8.45,8.5,8.52,8.49,0.36,,,,,,,
00972,野村日本動能高息,市,,,18.84,0.0,0,34,0.65,18.84,18.89,18.89,18.79,0.53,,0.9937,,,,,
009805,新光美國電力基建,市,,,13.23,-0.08,-0.6,19862,263,13.31,13.28,13.28,13.22,0.45,,,,,,,
00980T,平衡凱基美國TOP,櫃,,,10.72,0.05,+0.47,2104,22.6,10.67,10.7,10.74,10.7,0.37,,,,,,,
009811,統一美國50,市,,,11.65,0.04,+0.34,3879,45.2,11.61,11.64,11.68,11.64,0.34,,,,,,,
009812,野村日本東證,市,,,11.27,-0.01,-0.09,833,9.4,11.28,11.33,11.33,11.25,0.71,,0.9973,,,,,
009813,貝萊德標普卓越50,市,,,10.46,0.05,+0.48,6035,63.1,10.41,10.45,10.47,10.44,0.29,,,,,,,
00981A,主動統一台股增長,市,,,17.71,0.3,+1.72,90435,1594,17.41,17.53,17.73,17.46,1.55,,0.9961,,,,,
00981D,主動中信非投等債,櫃,,,10.56,0.0,0,9729,103,10.56,10.56,10.57,10.55,0.19,,,,,,,
00982B,FT投資級債20+,櫃,,,10.11,0.05,+0.5,151,1.52,10.06,10.09,10.11,10.09,0.2,,,,,,,
00983A,主動中信ARK創新,市,,,12.29,0.15,+1.24,5687,69.8,12.14,12.24,12.29,12.24,0.41,,,,,,,
00983B,大華優利美公債20,櫃,,,16.18,0.05,+0.31,433,7,16.13,16.14,16.2,16.14,0.37,,,,,,,
00983D,主動富邦複合收益,市,,,10.28,0.01,+0.1,1811,18.6,10.27,10.28,10.3,10.28,0.19,,,,,,,
00984B,大華優利美A債15,櫃,,,17.06,0.05,+0.29,4482,76.5,17.01,17.03,17.09,17.03,0.35,,,,,,,
00985B,群益ESG投等債0-5,市,,,10.34,-0.03,-0.29,13122,136,10.37,10.37,10.37,10.34,0.29,,,,,,,
00986A,主動台新龍頭成長,市,,,11.79,0.0,0,993,11.7,11.79,11.81,11.81,11.79,0.17,,,,,,,
00990A,主動元大AI新經濟,市,,,11.01,-0.03,-0.27,30795,339,11.04,11.04,11.04,10.98,0.54,,,,,,,
1101,台泥,市,,,25.7,0.0,0,37549,968,25.7,25.9,25.95,25.6,1.36,,0.88,,,,,
1301,台塑,市,,,44.4,0.8,+1.83,46246,2047,43.6,43.8,45,43.5,3.44,,0.97,,,,,
1303,南亞,市,,,77.1,-0.7,-0.9,123753,9549,77.8,78.4,78.4,75,4.37,,1.86,,,,,
1304,台聚,市,,,11.55,0.1,+0.87,3084,35.7,11.45,11.55,11.75,11.4,3.06,,0.68,,,,,
1305,華夏,市,,,12,0.1,+0.84,2777,33.2,11.9,12,12.2,11.7,4.2,,0.89,,,,,
1308,亞聚,市,,,13.5,0.0,0,874,11.8,13.5,13.5,13.75,13.45,2.22,,0.77,,,,,
1309,台達化,市,,,11.85,0.05,+0.42,680,8.09,11.8,11.8,12.05,11.75,2.54,,0.83,,,,,
1310,台苯,市,,,8.87,0.09,+1.03,3698,33.1,8.78,8.85,9.09,8.85,2.73,,0.69,,,,,
1312,國喬,市,,,13.4,-0.2,-1.47,7308,98.8,13.6,13.75,13.9,13.25,4.78,,0.52,,,,,
1314,中石化,市,,,8.1,-0.01,-0.12,15887,129,8.11,8.15,8.25,8.07,2.22,,0.4,,,,,
1316,上曜,市,,,14.15,0.0,0,1982,28.1,14.15,14.25,14.35,14.15,1.41,,1.16,,,,,
1319,東陽,市,,,108,-2.5,-2.26,3716,401,110.5,110.5,110.5,107,3.17,16.5,2.39,,,,,
1410,南染,市,,,33.7,-0.1,-0.3,10,0.34,33.8,33.7,34,33.7,0.89,60.2,2,,,,,
1442,名軒,市,,,29.65,-0.15,-0.5,339,10.1,29.8,30.05,30.15,29.55,2.01,7.82,1.39,,,,,
1452,宏益,市,,,11.7,-0.05,-0.43,40,0.47,11.75,11.75,11.75,11.65,0.85,,0.58,,,,,
1477,聚陽,市,,,317,-9.5,-2.91,1522,486,326.5,329,329,314,4.59,21,6.02,,,,,
1519,華城,市,,,1030,-50.0,-4.63,5006,5245,1080,1075,1100,1025,6.94,75.6,37.13,,,,,
1522,堤維西,市,,,50.4,-1.9,-3.63,2360,120,52.3,52.5,52.5,50.2,4.4,43.4,1.79,,,,,
1528,恩德,市,,,28.95,0.95,+3.39,3123,89.9,28,28.85,29.45,28,5.18,,2.58,,,,,
1563,巧新,市,,,48.25,0.0,0,566,27.4,48.25,48.7,49.05,48.15,1.87,22.4,1.22,,,,,
1597,直得,市,,,82,-1.0,-1.2,985,82.3,83,84.9,85.4,81.6,4.58,104,3.04,,,,,
1605,華新,市,,,38.85,-0.2,-0.51,66987,2606,39.05,39.4,39.75,38.25,3.84,102,1.11,,,,,
1608,華榮,市,,,38.65,-0.1,-0.26,11068,432,38.75,39.35,40,38.2,4.65,7.89,1.77,,,,,
1609,大亞,市,,,42.95,-4.35,-9.2,84577,3890,47.3,49.6,50,42.9,15.0,23.1,2.02,,,,,
1611,中電,市,,,14,0.0,0,1021,14.4,14,14.2,14.4,13.85,3.93,82.4,1.06,,,,,
1616,億泰,市,,,29.6,-0.25,-0.84,1796,54,29.85,30.3,30.9,29.6,4.36,7.87,2.49,,,,,
1708,東鹼,市,,,33.25,0.45,+1.37,778,25.6,32.8,32.8,33.25,32.7,1.68,11,1.2,,,,,
1711,永光,市,,,21.85,-0.7,-3.1,5614,124,22.55,22.8,22.8,21.8,4.43,,1.47,,,,,
1712,興農,市,,,46.35,0.05,+0.11,515,23.9,46.3,46.5,46.7,46.2,1.08,17.6,2.36,,,,,
1717,長興,市,,,63.8,-3.6,-5.34,42216,2734,67.4,67.8,68,63,7.42,42.3,2.85,,,,,
1718,中纖,市,,,7.1,0.0,0,2923,20.9,7.1,7.13,7.23,7.1,1.83,,0.43,,,,,
1730,花仙子,市,,,52.3,-0.1,-0.19,43,2.27,52.4,52.5,52.5,52.3,0.38,11.8,1.7,,,,,
1776,展宇,市,,,15.5,0.0,0,11,0.17,15.5,15.5,15.5,15.45,0.32,81.6,1.13,,,,,
1795,美時,市,,,322,8.0,+2.55,5739,1835,314,312,324.5,312,3.98,17.7,3.82,,,,,
1802,台玻,市,,,49.8,-1.4,-2.73,57776,2814,51.2,50,50,47,5.86,,3.23,,,,,
1809,中釉,市,,,25.25,-1.05,-3.99,7887,199,26.3,26.55,26.55,24.65,7.22,149,1.47,,,,,
1810,和成,市,,,19.7,-0.3,-1.5,2245,44.3,20,20.3,20.3,19.5,4.0,394,0.88,,,,,
1815,富喬,櫃,,,93.7,-5.3,-5.35,74014,7117,99,100,101,93.6,7.47,86.8,6.09,,,,,
1905,華紙,市,,,12.1,-0.15,-1.22,1221,14.8,12.25,12.3,12.3,12.05,2.04,,0.89,,,,,
2009,第一銅,市,,,48.9,0.55,+1.14,3738,183,48.35,48.8,49.55,48.5,2.17,148,2.1,,,,,
2027,大成鋼,市,,,36.3,0.45,+1.26,11824,429,35.85,36,36.45,35.95,1.39,13.9,1.2,,,,,
2031,新光鋼,市,,,38.7,0.75,+1.98,708,27.3,37.95,38.35,38.95,38.1,2.24,16,1.06,,,,,
2049,上銀,市,,,231,-2.5,-1.07,4190,972,233.5,236.5,237.5,229,3.64,58.6,2.22,,,,,
2107,厚生,市,,,25.1,0.2,+0.8,190,4.75,24.9,24.9,25.15,24.9,1.0,15.5,0.59,,,,,
2208,台船,市,,,22.1,-0.4,-1.78,8714,192,22.5,22.4,22.45,21.85,2.67,,4.18,,,,,
2230,泰茂,櫃,,,90.5,0.4,+0.44,278,25.2,90.1,91.7,93,89.5,3.88,148,5.09,,,,,
2233,宇隆,市,,,234,-4.0,-1.68,2256,536,238,242,243,232,4.62,31.7,3.76,,,,,
2236,百達-KY,市,,,112,0.0,0,248,27.7,112,113.5,113.5,110,3.12,20.6,3.39,,,,,
2241,艾姆勒,市,,,34,-0.7,-2.02,644,21.9,34.7,35.15,35.15,33.55,4.61,,2.65,,,,,
2312,金寶,市,,,27.4,-3.0,-9.87,49702,1372,30.4,28.55,28.55,27.4,3.78,27.1,1.87,,,,,
2316,楠梓電,市,,,98.5,-0.5,-0.51,2173,216,99,100.5,101,98.2,2.83,8.15,1.53,,,,,
2323,中環,市,,,10.8,0.0,0,3637,39.3,10.8,10.95,10.95,10.7,2.31,,0.66,,,,,
2327,國巨*,市,,,291.5,-4.5,-1.52,42464,12573,296,302,304.5,290.5,4.73,29.1,3.81,,,,,
2328,廣宇,市,,,53.5,-1.0,-1.83,32691,1807,54.5,55.6,56.9,53.5,6.24,29.6,1.99,,,,,
2329,華泰,市,,,62.4,-0.2,-0.32,25464,1576,62.6,63.2,63.8,60.2,5.75,36.9,3.96,,,,,
2340,台亞,市,,,27.4,-0.35,-1.26,3293,90.3,27.75,27.85,28,27.2,2.88,,1.76,,,,,
2351,順德,市,,,84.6,-4.3,-4.84,4702,407,88.9,89,89.8,84.5,5.96,52.9,2.28,,,,,
2362,藍天,市,,,39,-0.15,-0.38,418,16.4,39.15,39.15,39.7,38.9,2.04,16.3,0.55,,,,,
2365,昆盈,市,,,38.65,1.9,+5.17,22726,897,36.75,38.05,40.4,38.05,6.39,125,2.87,,,,,
2367,燿華,市,,,44.1,4.0,+9.98,174327,7532,40.1,40.75,44.1,40.35,9.35,34.7,2.55,,,,,
2369,菱生,市,,,27.65,-2.85,-9.34,31062,880,30.5,30.2,30.2,27.5,8.85,,2.17,,,,,
2374,佳能,市,,,83.2,-3.0,-3.48,23525,2016,86.2,87.1,88.9,83.1,6.73,44.7,3.49,,,,,
2375,凱美,市,,,102,-3.5,-3.32,7079,729,105.5,107.5,108.5,100.5,7.58,26.5,1.17,,,,,
2380,虹光,市,,,5.1,-0.03,-0.58,160,0.82,5.13,5.13,5.13,5.1,0.58,,2.62,,,,,
2382,廣達,市,,,280,-3.0,-1.06,12404,3483,283,284.5,285.5,278.5,2.47,15.7,5.05,,,,,
2393,億光,市,,,55.6,-0.8,-1.42,2770,155,56.4,56.8,57.2,55.3,3.37,10.7,1.29,,,,,
2406,國碩,市,,,29,0.25,+0.87,13702,398,28.75,28.95,29.65,28.1,5.39,,2.83,,,,,
2417,圓剛,市,,,40.05,1.0,+2.56,1580,63.4,39.05,39.7,40.95,39.5,3.71,,1.93,,,,,
2419,仲琦,市,,,31.5,1.1,+3.62,6786,214,30.4,30.7,32.55,30.1,8.06,,2.15,,,,,
2426,鼎元,市,,,19.05,0.05,+0.26,2177,41.9,19,19.35,19.85,18.85,5.26,,1.52,,,,,
2428,興勤,市,,,177,-1.0,-0.56,667,119,178,180,183,176,3.93,15.3,2.17,,,,,
2436,偉詮電,市,,,51.1,0.1,+0.2,1796,91.7,51,51.9,51.9,50.5,2.75,26.6,2.6,,,,,
2439,美律,市,,,106,-3.5,-3.2,1624,174,109.5,109.5,110,106,3.65,16.5,1.63,,,,,
2455,全新,市,,,170,-7.5,-4.23,10970,1886,177.5,178.5,178.5,169,5.35,64.4,10.13,,,,,
2457,飛宏,市,,,35.05,-3.5,-9.08,49413,1784,38.55,37.3,37.45,35,6.36,,1.65,,,,,
2464,盟立,市,,,69.3,2.2,+3.28,6618,455,67.1,67.6,70.2,66.7,5.22,,2.93,,,,,
2472,立隆電,市,,,117.5,-2.5,-2.08,3203,379,120,120.5,121,116.5,3.75,16.2,2.41,,,,,
2476,鉅祥,市,,,91.2,-0.6,-0.65,975,89.2,91.8,92,92.7,90.7,2.18,22.9,2.4,,,,,
2478,大毅,市,,,72,1.0,+1.41,4036,290,71,71.5,73.5,69.1,6.2,20.8,1.53,,,,,
2481,強茂,市,,,89.5,-9.9,-9.96,47504,4420,99.4,99.9,100.5,89.5,11.1,32.9,2.47,,,,,
2485,兆赫,市,,,36.1,1.5,+4.34,10396,372,34.6,35.15,36.8,34.1,7.8,,2.32,,,,,
2492,華新科,市,,,153.5,-4.0,-2.54,53018,8242,157.5,163.5,165.5,148,11.1,31.6,1.57,,,,,
2495,普安,市,,,33.85,-0.85,-2.45,13328,455,34.7,34.75,35.25,33.35,5.48,34.5,2.11,,,,,
2605,新興,市,,,28.75,-0.55,-1.88,7097,204,29.3,29.15,29.15,28.45,2.39,34.6,1.04,,,,,
2610,華航,市,,,22.35,-0.35,-1.54,39441,882,22.7,22.75,22.8,22.1,3.08,9.05,1.44,,,,,
2611,志信,市,,,15.1,-0.1,-0.66,237,3.57,15.2,15.2,15.2,14.95,1.64,79.5,1.06,,,,,
2614,東森,市,,,21.05,-0.1,-0.47,985,20.7,21.15,21.15,21.2,20.95,1.18,10.7,1.7,,,,,
2617,台航,市,,,30.9,-0.6,-1.9,863,26.7,31.5,31.5,31.5,30.8,2.22,10,0.76,,,,,
2634,漢翔,市,,,56.5,-0.7,-1.22,10564,597,57.2,58,58,55.9,3.67,70.6,3.13,,,,,
2636,台驊控股,市,,,67.5,-0.7,-1.03,301,20.3,68.2,68.4,68.4,67.2,1.76,8.25,1.03,,,,,
2637,慧洋-KY,市,,,71.3,-1.2,-1.66,3029,215,72.5,73,73,70.3,3.72,17.2,1.18,,,,,
2641,正德,櫃,,,20.4,-0.4,-1.92,3409,69.9,20.8,20.8,20.8,20.4,1.92,10.5,0.88,,,,,
2723,美食-KY,市,,,74.9,-1.7,-2.22,439,33.2,76.6,76.6,77.1,74.8,3.0,,1.42,,,,,
2731,雄獅,市,,,171.5,-1.5,-0.87,324,55.8,173,173.5,173.5,171.5,1.16,11,3.48,,,,,
2851,中再保,市,,,26.9,-0.25,-0.92,894,24.1,27.15,27.1,27.1,26.8,1.1,10.7,1.04,,,,,
3006,晶豪科,市,,,142,-5.5,-3.73,60031,8966,147.5,160,162,138,16.3,,4.17,,,,,
3011,今皓,市,,,14.4,0.45,+3.23,929,13.2,13.95,14.1,14.5,13.9,4.3,,1.24,,,,,
3014,聯陽,市,,,121.5,0.5,+0.41,1362,164,121,121.5,122,119,2.48,12.6,3.04,,,,,
3015,全漢,市,,,55.6,0.4,+0.72,621,34.9,55.2,57.9,57.9,54.9,5.43,32.1,0.84,,,,,
3031,佰鴻,市,,,20.25,-0.15,-0.74,427,8.66,20.4,20.4,20.5,20.15,1.72,20,1.24,,,,,
3035,智原,市,,,173,1.0,+0.58,5308,925,172,173.5,177.5,172,3.2,59.2,3.55,,,,,
3036,文曄,市,,,146.5,-2.0,-1.35,4132,609,148.5,149,149.5,146.5,2.02,13.8,2.04,,,,,
3037,欣興,市,,,339,12.0,+3.67,45013,15059,327,327.5,340,327.5,3.82,161,5.63,,,,,
3038,全台,市,,,24.2,0.1,+0.41,515,12.4,24.1,24.1,24.3,24.05,1.04,20.7,1.41,,,,,
3040,遠見,市,,,49.15,-0.1,-0.2,239,11.8,49.25,49.25,50.4,49.05,2.74,87.8,2.24,,,,,
3041,揚智,市,,,28.85,2.6,+9.9,4905,139,26.25,26.8,28.85,26.4,9.33,,2.51,,,,,
3167,大量,市,,,228,4.5,+2.01,5843,1332,223.5,226,232,221,4.92,36.4,6.55,,,,,
3176,基亞,櫃,,,32.8,0.95,+2.98,287,9.25,31.85,31.85,32.95,31.75,3.77,,2.79,,,,,
3207,耀勝,櫃,,,74.8,-1.1,-1.45,409,30.9,75.9,76.8,77,74.8,2.9,,2.83,,,,,
3227,原相,櫃,,,216.5,10.0,+4.84,3957,851,206.5,207.5,219.5,207.5,5.81,16.6,2.79,,,,,
3234,光環,櫃,,,52.9,-3.3,-5.87,13286,703,56.2,56.5,57,50.6,11.4,,7.44,,,,,
3236,千如,櫃,,,33.65,-2.35,-6.53,5805,200,36,36.25,36.25,33.55,7.5,140,2.37,,,,,
3264,欣銓,櫃,,,151,-0.5,-0.33,17227,2590,151.5,153.5,154,146,5.28,29.4,3.92,,,,,
3289,宜特,櫃,,,121,0.0,0,631,76.3,121,122,123,119.5,2.89,22.3,2.58,,,,,
3293,鈊象,櫃,,,738,12.0,+1.65,1000,734,726,726,739,726,1.79,19.9,12.92,,,,,
3305,昇貿,市,,,125,8.5,+7.3,21470,2658,116.5,119.5,127.5,118,8.15,40.6,3.24,,,,,
3310,佳穎,櫃,,,75.6,-0.4,-0.53,15,1.15,76,76.3,76.3,75,1.71,22.6,3.07,,,,,
3323,加百裕,櫃,,,41.9,0.2,+0.48,18504,794,41.7,42.55,43.9,41.55,5.64,,1.64,,,,,
3372,典範,櫃,,,22.5,-0.5,-2.17,2885,65.6,23,23,23.4,22.1,5.65,,2.58,,,,,
3374,精材,櫃,,,177,6.0,+3.51,5412,950,171,173,179,170.5,4.97,37.1,5.19,,,,,
3380,明泰,市,,,34.95,0.9,+2.64,3706,129,34.05,34.45,35.3,34.05,3.67,,2.13,,,,,
3437,榮創,市,,,15.25,-0.15,-0.97,337,5.17,15.4,15.45,15.5,15.2,1.95,,1.04,,,,,
3494,誠研,市,,,10,-0.45,-4.31,788,7.89,10.45,10.7,10.7,9.66,9.95,,1.47,,,,,
3535,晶彩科,市,,,99.2,-1.8,-1.78,5853,583,101,102,102,98,3.96,,8,,,,,
3543,州巧,市,,,49.75,-1.55,-3.02,19705,1030,51.3,53.8,55.7,49,13.1,,1.89,,,,,
3548,兆利,櫃,,,91.9,0.7,+0.77,308,28.5,91.2,91.7,93.6,91.6,2.19,27.8,1.07,,,,,
3550,聯穎,市,,,15,-0.1,-0.66,523,7.91,15.1,15.25,15.25,15,1.66,,1.07,,,,,
3576,聯合再生,市,,,10.35,0.0,0,13675,142,10.35,10.35,10.8,10.05,7.25,,1.62,,,,,
3591,艾笛森,市,,,20.05,0.05,+0.25,484,9.65,20,19.9,20.1,19.65,2.25,286,1.03,,,,,
3609,三一東林,櫃,,,37.5,1.15,+3.16,206,7.59,36.35,36.4,37.5,36.1,3.85,6.14,2.56,,,,,
