代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
00943,兆豐電子高息等權,市,,,14.82,0.1,+0.68,170,2.52,14.72,14.75,14.82,14.75,0.48,,0.9966,,,,,
00945B,凱基美國非投等債,市,,,14.6,-0.02,-0.14,4532,66.2,14.62,14.61,14.61,14.59,0.14,,1,,,,,
00947,台新臺灣IC設計,市,,,22.85,-0.11,-0.48,13615,312,22.96,23.1,23.2,22.6,2.61,,1.0022,,,,,
00948B,中信優息投資級債,櫃,,,9.63,-0.01,-0.1,13656,131,9.64,9.62,9.64,9.61,0.31,,0.9969,,,,,
00949,復華日本龍頭,市,,,20.46,0.47,+2.35,2138,43.6,19.99,20.28,20.52,20.28,1.2,,1.0024,,,,,
00950B,凱基A級公司債,櫃,,,14.32,-0.01,-0.07,5190,74.4,14.33,14.33,14.34,14.3,0.28,,1,,,,,
00951,台新日本半導體,市,,,14.82,-0.11,-0.74,12858,190,14.93,14.93,14.99,14.67,2.14,,1.0095,,,,,
00953B,群益優選非投等債,市,,,9.71,0.0,0,17748,172,9.71,9.71,9.72,9.7,0.21,,1.0006,,,,,
00954,中信日本半導體,市,,,15.86,0.14,+0.89,6833,108,15.72,15.79,15.9,15.67,1.46,,1.0095,,,,,
00956,中信日經高股息,市,,,13.11,0.33,+2.58,1126,14.7,12.78,12.88,13.12,12.88,1.88,,1.0038,,,,,
00957B,兆豐US優選投等債,櫃,,,13.83,0.03,+0.22,1573,21.7,13.8,13.78,13.83,13.78,0.36,,1.0022,,,,,
00959B,大華投等美債15Y+,櫃,,,9.57,-0.01,-0.1,1674,16,9.58,9.58,9.58,9.57,0.1,,0.9979,,,,,
00963,中信全球高股息,市,,,12.39,0.08,+0.65,740,9.17,12.31,12.35,12.4,12.35,0.41,,0.9984,,,,,
00964,中信亞太高股息,市,,,13.15,0.07,+0.54,2233,29.4,13.08,13.15,13.22,13.13,0.69,,0.9985,,,,,
00969B,元大零息超長美債,櫃,,,8.44,0.02,+0.24,516,4.36,8.42,8.46,8.47,8.42,0.59,,0.9921,,,,,
009800,中信NASDAQ,市,,,11.09,0.02,+0.18,1952,21.6,11.07,11.1,11.1,11.07,0.27,,1,,,,,
009802,富邦旗艦50,市,,,12.66,0.15,+1.2,3030,38.3,12.51,12.65,12.68,12.59,0.72,,0.9969,,,,,
009805,新光美國電力基建,市,,,14.18,0.25,+1.79,35846,509,13.93,14.15,14.23,14.1,0.93,,1.0042,,,,,
009809,富邦淨零ESG50,市,,,12.14,0.2,+1.68,247,2.99,11.94,12.09,12.16,12.09,0.59,,0.9959,,,,,
00980B,台新特選IG債10+,櫃,,,9.68,0.01,+0.1,143,1.38,9.67,9.67,9.68,9.67,0.1,,1,,,,,
00980T,平衡凱基美國TOP,櫃,,,10.71,0.04,+0.37,1243,13.3,10.67,10.67,10.73,10.67,0.56,,0.9963,,,,,
009812,野村日本東證,市,,,12.23,0.29,+2.43,3242,39.5,11.94,12.11,12.24,12.1,1.17,,1.0033,,,,,
00981B,第一金優選非投債,櫃,,,9.38,-0.01,-0.11,11068,104,9.39,9.38,9.39,9.37,0.21,,1.0001,,,,,
00981D,主動中信非投等債,櫃,,,10.55,-0.01,-0.09,9467,99.8,10.56,10.56,10.56,10.53,0.28,,1.0031,,,,,
00983D,主動富邦複合收益,市,,,10.3,0.0,0,825,8.5,10.3,10.3,10.31,10.29,0.19,,0.9987,,,,,
00984B,大華優利美A債15,櫃,,,16.79,0.0,0,3231,54.2,16.79,16.81,16.81,16.77,0.24,,1,,,,,
00985B,群益ESG投等債0-5,市,,,10.33,-0.01,-0.1,3131,32.3,10.34,10.33,10.33,10.32,0.1,,1.0006,,,,,
00986B,FT金融債10+,櫃,,,10.19,0.0,0,4,0.04,10.19,10.19,10.19,10.19,0.0,,0.999,,,,,
00991A,主動復華未來50,市,,,11.78,0.14,+1.2,49963,587,11.64,11.7,11.82,11.68,1.2,,0.9958,,,,,
00992A,主動群益科技創新,市,,,11.73,0.16,+1.38,30418,356,11.57,11.74,11.75,11.61,1.21,,0.9958,,,,,
00995A,主動中信台灣卓越,市,,,10.8,0.26,+2.47,17956,192,10.54,10.65,10.8,10.64,1.52,,0.9954,,,,,
1101,台泥,市,,,25.5,0.1,+0.39,14196,360,25.4,25.45,25.65,25.2,1.77,,0.88,,,,,
1217,愛之味,市,,,10.55,0.1,+0.96,345,3.63,10.45,10.5,10.55,10.45,0.96,39.1,0.69,,,,,
1219,福壽,市,,,13.6,0.05,+0.37,158,2.13,13.55,13.6,13.6,13.45,1.11,32.4,1.03,,,,,
1323,永裕,市,,,18.55,-0.2,-1.07,32,0.59,18.75,18.55,18.75,18.5,1.33,169,0.69,,,,,
1337,再生-KY,市,,,5.27,-0.04,-0.75,253,1.34,5.31,5.33,5.4,5.25,2.82,,0.39,,,,,
1414,東和,市,,,19.8,0.1,+0.51,321,6.3,19.7,19.8,19.95,19.5,2.28,165,1.4,,,,,
1437,勤益控,市,,,32.2,0.05,+0.16,115,3.68,32.15,32.1,32.2,31.85,1.09,15.3,0.79,,,,,
1445,大宇,市,,,15.15,-0.1,-0.66,36,0.55,15.25,14.95,15.25,14.95,1.97,,0.87,,,,,
1467,南緯,市,,,7.33,0.03,+0.41,151,1.11,7.3,7.25,7.36,7.25,1.51,,0.63,,,,,
1476,儒鴻,市,,,429,5.0,+1.18,981,420,424,428,432,422.5,2.24,20.9,4.24,,,,,
1477,聚陽,市,,,313,0.0,0,785,247,313,315,317.5,311.5,1.92,20.8,5.94,,,,,
1536,和大,市,,,61,-1.5,-2.4,1653,102,62.5,62.6,62.8,61,2.88,,2.14,,,,,
1560,中砂,市,,,415.5,4.0,+0.97,1216,506,411.5,416,421.5,411,2.55,54.2,8.07,,,,,
1563,巧新,市,,,46.7,1.8,+4.01,576,26.7,44.9,45.45,47.05,45.45,3.56,21.7,1.18,,,,,
1590,亞德客-KY,市,,,1230,15.0,+1.23,831,1012,1215,1200,1230,1190,3.29,31.2,5.14,,,,,
1593,祺驊,櫃,,,29.25,0.25,+0.86,18,0.53,29,29.2,29.45,29,1.55,14.8,0.91,,,,,
1616,億泰,市,,,28.25,0.0,0,863,24.6,28.25,28.6,28.75,28.25,1.77,7.51,2.38,,,,,
1708,東鹼,市,,,35,0.0,0,1885,66.4,35,35.25,35.75,34.8,2.71,11.6,1.26,,,,,
1714,和桐,市,,,9.09,0.01,+0.11,1735,15.7,9.08,9.04,9.13,9.02,1.21,21.1,0.77,,,,,
1733,五鼎,市,,,30.55,0.15,+0.49,209,6.37,30.4,30.5,30.65,30.3,1.15,20.1,1.68,,,,,
1795,美時,市,,,324.5,-9.5,-2.84,3588,1172,334,335,338,321.5,4.94,17.9,3.85,,,,,
1799,易威,櫃,,,32,0.2,+0.63,33,1.06,31.8,31.85,32.25,31.65,1.89,,5.96,,,,,
1906,寶隆,市,,,11.65,-0.05,-0.43,25,0.29,11.7,11.7,11.7,11.65,0.43,106,0.62,,,,,
2034,允強,市,,,21,-0.1,-0.47,981,20.6,21.1,21.1,21.15,20.85,1.42,,1.16,,,,,
2230,泰茂,櫃,,,62,-6.8,-9.88,117,7.25,68.8,62,62,62,0.0,102,3.49,,,,,
2236,百達-KY,市,,,113,0.0,0,593,65.9,113,112,113.5,108.5,4.42,20.7,3.42,,,,,
2241,艾姆勒,市,,,30.2,0.4,+1.34,156,4.7,29.8,30,30.3,29.8,1.68,,2.36,,,,,
2316,楠梓電,市,,,96.1,-1.9,-1.94,1962,190,98,99.2,99.2,95.6,3.67,7.95,1.5,,,,,
2328,廣宇,市,,,48.65,-1.95,-3.85,7224,353,50.6,50,50.1,48.35,3.46,26.9,1.81,,,,,
2329,華泰,市,,,50.5,-1.2,-2.32,5449,278,51.7,52.5,52.6,50.4,4.26,29.9,3.21,,,,,
2340,台亞,市,,,24.5,-0.1,-0.41,1332,32.8,24.6,24.7,25,24.45,2.24,,1.57,,,,,
2355,敬鵬,市,,,36.75,-0.65,-1.74,6222,230,37.4,37.45,37.45,36.5,2.54,24.8,0.89,,,,,
2360,致茂,市,,,1040,10.0,+0.97,1432,1477,1030,1040,1040,1015,2.43,41.3,14.94,,,,,
2363,矽統,市,,,54.4,4.9,+9.9,18548,1004,49.5,52.5,54.4,52.4,4.04,38,1.62,,,,,
2367,燿華,市,,,51.6,-1.9,-3.55,91982,4779,53.5,53.5,54.5,50.5,7.48,40.6,2.99,,,,,
2369,菱生,市,,,24.8,-0.45,-1.78,4881,123,25.25,25.8,26.05,24.7,5.35,,1.95,,,,,
2375,凱美,市,,,84.6,1.6,+1.93,1230,105,83,85.8,86.6,83.7,3.49,22,0.97,,,,,
2383,台光電,市,,,2105,25.0,+1.2,3163,6615,2080,2080,2130,2050,3.85,54.2,16.95,,,,,
2392,正崴,市,,,38.95,-0.15,-0.38,670,26.2,39.1,39.15,39.4,38.85,1.41,,0.84,,,,,
2406,國碩,市,,,28,-0.7,-2.44,14334,400,28.7,28.95,28.95,27.45,5.23,,2.73,,,,,
2413,環科,市,,,43.65,3.95,+9.95,5285,224,39.7,39.85,43.65,38.7,12.5,,2.97,,,,,
2419,仲琦,市,,,27.6,0.25,+0.91,1091,29.6,27.35,27.6,27.65,26.9,2.74,,1.88,,,,,
2431,聯昌,市,,,14.9,-0.3,-1.97,3309,49.6,15.2,15.5,15.55,14.65,5.92,,1.31,,,,,
2434,統懋,市,,,29.75,-0.15,-0.5,49,1.46,29.9,30.45,30.45,29.05,4.68,,2.29,,,,,
2442,新美齊,市,,,20.7,-0.3,-1.43,2791,56.7,21,20.7,20.7,20.1,2.86,22.7,1.14,,,,,
2458,義隆,市,,,120.5,2.5,+2.12,1274,153,118,118,121,118,2.54,14.9,3.6,,,,,
2467,志聖,市,,,272.5,4.0,+1.49,3425,937,268.5,270,279.5,269.5,3.72,53.7,7.76,,,,,
2474,可成,市,,,193.5,-2.0,-1.02,1383,268,195.5,197.5,197.5,192.5,2.56,14.5,0.83,,,,,
2486,一詮,市,,,146,4.0,+2.82,5580,814,142,143,148,143,3.52,730,6.7,,,,,
2498,宏達電,市,,,44.7,-0.15,-0.33,5252,233,44.85,45,45.15,44.05,2.45,6.48,1.4,,,,,
2516,新建,市,,,14.65,-0.05,-0.34,691,10.1,14.7,14.5,14.9,14.3,4.08,15.8,1.76,,,,,
2520,冠德,市,,,32.15,0.3,+0.94,881,28.2,31.85,31.85,32.2,31.8,1.26,,0.8,,,,,
2610,華航,市,,,22.95,0.15,+0.66,42843,983,22.8,22.9,23.05,22.7,1.54,9.29,1.48,,,,,
2612,中航,市,,,60.8,-0.6,-0.98,738,44.9,61.4,60.9,61.7,60.2,2.44,8.48,0.94,,,,,
2731,雄獅,市,,,175,-8.5,-4.63,3390,589,183.5,180.5,180.5,170,5.72,11.2,3.55,,,,,
2851,中再保,市,,,27.4,0.15,+0.55,1063,29,27.25,27.3,27.4,27.1,1.1,10.9,1.06,,,,,
2883,凱基金,市,,,18.9,0.05,+0.27,33621,635,18.85,18.9,18.95,18.8,0.8,13.7,1.13,,,,,
2903,遠百,市,,,23.5,0.1,+0.43,2290,53.8,23.4,23.4,23.6,23.4,0.85,14,1.08,,,,,
2929,淘帝-KY,市,,,7.69,0.06,+0.79,140,1.07,7.63,7.88,7.88,7.56,4.19,59.2,0.31,,,,,
3010,華立,市,,,123.5,3.0,+2.49,2121,262,120.5,123,125,121,3.32,14.9,1.43,,,,,
3014,聯陽,市,,,120,-0.5,-0.41,617,74.3,120.5,121,121.5,120,1.24,12.4,3,,,,,
3017,奇鋐,市,,,1620,20.0,+1.25,3738,6022,1600,1625,1645,1590,3.44,42.3,17.36,,,,,
3023,信邦,市,,,235.5,0.5,+0.21,940,221,235,236.5,239,233,2.55,18,3.85,,,,,
3026,禾伸堂,市,,,105.5,1.0,+0.96,522,55,104.5,105,106,104.5,1.44,17.2,1.79,,,,,
3028,增你強,市,,,46.2,4.2,+10,14782,682,42,46.2,46.2,45.3,2.14,16,1.87,,,,,
3036A,文曄甲特,市,,,52,0.1,+0.19,217,11.3,51.9,52,52,51.9,0.19,,,,,,,
3038,全台,市,,,23.5,0.4,+1.73,365,8.46,23.1,23.1,23.5,23,2.16,20.1,1.37,,,,,
3056,富華新,市,,,17.15,0.45,+2.69,1454,24.7,16.7,16.75,17.15,16.7,2.69,2.92,0.94,,,,,
3058,立德,市,,,9.63,0.02,+0.21,701,6.76,9.61,9.62,9.74,9.57,1.77,,1.16,,,,,
3163,波若威,櫃,,,567,30.0,+5.59,2559,1479,537,560,590,540,9.31,110,16.22,,,,,
3207,耀勝,櫃,,,63.6,-0.4,-0.62,276,17.7,64,64.3,65,63.6,2.19,,2.41,,,,,
3209,全科,市,,,37.3,1.6,+4.48,6795,253,35.7,35.7,38,35.7,6.44,16.8,1.81,,,,,
3211,順達,櫃,,,280,-7.5,-2.61,5350,1519,287.5,289.5,294.5,279.5,5.22,37.5,4.63,,,,,
3234,光環,櫃,,,76,4.9,+6.89,9737,736,71.1,71.8,78.2,69.5,12.2,,10.69,,,,,
3294,英濟,櫃,,,35.85,-0.5,-1.38,462,16.5,36.35,36.55,36.55,35.45,3.03,,2.24,,,,,
3311,閎暉,市,,,30.8,-0.5,-1.6,128,3.97,31.3,31.5,31.5,30.8,2.24,17.8,0.88,,,,,
3323,加百裕,櫃,,,37.9,0.05,+0.13,1744,66,37.85,38.15,38.25,37.6,1.72,,1.49,,,,,
3324,雙鴻,櫃,,,1080,-25.0,-2.26,5946,6541,1105,1130,1160,1060,9.05,46.4,10.08,,,,,
3362,先進光,櫃,,,100.5,1.0,+1.01,754,77.6,99.5,104.5,106,100.5,5.53,,3.95,,,,,
3363,上詮,櫃,,,454,14.5,+3.3,5934,2684,439.5,444,463,441,5.01,6486,18.37,,,,,
3372,典範,櫃,,,20.4,-0.2,-0.97,443,9.1,20.6,20.6,20.95,20.35,2.91,,2.34,,,,,
3376,新日興,市,,,193.5,-5.5,-2.76,3599,704,199,199.5,200.5,193,3.77,70.1,2.24,,,,,
3419,譁裕,市,,,14.7,0.2,+1.38,267,3.87,14.5,14.45,14.7,14.4,2.07,,1.79,,,,,
3434,哲固,櫃,,,29.85,-0.3,-1,164,4.91,30.15,30.15,30.5,29.85,2.16,46.6,2.15,,,,,
3437,榮創,市,,,15.6,0.05,+0.32,728,11.3,15.55,15.55,15.75,15.25,3.22,,1.07,,,,,
3450,聯鈞,市,,,248,3.5,+1.43,15204,3874,244.5,251,264,247.5,6.75,45.2,7.55,,,,,
3466,德晉,櫃,,,37.6,0.1,+0.27,719,26.8,37.5,37.9,37.9,36.5,3.73,,2,,,,,
3508,位速,櫃,,,33.15,0.55,+1.69,1998,64.2,32.6,33,33.6,31,7.98,,6.35,,,,,
3521,台鋼建設,櫃,,,15.65,-1.15,-6.85,667,10.6,16.8,16.35,16.75,15.55,7.14,,1.55,,,,,
3522,御嵿,櫃,,,15.3,0.2,+1.32,168,2.55,15.1,15.5,15.5,15.1,2.65,,2.77,,,,,
3529,力旺,櫃,,,1805,-70.0,-3.73,1468,2658,1875,1875,1875,1770,5.6,72.3,41.13,,,,,
3532,台勝科,市,,,151,13.5,+9.82,7934,1179,137.5,140,151,138,9.45,83.4,2.4,,,,,
3535,晶彩科,市,,,102.5,-9.0,-8.07,11861,1265,111.5,111.5,111.5,102.5,8.07,,8.27,,,,,
3545,敦泰,市,,,51.9,-1.1,-2.08,926,48.4,53,53,53,51.8,2.26,21.5,1.16,,,,,
3576,聯合再生,市,,,14.45,-0.7,-4.62,50195,731,15.15,15.3,15.45,14.2,8.25,,2.26,,,,,
3592,瑞鼎,市,,,228,2.0,+0.88,312,71.4,226,227.5,231,226,2.21,11.6,1.53,,,,,
3605,宏致,市,,,63.6,0.0,0,2938,192,63.6,65.8,67.2,63.6,5.66,14.2,1.38,,,,,
3615,安可,櫃,,,25.75,-2.05,-7.37,3710,97.4,27.8,27.4,27.4,25.75,5.94,117,0.78,,,,,
3630,新鉅科,櫃,,,32.8,-0.55,-1.65,1203,39.4,33.35,33.3,33.35,32.5,2.55,21.6,2.17,,,,,
3653,健策,市,,,3350,205.0,+6.52,2686,8774,3145,3185,3350,3155,6.2,96.9,25.42,,,,,
3680,家登,櫃,,,404.5,-3.0,-0.74,574,232,407.5,407,408.5,402.5,1.47,58.7,3.98,,,,,
3701,大眾控,市,,,49.75,-0.35,-0.7,2943,148,50.1,51.6,51.6,49.25,4.69,48.8,2.42,,,,,
3708,上緯投控,市,,,105,1.0,+0.96,535,55.8,104,104.5,105.5,103.5,1.92,82.7,1.18,,,,,
3710,連展投控,櫃,,,6.75,-0.04,-0.59,224,1.5,6.79,6.93,6.93,6.67,3.83,,1.44,,,,,
3714,富采,市,,,36.2,0.5,+1.4,1533,55.2,35.7,36.1,36.3,35.65,1.82,,0.63,,,,,
3715,定穎投控,市,,,142.5,-1.0,-0.7,12642,1808,143.5,145,146,141,3.48,47.3,5.12,,,,,
4104,佳醫,市,,,77.6,1.5,+1.97,452,34.8,76.1,76.4,77.7,76.1,2.1,16.5,1.5,,,,,
4105,東洋,櫃,,,84.1,-0.5,-0.59,382,32.2,84.6,84.8,84.8,84,0.95,11.7,3.05,,,,,
4106,雃博,市,,,23.1,0.1,+0.43,26,0.6,23,23,23.1,22.9,0.87,16.7,0.95,,,,,
4121,優盛,櫃,,,17.2,0.0,0,225,3.89,17.2,17.2,17.5,17.05,2.62,,1.01,,,,,
4130,健亞,櫃,,,32.6,0.6,+1.88,1668,55.1,32,32.2,33.7,32.05,5.16,326,2.7,,,,,
4168,醣聯,櫃,,,26.55,0.05,+0.19,190,5.06,26.5,27.3,27.3,26.25,3.96,,2.89,,,,,
4440,宜新實業,市,,,17.1,-0.15,-0.87,232,3.99,17.25,17.25,17.25,17.05,1.16,18.8,0.9,,,,,
4543,萬在,櫃,,,30.7,0.05,+0.16,156,4.79,30.65,31,31.25,30.5,2.45,106,1.04,,,,,
4716,大立,櫃,,,15.1,-0.05,-0.33,132,2.01,15.15,15.25,15.35,15.1,1.65,,1.26,,,,,
4737,華廣,市,,,54.8,1.6,+3.01,919,48.3,53.2,51.1,56.9,50.3,12.4,,1.99,,,,,
4743,合一,櫃,,,58.3,0.0,0,1667,97,58.3,58.5,58.8,57.7,1.89,,2.66,,,,,
4744,皇將,櫃,,,32,0.1,+0.31,462,14.7,31.9,31.9,32.35,31.3,3.29,15.2,1.47,,,,,
4749,新應材,櫃,,,820,-5.0,-0.61,639,525,825,835,835,816,2.3,79.1,8.55,,,,,
4903,聯光通,櫃,,,40.2,-2.25,-5.3,10826,459,42.45,44.25,44.55,40.2,10.2,39.4,3.65,,,,,
4927,泰鼎-KY,市,,,31.75,-0.15,-0.47,3636,116,31.9,31.8,32.55,31.5,3.29,,1.3,,,,,
4956,光鋐,市,,,24.25,-1.7,-6.55,4260,106,25.95,25.6,25.85,24.25,6.17,,1.53,,,,,
4961,天鈺,市,,,147,1.0,+0.68,443,65.2,146,146,148.5,145.5,2.05,12.4,1.04,,,,,
4966,譜瑞-KY,櫃,,,515,-2.0,-0.39,397,205,517,521,523,511,2.32,14.2,1.88,,,,,
4972,湯石照明,櫃,,,18.05,0.05,+0.28,21,0.38,18,18,18.1,18,0.56,,0.73,,,,,
4987,科誠,櫃,,,80.6,0.8,+1,193,15.6,79.8,80.8,80.8,80.4,0.5,13.2,2.18,,,,,
4991,環宇-KY,櫃,,,262,4.0,+1.55,2033,523,258,256.5,262,250,4.65,,10,,,,,
5201,凱衛,櫃,,,41.4,1.4,+3.5,61,2.47,40,40.1,41.65,40.1,3.87,31.6,3.1,,,,,
5203,訊連,市,,,75.8,-0.8,-1.04,450,34.3,76.6,77.1,77.6,75.5,2.74,20.7,1.34,,,,,
5210,寶碩,櫃,,,21,-0.05,-0.24,65,1.35,21.05,21.05,21.05,20.8,1.19,33.3,2.28,,,,,
5211,蒙恬,櫃,,,23.45,-0.7,-2.9,37,0.88,24.15,24.15,24.2,23.3,3.73,,2.18,,,,,
5225,東科-KY,市,,,97.5,0.8,+0.83,183,17.8,96.7,97.4,97.8,96.3,1.55,8.31,2.27,,,,,
