代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
0056,元大高股息,市,,,39.13,-0.77,-1.93,92021,3628,39.9,39.84,39.99,39.13,2.16,,0.9959,,,,,
0061,元大寶滬深,市,,,23.87,-0.06,-0.25,661,15.8,23.93,23.93,24.04,23.65,1.63,,1.0042,,,,,
006203,元大MSCI台灣,市,,,142.55,-3.55,-2.43,48,6.98,146.1,145.8,145.85,142.3,2.43,,1.0041,,,,,
006207,復華滬深,市,,,31.97,-0.04,-0.12,625,20,32.01,32.01,32.12,31.61,1.59,,1.005,,,,,
00632R,元大台灣50反1,市,,,13.88,0.34,+2.51,129288,1777,13.54,13.56,13.88,13.52,2.66,,1.0007,,,,,
00634R,富邦上証反1,市,,,3.24,-0.04,-1.22,352,1.15,3.28,3.29,3.29,3.24,1.52,,0.9818,,,,,
00636,國泰中國A50,市,,,26.8,0.25,+0.94,2656,70.9,26.55,26.54,26.96,26.4,2.11,,1.0037,,,,,
00641R,富邦日本反1,市,,,4.1,0.09,+2.24,2322,9.45,4.01,4.02,4.1,4.02,2.0,,0.9927,,,,,
00645,富邦日本,市,,,53.15,-1.2,-2.21,477,25.5,54.35,54.05,54.05,53.1,1.75,,1.0072,,,,,
00648R,元大S&P500反1,市,,,4.39,0.0,0,793,3.48,4.39,4.37,4.39,4.37,0.46,,0.9887,,,,,
00651R,復華香港反1,市,,,5.25,0.05,+0.96,517,2.71,5.2,5.24,5.26,5.22,0.77,,0.9831,,,,,
00654R,富邦印度反1,市,,,6.69,0.11,+1.67,147,0.98,6.58,6.64,6.69,6.64,0.76,,0.9882,,,,,
00655L,國泰中國A50正2,市,,,32.71,0.62,+1.93,2607,84.5,32.09,31.98,33.1,31.78,4.11,,1.0276,,,,,
00656R,國泰中國A50反1,市,,,6.18,-0.1,-1.59,171,1.07,6.28,6.25,6.25,6.18,1.11,,0.981,,,,,
00666R,富邦恒生國企反1,市,,,9.1,0.09,+1,38,0.34,9.01,9.09,9.15,9.04,1.22,,0.9795,,,,,
00668,國泰美國道瓊,市,,,55.95,0.1,+0.18,156,8.74,55.85,55.55,56.05,55.55,0.9,,0.992,,,,,
00669R,國泰美國道瓊反1,市,,,5.69,0.01,+0.18,3358,19.1,5.68,5.66,5.69,5.64,0.88,,0.993,,,,,
00671R,富邦NASDAQ反1,市,,,2.93,0.0,0,7321,21.4,2.93,2.91,2.93,2.9,1.02,,0.9899,,,,,
00673R,期元大S&P原油反1,市,,,22.07,-0.51,-2.26,16646,370,22.58,22.39,22.42,22.05,1.64,,1.0401,,,,,
00675L,富邦臺灣加權正2,市,,,198.85,-9.55,-4.58,7098,1434,208.4,207,209.35,198.55,5.18,,1.0069,,,,,
00676R,富邦臺灣加權反1,市,,,7.63,0.19,+2.55,9985,75.5,7.44,7.47,7.63,7.43,2.69,,0.9987,,,,,
00683L,期元大美元指正2,市,,,20.91,0.32,+1.55,31,0.64,20.59,20.84,20.91,20.82,0.44,,0.9868,,,,,
00685L,群益臺灣加權正2,市,,,178.55,-8.85,-4.72,2398,437,187.4,186.35,188.3,178.55,5.2,,1.0053,,,,,
00686R,群益臺灣加權反1,市,,,1.37,0.04,+3.01,8704,11.8,1.33,1.34,1.37,1.33,3.01,,1,,,,,
00693U,期街口S&P黃豆,市,,,21.99,0.05,+0.23,2452,53.8,21.94,21.89,22.01,21.85,0.73,,0.9941,,,,,
00695B,富邦美債7-10,櫃,,,36.11,-0.15,-0.41,461,16.6,36.26,36,36.15,36,0.41,,1.0015,,,,,
00713,元大台灣高息低波,市,,,53.25,-0.35,-0.65,20292,1082,53.6,53.25,53.65,53.05,1.12,,0.9933,,,,,
00717,富邦美國特別股,市,,,15.12,0.02,+0.13,223,3.37,15.1,15.1,15.12,15.09,0.2,,0.9895,,,,,
00730,富邦臺灣優質高息,市,,,23.04,-0.52,-2.21,368,8.54,23.56,23.56,23.6,23.03,2.42,,0.9965,,,,,
00731,復華富時高息低波,市,,,73.4,-0.85,-1.14,668,49.1,75,74,74,73.25,1.01,,0.992,,,,,
00733,富邦臺灣中小,市,,,56.05,-2.15,-3.69,4962,288,58.2,59.25,59.8,55.8,6.87,,0.994,,,,,
00735,國泰臺韓科技,市,,,70.3,-4.85,-6.45,8490,610,75.15,73.85,74.05,70.3,4.99,,1.0227,,,,,
00738U,期元大道瓊白銀,市,,,73.05,-3.2,-4.2,21743,1592,76.25,73.95,74.4,71.9,3.28,,1.0561,,,,,
00752,中信中國50,市,,,24.46,-0.23,-0.93,12396,304,24.69,24.75,24.75,24.45,1.22,,1.0037,,,,,
00778B,凱基金融債20+,櫃,,,35.43,-0.09,-0.25,34416,1218,35.52,35.4,35.43,35.4,0.08,,0.9989,,,,,
00792B,群益A級公司債,櫃,,,32.66,-0.01,-0.03,182,5.95,32.67,32.57,32.67,32.57,0.31,,0.9983,,,,,
00830,國泰費城半導體,市,,,56.05,0.05,+0.09,13211,743,56,56.5,56.65,56.05,1.07,,0.9814,,,,,
