代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
009815,大華美國MAG7+,櫃,,,9.59,0.27,+2.9,7131,68.5,9.32,9.6,9.63,9.57,0.64,,0.9958,,,,,
009816,凱基台灣TOP50,市,,,10.52,0.23,+2.24,265956,2811,10.29,10.65,10.68,10.41,2.62,,1.0038,,,,,
00981A,主動統一台股增長,市,,,19,0.64,+3.49,193788,3684,18.36,19,19.22,18.78,2.4,,0.9989,,,,,
00981B,第一金優選非投債,櫃,,,9.27,0.02,+0.22,21091,195,9.25,9.27,9.29,9.25,0.43,,0.9977,,,,,
00981D,主動中信非投等債,櫃,,,10.43,0.07,+0.68,13095,136,10.36,10.4,10.43,10.4,0.29,,0.9982,,,,,
00981T,平衡凱基雙核收息,市,,,11.19,0.16,+1.45,3710,41.5,11.03,11.16,11.23,11.16,0.63,,0.9973,,,,,
00982A,主動群益台灣強棒,市,,,15.43,0.63,+4.26,41870,646,14.8,15.36,15.59,15.23,2.43,,0.9981,,,,,
00982D,主動富邦動態入息,市,,,10.22,0.1,+0.99,1707,17.4,10.12,10.11,10.22,10.11,1.09,,1.001,,,,,
00983A,主動中信ARK創新,市,,,11.14,0.54,+5.09,5369,59.7,10.6,11.16,11.16,11.06,0.94,,0.9938,,,,,
00984A,主動安聯台灣高息,市,,,12.1,0.28,+2.37,8916,108,11.82,12.11,12.19,11.97,1.86,,1.0033,,,,,
00984B,大華優利美A債15,櫃,,,16.96,0.2,+1.19,8920,151,16.76,16.91,16.96,16.91,0.3,,1.0012,,,,,
00984D,主動聯博全球非投,市,,,9.98,0.04,+0.4,2318,23.1,9.94,9.97,9.99,9.96,0.3,,0.999,,,,,
00985B,群益ESG投等債0-5,市,,,10.38,0.01,+0.1,7949,82.5,10.37,10.36,10.39,10.36,0.29,,0.9983,,,,,
00986B,FT金融債10+,櫃,,,10.22,0.1,+0.99,427,4.36,10.12,10.25,10.25,10.21,0.4,,0.9942,,,,,
00987B,野村10+澳洲公債,櫃,,,15.87,0.2,+1.28,3372,53.5,15.67,15.83,15.9,15.83,0.45,,0.9925,,,,,
00988A,主動統一全球創新,市,,,12.29,0.93,+8.19,31568,388,11.36,12.18,12.37,12.16,1.85,,0.9856,,,,,
00989A,主動摩根美國科技,市,,,14.11,0.59,+4.36,1529,21.6,13.52,14.15,14.19,14.08,0.81,,0.9874,,,,,
00990A,主動元大AI新經濟,市,,,11.75,0.71,+6.43,38139,448,11.04,11.62,11.82,11.6,1.99,,0.9949,,,,,
00991A,主動復華未來50,市,,,11.67,0.52,+4.66,85037,992,11.15,11.57,11.83,11.46,3.32,,0.9974,,,,,
1233,天仁,市,,,32.2,0.95,+3.04,11,0.36,31.25,31.6,32.65,31.6,3.36,40.2,2.18,,,,,
1474,弘裕,市,,,10.05,0.05,+0.5,156,1.56,10,10.15,10.15,9.97,1.8,29.6,0.63,,,,,
1476,儒鴻,市,,,372,-9.0,-2.36,1182,444,381,390,392,371.5,5.38,18.5,3.44,,,,,
1514,亞力,市,,,112,1.0,+0.9,2627,296,111,113,114.5,111,3.15,37.1,5.05,,,,,
1517,利奇,市,,,11.55,0.15,+1.32,97,1.12,11.4,11.6,11.65,11.4,2.19,-,0.75,,,,,
1528,恩德,市,,,21.45,0.4,+1.9,3202,68.7,21.05,21.6,21.9,21.05,4.04,-,1.9,,,,,
1560,中砂,市,,,470,19.0,+4.21,1623,762,451,468,475,462,2.88,61.4,9.13,,,,,
1598,岱宇,市,,,18.95,0.15,+0.8,188,3.56,18.8,19.05,19.25,18.8,2.39,45.1,0.72,,,,,
1618,合機,市,,,41.1,-0.7,-1.67,1831,75.7,41.8,41.85,42,40.8,2.87,9.65,1.27,,,,,
1708,東鹼,市,,,36.2,-0.3,-0.82,3236,117,36.5,36,37,35.4,4.38,12,1.3,,,,,
1711,永光,市,,,25.65,0.4,+1.58,18417,475,25.25,25.8,26.55,25.2,5.35,-,1.72,,,,,
1714,和桐,市,,,9.65,-0.11,-1.13,6318,61.1,9.76,9.83,9.84,9.6,2.46,22.4,0.82,,,,,
1727,中華化,市,,,46.4,0.95,+2.09,2673,123,45.45,46.5,47.4,45.1,5.06,464,2.78,,,,,
1773,勝一,市,,,140,0.0,0,867,123,140,144,144.5,139,3.93,20.6,3.74,,,,,
1785,光洋科,櫃,,,74,6.0,+8.82,82165,6011,68,69.8,74.8,68,10.0,31.4,3.22,,,,,
1786,科妍,市,,,67.5,1.5,+2.27,250,16.9,66,68,68.5,66.5,3.03,30.1,2.55,,,,,
1906,寶隆,市,,,11.35,0.2,+1.79,86,0.98,11.15,11.35,11.4,11.3,0.9,1135,0.61,,,,,
2006,東和鋼鐵,市,,,81.6,0.7,+0.87,3292,268,80.9,80.9,82.3,80.8,1.85,12.6,1.73,,,,,
2022,聚亨,市,,,8.84,0.0,0,603,5.31,8.84,8.85,8.97,8.71,2.94,-,0.89,,,,,
2049,上銀,市,,,232,12.0,+5.45,5963,1367,220,225,233.5,224,4.32,53.8,2.2,,,,,
2059,川湖,市,,,3060,60.0,+2,387,1188,3000,3090,3130,3020,3.67,29.6,10.4,,,,,
2065,世豐,櫃,,,29.8,0.45,+1.53,46,1.37,29.35,30.15,30.15,29.65,1.7,26.6,1.06,,,,,
2101,南港,市,,,33.5,-0.15,-0.45,1329,44.6,33.65,33.9,34.15,33.1,3.12,-,2.15,,,,,
2323,中環,市,,,10.6,0.2,+1.92,4606,49.1,10.4,10.65,10.8,10.5,2.88,-,0.65,,,,,
2338,光罩,市,,,44.4,-3.15,-6.62,4697,209,47.55,47.55,47.55,42.8,9.99,-,2.7,,,,,
2340,台亞,市,,,24.65,0.1,+0.41,1803,44.7,24.55,25.1,25.4,24.3,4.48,-,1.65,,,,,
2348,海悅,市,,,69.5,0.9,+1.31,377,26,68.6,69.6,70.2,68.2,2.92,14.5,1.61,,,,,
2353,宏碁,市,,,26.6,0.4,+1.53,15405,409,26.2,26.85,26.95,26.2,2.86,19.4,1.09,,,,,
2355,敬鵬,市,,,42.25,1.7,+4.19,12027,510,40.55,41.5,43.45,41.3,5.3,28.5,1.02,,,,,
2363,矽統,市,,,49.7,2.7,+5.74,3827,189,47,49.5,49.7,48.55,2.45,34.8,1.48,,,,,
2367,燿華,市,,,63.1,1.0,+1.61,16268,1033,62.1,65,65,60.5,7.25,49.7,3.65,,,,,
2369,菱生,市,,,26,0.65,+2.56,7216,189,25.35,26,26.85,25.65,4.73,-,2.03,,,,,
2375,凱美,市,,,80.3,1.8,+2.29,902,72.9,78.5,81.6,82.1,79.6,3.18,20.9,0.92,,,,,
2377,微星,市,,,92.8,0.0,0,6165,572,92.8,93.5,94.4,91.2,3.45,17.1,1.5,,,,,
2385,群光,市,,,124,0.5,+0.4,3040,376,123.5,126,126,122.5,2.83,10.9,2.19,,,,,
2404,漢唐,市,,,1040,-30.0,-2.8,4100,4364,1070,1130,1130,1015,10.7,23.3,12.52,,,,,
2409,友達,市,,,15.7,0.1,+0.64,192794,3027,15.6,15.95,16.2,15.35,5.45,21.5,0.8,,,,,
2419,仲琦,市,,,28.55,-0.25,-0.87,1671,48.3,28.8,29.25,29.45,28.3,3.99,-,1.93,,,,,
2430,燦坤,市,,,22.75,0.25,+1.11,106,2.41,22.5,22.8,22.8,22.6,0.89,32.5,0.6,,,,,
2431,聯昌,市,,,12.1,-0.05,-0.41,1090,13.3,12.15,12.6,12.6,12.05,4.53,-,1.07,,,,,
2436,偉詮電,市,,,53.1,2.6,+5.15,2409,126,50.5,52.3,53.5,51.6,3.76,27.7,2.7,,,,,
2441,超豐,市,,,81.9,2.8,+3.54,3886,317,79.1,81.5,84.5,79.7,6.07,19,1.93,,,,,
2455,全新,市,,,201.5,6.0,+3.07,5169,1034,195.5,203.5,205,193,6.14,67.8,11.31,,,,,
2458,義隆,市,,,133,2.5,+1.92,3568,474,130.5,134,135,131,3.07,16.5,3.98,,,,,
2461,光群雷,市,,,15.5,0.35,+2.31,256,3.95,15.15,15.4,15.6,15.35,1.65,-,0.92,,,,,
2467,志聖,市,,,355,1.0,+0.28,1703,585,354,354,363,319.5,12.3,70,10.11,,,,,
2472,立隆電,市,,,105.5,3.0,+2.93,1977,209,102.5,106.5,107.5,104,3.41,14.6,2.16,,,,,
2483,百容,市,,,20.9,-0.3,-1.42,277,5.82,21.2,21.75,21.75,20.65,5.19,38,0.89,,,,,
2485,兆赫,市,,,50.3,-1.1,-2.14,142152,7582,51.4,54.6,56,50.1,11.5,-,3.23,,,,,
2488,漢平,市,,,46.4,0.4,+0.87,82,3.82,46,46.15,46.6,46.15,0.98,10.2,1.32,,,,,
2489,瑞軒,市,,,35.4,-3.9,-9.92,16681,605,39.3,39,39,35.4,9.16,29,1.61,,,,,
2495,普安,市,,,30.15,0.95,+3.25,1773,53.5,29.2,30.2,30.5,29.75,2.57,30.8,1.88,,,,,
2498,宏達電,市,,,41.4,1.0,+2.48,6119,251,40.4,41.25,41.7,40.35,3.34,6,1.29,,,,,
2504,國產,市,,,37.15,0.1,+0.27,2725,102,37.05,37.9,38.15,37.1,2.83,11.3,1.61,,,,,
2515,中工,市,,,15.65,-0.15,-0.95,20000,311,15.8,16.25,16.25,15.2,6.65,38.2,1.08,,,,,
2527,宏璟,市,,,29.8,0.65,+2.23,261,7.83,29.15,29.5,30.55,29.5,3.6,7.2,0.59,,,,,
2535,達欣工,市,,,71.3,2.3,+3.33,363,25.7,69,69.8,72.2,69.5,3.91,11.7,1.89,,,,,
2543,皇昌,市,,,75.9,3.4,+4.69,10009,752,72.5,75.5,76.9,73.3,4.97,23.4,4.17,,,,,
2548,華固,市,,,113,1.0,+0.89,746,84.2,112,113.5,113.5,112,1.34,11.1,1.61,,,,,
2603,長榮,市,,,205.5,-5.0,-2.38,23552,4845,210.5,207,210,203.5,3.09,4.9,0.82,,,,,
2609,陽明,市,,,60,-1.6,-2.6,52356,3131,61.6,60,60.9,59.3,2.6,7.66,0.65,,,,,
2612,中航,市,,,60.4,0.6,+1,1154,69.6,59.8,60.8,61.6,59.3,3.85,8.42,0.93,,,,,
2614,東森,市,,,20.65,0.45,+2.23,704,14.4,20.2,20.4,20.75,20.3,2.23,10.5,1.67,,,,,
2630,亞航,市,,,48.4,0.4,+0.83,916,44.7,48,48.9,49.2,48.3,1.88,48.4,2.86,,,,,
2645,長榮航太,市,,,156,4.0,+2.63,1371,212,152,155,156.5,153,2.3,29.5,4.46,,,,,
2816,旺旺保,市,,,29.95,0.45,+1.53,111,3.33,29.5,30,30.4,29.9,1.69,6.89,0.88,,,,,
2883B,凱基金乙特,市,,,8.02,0.04,+0.5,2154,17.2,7.98,7.99,8.02,7.98,0.5,,,,,,,
2897,王道銀行,市,,,9.72,0.07,+0.73,4070,39.6,9.65,9.74,9.77,9.68,0.93,13.1,0.68,,,,,
3003,健和興,市,,,49.4,2.0,+4.22,401,19.7,47.4,48.5,49.75,48.4,2.85,33.6,1.21,,,,,
3006,晶豪科,市,,,145,13.0,+9.85,14486,2062,132,140,145,135.5,7.2,167,3.84,,,,,
3017,奇鋐,市,,,1695,30.0,+1.8,6547,11175,1665,1735,1745,1665,4.8,44.3,18.16,,,,,
3025,星通,市,,,58.5,2.0,+3.54,477,27.9,56.5,57.4,59.1,57.4,3.01,28.3,4.4,,,,,
3026,禾伸堂,市,,,105,2.0,+1.94,1205,127,103,106,107,104,2.91,16,1.72,,,,,
3028,增你強,市,,,48.85,-3.05,-5.88,12323,612,51.9,52.4,53.5,47.45,11.7,17,1.97,,,,,
3029,零壹,市,,,112,-4.5,-3.86,2993,340,116.5,117.5,118,112,5.15,17.2,3.25,,,,,
3030,德律,市,,,245,13.5,+5.83,6088,1495,231.5,241.5,251.5,237.5,6.05,23.4,6.03,,,,,
3033,威健,市,,,29.4,0.2,+0.68,3091,90.5,29.2,29.7,29.9,29,3.08,18.5,1.39,,,,,
3035,智原,市,,,146,2.0,+1.39,1890,276,144,148,148,144.5,2.43,52,2.91,,,,,
3040,遠見,市,,,39.5,1.7,+4.5,173,6.77,37.8,38.6,39.95,38.6,3.57,70.5,1.8,,,,,
3042,晶技,市,,,91.8,2.3,+2.57,3293,306,89.5,92.7,94.8,90.6,4.69,16.4,2.08,,,,,
3047,訊舟,市,,,15.7,0.15,+0.96,1092,17.3,15.55,15.8,16.1,15.6,3.22,-,1.4,,,,,
3049,精金,市,,,13,-0.35,-2.62,17044,230,13.35,13.9,14,12.7,9.74,-,1.48,,,,,
3052,夆典,市,,,11.35,0.1,+0.89,435,4.94,11.25,11.3,11.45,11.25,1.78,9.46,0.66,,,,,
3058,立德,市,,,9.44,0.09,+0.96,1104,10.4,9.35,9.41,9.48,9.26,2.35,-,1.14,,,,,
3060,銘異,市,,,28.5,0.8,+2.89,1898,54.7,27.7,29,29.3,28.35,3.43,-,1.55,,,,,
3062,建漢,市,,,23.6,0.25,+1.07,2007,47.5,23.35,23.9,23.95,23.3,2.78,16.7,1.71,,,,,
3078,僑威,櫃,,,58.4,0.0,0,957,55.9,58.4,58.5,59.2,57.8,2.4,8.98,1.91,,,,,
3092,鴻碩,市,,,31,0.35,+1.14,1006,31.5,30.65,31.5,32.2,30.6,5.22,-,2.31,,,,,
3138,耀登,市,,,167,4.5,+2.77,4000,676,162.5,168.5,174,164,6.15,140,4.2,,,,,
3149,正達,市,,,47.6,-0.55,-1.14,4814,233,48.15,49.6,49.75,47,5.71,-,4.02,,,,,
3162,精確,櫃,,,55,0.2,+0.36,1266,69.5,54.8,55.6,55.9,54.1,3.28,22.5,2.44,,,,,
3163,波若威,櫃,,,700,49.0,+7.53,931,653,651,716,716,685,4.76,113,18.34,,,,,
3167,大量,市,,,294,16.0,+5.76,1461,430,278,293,300,288,4.32,47,8.44,,,,,
3207,耀勝,櫃,,,77.2,-0.7,-0.9,385,30,77.9,78.5,79.1,76.8,2.95,-,2.92,,,,,
