代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
00632R,元大台灣50反1,市,,,14.88,-0.01,-0.07,26380,392,14.89,14.89,14.91,14.84,0.47,,1.0007,,,,,
00634R,富邦上証反1,市,,,3.26,-0.02,-0.61,69,0.23,3.28,3.27,3.28,3.24,1.22,,0.9939,,,,,
00635U,期元大S&P黃金,市,,,54.05,1.05,+1.98,16261,880,53,53.8,54.4,53.7,1.32,,0.997,,,,,
00638R,元大滬深300反1,市,,,6.99,-0.08,-1.13,103,0.72,7.07,7.11,7.11,6.95,2.26,,0.9929,,,,,
00641R,富邦日本反1,市,,,4.37,0.1,+2.34,2270,9.91,4.27,4.35,4.38,4.35,0.7,,0.9954,,,,,
00642U,期元大S&P石油,市,,,16.05,0.31,+1.97,9138,147,15.74,16.05,16.09,16.02,0.44,,0.9963,,,,,
00643,群益深証中小,市,,,18.06,-0.31,-1.69,2650,48.2,18.37,18.37,18.44,18.05,2.12,,0.9918,,,,,
00645,富邦日本,市,,,49.81,-0.94,-1.85,501,25,50.75,49.96,49.96,49.71,0.49,,1.0028,,,,,
00648R,元大S&P500反1,市,,,4.33,0.01,+0.23,874,3.78,4.32,4.32,4.34,4.32,0.46,,1,,,,,
00651R,復華香港反1,市,,,5.11,0.0,0,353,1.81,5.11,5.12,5.13,5.07,1.17,,0.998,,,,,
00656R,國泰中國A50反1,市,,,6.2,-0.04,-0.64,96,0.59,6.24,6.22,6.22,6.15,1.12,,0.9952,,,,,
00663L,國泰臺灣加權正2,市,,,57.6,0.0,0,4856,280,57.6,57.55,58,57.5,0.87,,0.9943,,,,,
00666R,富邦恒生國企反1,市,,,8.65,0.03,+0.35,22,0.19,8.62,8.58,8.66,8.58,0.93,,0.992,,,,,
00669R,國泰美國道瓊反1,市,,,5.61,0.03,+0.54,435,2.44,5.58,5.61,5.62,5.61,0.18,,0.9982,,,,,
00675L,富邦臺灣加權正2,市,,,175.2,0.3,+0.17,2005,352,174.9,174.9,176.3,174.8,0.86,,0.9992,,,,,
00681R,元大美債20反1,市,,,20.66,-0.09,-0.43,640,13.3,20.75,20.66,20.7,20.66,0.19,,0.999,,,,,
00686R,群益臺灣加權反1,市,,,1.46,0.0,0,1813,2.65,1.46,1.47,1.47,1.45,1.37,,1,,,,,
00690,兆豐藍籌30,市,,,50.45,0.3,+0.6,587,29.6,50.15,50.2,50.7,50.2,1.0,,1.0006,,,,,
00693U,期街口S&P黃豆,市,,,20.54,0.22,+1.08,1356,27.8,20.32,20.43,20.55,20.43,0.59,,1.0029,,,,,
00700,富邦恒生國企,市,,,18.53,-0.16,-0.86,293,5.44,18.69,18.7,18.71,18.53,0.96,,0.9899,,,,,
00706L,期元大S&P日圓正2,市,,,21.07,1.15,+5.77,13543,283,19.92,20.67,21.11,20.67,2.21,,0.9976,,,,,
00712,復華富時不動產,市,,,9.6,-0.1,-1.03,17470,168,9.7,9.65,9.65,9.6,0.52,,0.9928,,,,,
00737,國泰AI機器人,市,,,36.74,-0.56,-1.5,567,20.9,37.3,37.27,37.27,36.72,1.47,,0.9949,,,,,
00738U,期元大道瓊白銀,市,,,88.5,7.3,+8.99,41388,3663,81.2,87.15,89.95,87,3.63,,0.9866,,,,,
00740B,富邦全球投等債,櫃,,,39.34,-0.22,-0.56,3862,152,39.56,39.25,39.41,39.25,0.4,,0.9986,,,,,
00749B,凱基新興債10+,櫃,,,31.76,-0.14,-0.44,100,3.19,31.9,31.76,31.76,31.76,0.0,,0.9981,,,,,
00751B,元大AAA至A公司債,櫃,,,32.42,-0.15,-0.46,8015,260,32.57,32.46,32.49,32.36,0.4,,0.9949,,,,,
00756B,群益投等新興公債,櫃,,,32.09,-0.12,-0.37,215,6.89,32.21,32.1,32.13,32.05,0.25,,0.9994,,,,,
00762,元大全球AI,市,,,85.35,-0.65,-0.76,354,30.2,86,85.5,85.5,85.15,0.41,,0.9906,,,,,
00768B,復華20年美債,櫃,,,51.95,-0.05,-0.1,874,45.3,52,51.9,51.95,51.75,0.38,,0.9997,,,,,
00783,富邦中証500,市,,,28.97,-0.27,-0.92,388,11.4,29.24,29.45,29.58,28.97,2.09,,0.9901,,,,,
00786B,元大10年IG銀行債,櫃,,,33.59,-0.08,-0.24,147,4.94,33.67,33.68,33.68,33.55,0.39,,0.9935,,,,,
00795B,中信美國公債20年,櫃,,,27.5,-0.06,-0.22,21029,578,27.56,27.53,27.55,27.45,0.36,,0.9936,,,,,
00799B,國泰A級醫療債,櫃,,,30.58,-0.13,-0.42,535,16.4,30.71,30.71,30.71,30.56,0.49,,0.9955,,,,,
00830,國泰費城半導體,市,,,55.15,-1.2,-2.13,28970,1600,56.35,55.65,55.65,55,1.15,,0.9914,,,,,
00834B,第一金金融債10+,櫃,,,34.85,-0.08,-0.23,100,3.49,34.93,34.85,34.85,34.85,0.0,,0.9961,,,,,
00836B,永豐10年A公司債,櫃,,,29.43,-0.17,-0.57,851,25.1,29.6,29.52,29.52,29.41,0.37,,0.9973,,,,,
00852L,國泰美國道瓊正2,市,,,31.35,-0.67,-2.09,396,12.4,32.02,31.36,31.4,31.32,0.25,,0.9905,,,,,
00853B,統一美債10年Aa-A,櫃,,,28.32,-0.18,-0.63,835,23.6,28.5,28.34,28.35,28.29,0.21,,0.9937,,,,,
00858,永豐美國500大,櫃,,,32.52,-0.25,-0.76,1756,57.1,32.77,32.66,32.66,32.48,0.55,,0.9963,,,,,
00865B,國泰US短期公債,市,,,47.22,-0.23,-0.48,4363,206,47.45,47.38,47.38,47.17,0.44,,0.9976,,,,,
00876,元大全球5G,市,,,58.35,-0.2,-0.34,157,9.16,58.55,57.75,58.55,57.75,1.37,,0.9976,,,,,
00882,中信中國高股息,市,,,15.16,-0.03,-0.2,7173,109,15.19,15.19,15.27,15.12,0.99,,0.9921,,,,,
00887,永豐中國科技50大,櫃,,,13.08,-0.07,-0.53,8813,115,13.15,13.18,13.25,12.98,2.05,,1.0015,,,,,
00888,永豐台灣ESG,櫃,,,22.69,0.11,+0.49,1107,25.1,22.58,22.49,22.74,22.49,1.11,,0.9939,,,,,
00892,富邦台灣半導體,市,,,25.14,0.26,+1.05,1147,28.8,24.88,25.04,25.22,25.03,0.76,,0.9952,,,,,
00893,國泰智能電動車,市,,,34.75,-0.17,-0.49,1729,60.1,34.92,34.92,34.92,34.69,0.66,,0.9926,,,,,
00895,富邦未來車,市,,,41.26,-0.33,-0.79,773,32,41.59,41.62,41.62,41.22,0.96,,0.9947,,,,,
00901,永豐智能車供應鏈,市,,,28.36,0.25,+0.89,749,21.2,28.11,28.26,28.44,28.2,0.85,,0.9975,,,,,
00902,中信電池及儲能,市,,,14.48,0.17,+1.19,5348,77.5,14.31,14.4,14.57,14.36,1.47,,0.9931,,,,,
