代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1809,中釉,市,,,25,2.25,+9.89,4109,103,22.75,25,25,24.65,1.54,147,1.46,,,,,
1810,和成,市,,,20.4,0.9,+4.62,5921,121,19.5,19.6,20.7,19.55,5.9,408,0.91,,,,,
1815,富喬,櫃,,,108.5,9.7,+9.82,161689,16933,98.8,100.5,108.5,100,8.6,100,7.05,,,,,
1905,華紙,市,,,12.6,0.4,+3.28,4500,56.7,12.2,12.2,12.8,12.15,5.33,,0.93,,,,,
2009,第一銅,市,,,50.4,1.1,+2.23,7427,370,49.3,49,50.7,48.35,4.77,153,2.16,,,,,
2027,大成鋼,市,,,36.75,0.25,+0.68,15270,563,36.5,37,37.1,36.65,1.23,14,1.22,,,,,
2031,新光鋼,市,,,39.35,0.45,+1.16,637,25,38.9,39,39.55,38.6,2.44,16.3,1.08,,,,,
2049,上銀,市,,,230,10.5,+4.78,13060,2983,219.5,224,237.5,221,7.52,58.4,2.21,,,,,
2107,厚生,市,,,24.9,-0.1,-0.4,414,10.3,25,24.9,25.1,24.8,1.2,15.4,0.58,,,,,
2208,台船,市,,,21.6,0.1,+0.47,5623,122,21.5,21.5,21.95,21.5,2.09,,4.08,,,,,
2230,泰茂,櫃,,,90.4,-0.4,-0.44,375,33.8,90.8,91.5,91.5,88.2,3.63,148,5.08,,,,,
2233,宇隆,市,,,232,-6.0,-2.52,2011,464,238,236,236.5,225.5,4.62,31.4,3.73,,,,,
2236,百達-KY,市,,,110.5,-4.0,-3.49,727,80.1,114.5,113,114,105.5,7.42,20.3,3.34,,,,,
2241,艾姆勒,市,,,37.3,0.1,+0.27,1003,37.7,37.2,37.65,38.5,36.55,5.24,,2.91,,,,,
2312,金寶,市,,,35.4,1.7,+5.04,234986,8417,33.7,33.8,36.95,33.55,10.1,35,2.42,,,,,
2316,楠梓電,市,,,98.8,-2.7,-2.66,3709,369,101.5,102,102,98.5,3.45,8.17,1.54,,,,,
2323,中環,市,,,11.1,0.1,+0.91,9845,110,11,11,11.25,10.9,3.18,,0.68,,,,,
2327,國巨*,市,,,295.5,12.5,+4.42,104553,30374,283,285,300,278,7.77,29.5,3.86,,,,,
2328,廣宇,市,,,53.1,2.1,+4.12,13849,722,51,51.1,53.7,50.3,6.67,29.3,1.98,,,,,
2329,華泰,市,,,68,6.1,+9.85,36379,2461,61.9,65.4,68,65.3,4.36,40.2,4.32,,,,,
2340,台亞,市,,,28.65,0.8,+2.87,4828,138,27.85,28,28.9,27.7,4.31,,1.84,,,,,
2351,順德,市,,,78.3,0.9,+1.16,1037,81.1,77.4,77.2,78.9,77.2,2.2,48.9,2.11,,,,,
2362,藍天,市,,,39.45,0.6,+1.54,667,26.3,38.85,38.65,39.8,38.55,3.22,16.5,0.56,,,,,
2365,昆盈,市,,,36.6,0.4,+1.1,3647,134,36.2,36.3,37.5,35.95,4.28,118,2.72,,,,,
2367,燿華,市,,,37.1,0.45,+1.23,84255,3151,36.65,36.9,38.1,36.2,5.18,29.2,2.15,,,,,
2369,菱生,市,,,30.95,2.8,+9.95,34066,1047,28.15,29.5,30.95,29.5,5.15,,2.43,,,,,
2374,佳能,市,,,80.6,-1.7,-2.07,10859,887,82.3,82.6,83.3,80.6,3.28,43.3,3.38,,,,,
2375,凱美,市,,,107,2.5,+2.39,20050,2124,104.5,106.5,108,102.5,5.26,27.8,1.23,,,,,
2380,虹光,市,,,5.11,0.0,0,158,0.81,5.11,5.11,5.15,5.06,1.76,,2.62,,,,,
2382,廣達,市,,,282,-7.5,-2.59,16472,4675,289.5,288.5,288.5,281.5,2.42,15.8,5.09,,,,,
2393,億光,市,,,55.5,-0.6,-1.07,2598,145,56.1,56,56.3,55.3,1.78,10.7,1.29,,,,,
2406,國碩,市,,,30.8,0.2,+0.65,24175,745,30.6,30.25,31.75,29.7,6.7,,3,,,,,
2417,圓剛,市,,,40,0.55,+1.39,967,38.7,39.45,39.5,40.55,39,3.93,,1.93,,,,,
2419,仲琦,市,,,31.3,-0.05,-0.16,6112,192,31.35,31.15,32.1,30.5,5.1,,2.13,,,,,
2426,鼎元,市,,,18.35,0.7,+3.97,1806,33.3,17.65,17.8,18.75,17.8,5.38,,1.46,,,,,
2428,興勤,市,,,180,2.0,+1.12,910,164,178,178.5,181.5,176.5,2.81,15.6,2.21,,,,,
2436,偉詮電,市,,,49.8,1.45,+3,2409,119,48.35,48.4,49.9,48.35,3.21,25.9,2.53,,,,,
2439,美律,市,,,106,-0.5,-0.47,1250,133,106.5,106,107.5,105.5,1.88,16.5,1.63,,,,,
2455,全新,市,,,168,-2.5,-1.47,15361,2575,170.5,172,172,163,5.28,63.6,10.01,,,,,
2457,飛宏,市,,,30.6,-1.65,-5.12,52737,1675,32.25,34.1,34.35,30.6,11.6,,1.44,,,,,
2464,盟立,市,,,68.6,1.7,+2.54,4142,282,66.9,67,69.6,66,5.38,,2.9,,,,,
2472,立隆電,市,,,121.5,1.0,+0.83,8763,1068,120.5,121,124.5,119,4.56,16.8,2.49,,,,,
2476,鉅祥,市,,,95.5,4.6,+5.06,5584,532,90.9,91,97.2,90,7.92,24,2.51,,,,,
2478,大毅,市,,,72.2,1.8,+2.56,7660,554,70.4,71.9,73.5,70.5,4.26,20.9,1.53,,,,,
2481,強茂,市,,,88.8,-2.7,-2.95,50017,4558,91.5,92.3,94.8,87.6,7.87,32.6,2.45,,,,,
2485,兆赫,市,,,37.35,1.9,+5.36,80400,2981,35.45,35.5,38.2,35.25,8.32,,2.4,,,,,
2492,華新科,市,,,146.5,13.0,+9.74,41123,5814,133.5,134,146.5,131.5,11.2,30.2,1.5,,,,,
2495,普安,市,,,33.75,3.05,+9.93,18625,612,30.7,30.75,33.75,30.5,10.6,34.4,2.1,,,,,
2605,新興,市,,,28.65,0.8,+2.87,11240,322,27.85,28.2,29.1,28.2,3.23,34.5,1.03,,,,,
2610,華航,市,,,21.45,-0.05,-0.23,30555,654,21.5,21.45,21.55,21.25,1.4,8.68,1.38,,,,,
2611,志信,市,,,15.15,0.15,+1,488,7.41,15,15,15.25,15,1.67,79.7,1.07,,,,,
2614,東森,市,,,22.35,0.15,+0.68,1265,28.3,22.2,22.2,22.55,22,2.48,11.4,1.8,,,,,
2617,台航,市,,,31.35,0.4,+1.29,774,24.1,30.95,30.8,31.35,30.75,1.94,10.1,0.77,,,,,
2634,漢翔,市,,,55.8,0.4,+0.72,18701,1058,55.4,56,57.7,55.7,3.61,69.8,3.09,,,,,
2636,台驊控股,市,,,66.2,0.0,0,377,25,66.2,66.3,66.7,66,1.06,8.09,1.01,,,,,
2637,慧洋-KY,市,,,71,0.1,+0.14,2906,206,70.9,71.1,71.8,70.5,1.83,17.1,1.17,,,,,
2641,正德,櫃,,,20.8,0.1,+0.48,3002,62.6,20.7,20.7,21,20.6,1.93,10.7,0.89,,,,,
2723,美食-KY,市,,,75.4,0.0,0,508,38.5,75.4,75.4,76.8,75.3,1.99,,1.43,,,,,
2731,雄獅,市,,,172,-0.5,-0.29,634,108,172.5,173,173,169.5,2.03,11,3.49,,,,,
2851,中再保,市,,,27.4,0.45,+1.67,1596,43.5,26.95,26.95,27.4,26.85,2.04,10.9,1.06,,,,,
3006,晶豪科,市,,,158.5,4.0,+2.59,3692,595,154.5,158.5,165,158.5,4.21,,4.66,,,,,
3011,今皓,市,,,14.65,0.1,+0.69,1634,24.1,14.55,14.6,15.1,14.35,5.15,,1.27,,,,,
3014,聯陽,市,,,118,2.5,+2.16,936,110,115.5,116,118.5,116,2.16,12.2,2.95,,,,,
3015,全漢,市,,,57.4,1.2,+2.14,4584,268,56.2,57.7,59.6,56.9,4.8,33.2,0.86,,,,,
3031,佰鴻,市,,,20.2,0.3,+1.51,667,13.5,19.9,19.8,20.4,19.8,3.02,20,1.23,,,,,
3035,智原,市,,,172,5.5,+3.3,5523,941,166.5,166,173.5,164.5,5.41,58.9,3.53,,,,,
3036,文曄,市,,,148.5,-0.5,-0.34,5603,841,149,148.5,152.5,147,3.69,14,2.07,,,,,
3037,欣興,市,,,301,27.0,+9.85,76309,22279,274,278,301,274.5,9.67,143,5,,,,,
3038,全台,市,,,24.15,0.15,+0.62,861,21,24,24.1,24.75,23.8,3.96,20.6,1.41,,,,,
3040,遠見,市,,,50.2,-0.3,-0.59,342,17.1,50.5,50.5,51,49.45,3.07,89.6,2.29,,,,,
3041,揚智,市,,,26.9,0.65,+2.48,1694,45.8,26.25,26.35,27.4,26.3,4.19,,2.34,,,,,
3167,大量,市,,,220,-5.5,-2.44,6439,1425,225.5,225,227,216,4.88,35.1,6.32,,,,,
3176,基亞,櫃,,,33.2,0.4,+1.22,327,10.8,32.8,33.45,33.5,32.9,1.83,,2.82,,,,,
3207,耀勝,櫃,,,78.2,-0.4,-0.51,2590,200,78.6,79.3,79.5,75.4,5.22,,2.96,,,,,
3227,原相,櫃,,,208.5,-0.5,-0.24,1216,253,209,209,210.5,206,2.15,15.9,2.69,,,,,
3234,光環,櫃,,,44.5,0.25,+0.56,925,41.5,44.25,44.25,45.4,44.15,2.82,,6.26,,,,,
3236,千如,櫃,,,37.8,0.75,+2.02,14393,542,37.05,36.85,38.5,36,6.75,158,2.67,,,,,
3264,欣銓,櫃,,,154.5,13.0,+9.19,9355,1395,141.5,142,154.5,142,8.83,30.1,4.01,,,,,
3289,宜特,櫃,,,120.5,-1.5,-1.23,956,115,122,122,122.5,119.5,2.46,22.2,2.57,,,,,
3293,鈊象,櫃,,,744,-5.0,-0.67,1405,1060,749,750,765,742,3.07,20.1,13.03,,,,,
3305,昇貿,市,,,119,-6.0,-4.8,14525,1794,125,125,129,118.5,8.4,38.6,3.09,,,,,
3310,佳穎,櫃,,,76.8,-3.0,-3.76,66,5.12,79.8,79.7,79.7,76.8,3.63,22.9,3.12,,,,,
3323,加百裕,櫃,,,39.3,0.1,+0.26,1106,43.5,39.2,39.25,39.9,38.85,2.68,,1.54,,,,,
3372,典範,櫃,,,24.75,2.2,+9.76,11223,275,22.55,22.9,24.8,22.85,8.65,,2.84,,,,,
3374,精材,櫃,,,179.5,4.5,+2.57,6117,1087,175,174.5,179.5,174,3.14,37.6,5.27,,,,,
3380,明泰,市,,,34.85,1.35,+4.03,5439,188,33.5,33.5,35,33.4,4.78,,2.12,,,,,
3437,榮創,市,,,15.85,0.5,+3.26,1128,17.9,15.35,15.6,16.1,15.4,4.56,,1.08,,,,,
3494,誠研,市,,,9.03,-0.02,-0.22,365,3.3,9.05,9.05,9.14,8.95,2.1,,1.33,,,,,
3535,晶彩科,市,,,106.5,9.6,+9.91,15514,1603,96.9,98,106.5,95.5,11.4,,8.59,,,,,
3543,州巧,市,,,45.8,1.85,+4.21,3396,152,43.95,43.95,46.3,43.35,6.71,,1.74,,,,,
