代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
00733,富邦臺灣中小,市,,,55.45,-0.4,-0.72,1296,71.8,55.85,54.95,55.8,54,3.22,,0.9952,,,,,
00735,國泰臺韓科技,市,,,66.9,-0.45,-0.67,2352,157,67.35,66.3,67.55,66.2,2.0,,1.0028,,,,,
00736,國泰新興市場,市,,,28.68,-0.1,-0.35,115,3.3,28.78,28.63,28.72,28.63,0.31,,1.0035,,,,,
00741B,富邦全球非投等債,櫃,,,37.73,0.01,+0.03,74,2.79,37.72,37.6,37.73,37.6,0.34,,0.992,,,,,
00753L,中信中國50正2,市,,,11.17,0.18,+1.64,12925,144,10.99,10.96,11.25,10.96,2.64,,1.0145,,,,,
00756B,群益投等新興公債,櫃,,,31.76,-0.15,-0.47,177,5.63,31.91,31.81,31.81,31.73,0.25,,1.0011,,,,,
00757,統一FANG+,市,,,111.8,0.2,+0.18,1978,221,111.6,112,112,111.6,0.36,,1.0013,,,,,
00762,元大全球AI,市,,,82.55,-0.3,-0.36,138,11.4,82.85,82.85,82.85,82.55,0.36,,0.9959,,,,,
00763U,期街口道瓊銅,市,,,31.57,-0.09,-0.28,775,24.6,31.66,31.77,31.87,31.57,0.95,,0.9991,,,,,
00770,國泰北美科技,市,,,51.65,-0.2,-0.39,397,20.5,51.85,51.65,51.8,51.6,0.39,,1,,,,,
00782B,國泰A級公用債,櫃,,,30.77,-0.05,-0.16,129,3.95,30.82,30.78,30.78,30.73,0.16,,1.0026,,,,,
00788B,元大10年IG電能債,櫃,,,30.02,-0.11,-0.37,21,0.64,30.13,30.02,30.05,30.02,0.1,,0.9931,,,,,
00791B,復華信用債1-5,櫃,,,57.5,0.1,+0.17,100,5.75,57.4,57.5,57.5,57.5,0.0,,0.9976,,,,,
00856B,永豐1-3年美公債,櫃,,,38.29,0.24,+0.63,1,0.04,38.05,38.29,38.29,38.29,0.0,,0.994,,,,,
00857B,永豐20年美公債,櫃,,,23.89,0.06,+0.25,4329,103,23.83,23.9,23.93,23.88,0.21,,0.995,,,,,
00858,永豐美國500大,櫃,,,32.24,-0.05,-0.15,828,26.7,32.29,32.27,32.29,32.21,0.25,,0.9997,,,,,
00859B,群益0-1年美債,櫃,,,41.84,0.17,+0.41,3142,131,41.67,41.78,41.85,41.78,0.17,,1.0009,,,,,
00864B,中信美國公債0-1,櫃,,,46.64,0.17,+0.37,831,38.7,46.47,46.5,46.64,46.5,0.3,,1.0007,,,,,
00865B,國泰US短期公債,市,,,48.17,0.19,+0.4,1880,90.5,47.98,48,48.21,48,0.44,,1,,,,,
00885,富邦越南,市,,,17.65,0.03,+0.17,5239,91.9,17.62,17.55,17.8,17.3,2.84,,0.9977,,,,,
00890B,凱基ESGBBB債15+,櫃,,,32.35,-0.04,-0.12,351,11.3,32.39,32.32,32.35,32.32,0.09,,0.9994,,,,,
00891,中信關鍵半導體,市,,,23.95,-0.18,-0.75,9433,225,24.13,23.78,24.13,23.65,1.99,,0.9979,,,,,
00892,富邦台灣半導體,市,,,28.22,0.01,+0.04,752,21.1,28.21,27.8,28.35,27.58,2.73,,0.9986,,,,,
00897,富邦基因免疫生技,市,,,9.78,-0.13,-1.31,733,7.18,9.91,9.64,9.81,9.64,1.72,,1.002,,,,,
00898,國泰基因免疫革命,市,,,7.99,-0.13,-1.6,393,3.14,8.12,8.03,8.03,7.99,0.49,,1.0025,,,,,
00908,富邦入息REITs+,市,,,13.84,-0.01,-0.07,329,4.55,13.85,13.8,13.87,13.8,0.51,,0.9978,,,,,
00909,國泰數位支付服務,市,,,39.16,0.17,+0.44,1236,48.4,38.99,38.74,39.25,38.74,1.31,,1.0023,,,,,
00910,第一金太空衛星,市,,,56.25,0.2,+0.36,1043,58.6,56.05,55.5,56.4,55.5,1.61,,0.9978,,,,,
00916,國泰全球品牌50,市,,,25.75,-0.07,-0.27,157,4.03,25.82,25.81,25.81,25.72,0.35,,1.0027,,,,,
00917,中信特選金融,市,,,20.09,-0.17,-0.84,1489,29.9,20.26,20.24,20.24,20.09,0.74,,1.0055,,,,,
00923,群益台ESG低碳50,市,,,28.8,-0.18,-0.62,6652,191,28.98,28.57,28.99,28.47,1.79,,0.9955,,,,,
00924,復華S&P500成長,市,,,28.28,-0.07,-0.25,1345,38,28.35,28.3,28.33,28.26,0.25,,1,,,,,
00928,中信上櫃ESG30,櫃,,,23.1,0.16,+0.7,261,6,22.94,22.84,23.14,22.84,1.31,,0.997,,,,,
00931B,統一美債20年,櫃,,,13.82,0.02,+0.14,2368,32.7,13.8,13.8,13.84,13.8,0.29,,1.0014,,,,,
00933B,國泰10Y+金融債,櫃,,,16.12,-0.06,-0.37,16585,267,16.18,16.13,16.14,16.09,0.31,,0.9983,,,,,
00942B,台新美A公司債20+,櫃,,,14.34,-0.02,-0.14,679,9.73,14.36,14.32,14.35,14.32,0.21,,0.9986,,,,,
00945B,凱基美國非投等債,市,,,14.51,0.0,0,6538,94.9,14.51,14.5,14.53,14.49,0.28,,0.9973,,,,,
00950B,凱基A級公司債,櫃,,,14.1,-0.02,-0.14,77276,1091,14.12,14.1,14.11,14.05,0.42,,1,,,,,
00951,台新日本半導體,市,,,13.48,-0.33,-2.39,4259,57.6,13.81,13.51,13.64,13.46,1.3,,0.9978,,,,,
00953B,群益優選非投等債,市,,,9.65,-0.01,-0.1,37415,361,9.66,9.66,9.66,9.63,0.31,,0.9986,,,,,
00955,中信日本商社,櫃,,,15.14,0.11,+0.73,12269,187,15.03,15.22,15.37,15.13,1.6,,0.9921,,,,,
00956,中信日經高股息,市,,,12.07,-0.06,-0.49,454,5.52,12.13,12.12,12.19,12.07,0.99,,0.9975,,,,,
00957B,兆豐US優選投等債,櫃,,,13.58,-0.01,-0.07,1335,18.1,13.59,13.56,13.58,13.55,0.22,,1.0007,,,,,
00958B,永豐ESG銀行債15+,櫃,,,9.33,-0.04,-0.43,1331,12.4,9.37,9.36,9.36,9.33,0.32,,0.9968,,,,,
00963,中信全球高股息,市,,,12.35,0.05,+0.41,1693,20.9,12.3,12.3,12.38,12.29,0.73,,1.0016,,,,,
00966B,統一ESG投等債15+,櫃,,,13.91,-0.03,-0.22,1485,20.7,13.94,13.9,13.92,13.89,0.22,,1.0029,,,,,
00969B,元大零息超長美債,櫃,,,8.52,0.03,+0.35,1058,9.03,8.49,8.49,8.56,8.49,0.82,,1,,,,,
00970B,新光BBB投等債20+,櫃,,,9.38,0.0,0,1007,9.45,9.38,9.39,9.39,9.37,0.21,,0.9979,,,,,
00971,野村美國研發龍頭,市,,,15.23,-0.09,-0.59,359,5.47,15.32,15.28,15.28,15.22,0.39,,1,,,,,
009800,中信NASDAQ,市,,,10.91,-0.04,-0.37,1443,15.8,10.95,10.93,10.94,10.9,0.37,,1.0009,,,,,
009801,中信美國創新科技,市,,,10.59,-0.02,-0.19,1171,12.4,10.61,10.59,10.61,10.58,0.28,,0.9991,,,,,
009806,台新標普500,櫃,,,11.79,0.01,+0.08,35,0.41,11.78,11.78,11.82,11.78,0.34,,0.9958,,,,,
00980A,主動野村臺灣優選,市,,,17.06,-0.14,-0.81,12572,215,17.2,16.97,17.25,16.85,2.33,,0.9948,,,,,
00980D,主動聯博投等入息,櫃,,,20.59,-0.04,-0.19,1354,27.9,20.63,20.61,20.61,20.56,0.24,,1.0005,,,,,
00980T,平衡凱基美國TOP,櫃,,,10.57,0.02,+0.19,922,9.73,10.55,10.55,10.58,10.5,0.76,,1.0009,,,,,
009810,保德信全球藍籌,市,,,18.41,0.0,0,727,13.4,18.41,18.43,18.46,18.41,0.27,,1,,,,,
009811,統一美國50,市,,,11.36,0.0,0,1496,17,11.36,11.38,11.39,11.36,0.26,,1.0009,,,,,
009812,野村日本東證,市,,,11.3,-0.04,-0.35,613,6.94,11.34,11.36,11.39,11.29,0.88,,1,,,,,
009813,貝萊德標普卓越50,市,,,10.18,0.03,+0.3,3790,38.6,10.15,10.17,10.21,10.17,0.39,,0.9971,,,,,
009814,富邦標普500,櫃,,,9.94,-0.01,-0.1,1051,10.5,9.95,9.95,9.98,9.94,0.4,,0.999,,,,,
009815,大華美國MAG7+,櫃,,,9.59,-0.03,-0.31,6031,57.8,9.62,9.58,9.6,9.55,0.52,,1.001,,,,,
009816,凱基台灣TOP50,市,,,10.75,-0.05,-0.46,172659,1849,10.8,10.65,10.8,10.62,1.67,,1.0037,,,,,
00981A,主動統一台股增長,市,,,20.23,0.07,+0.35,164960,3321,20.16,19.91,20.41,19.75,3.27,,1.003,,,,,
00981B,第一金優選非投債,櫃,,,9.3,0.0,0,10167,94.5,9.3,9.3,9.3,9.28,0.22,,0.9966,,,,,
00981D,主動中信非投等債,櫃,,,10.43,0.0,0,8736,91.1,10.43,10.43,10.43,10.41,0.19,,1.0012,,,,,
00981T,平衡凱基雙核收息,市,,,11.11,-0.04,-0.36,5364,59.6,11.15,11.1,11.14,11.07,0.63,,1,,,,,
00982A,主動群益台灣強棒,市,,,16.05,-0.1,-0.62,29147,468,16.15,15.96,16.18,15.81,2.29,,0.995,,,,,
00982D,主動富邦動態入息,市,,,10.08,-0.02,-0.2,828,8.34,10.1,10.05,10.09,10.05,0.4,,0.9993,,,,,
00983A,主動中信ARK創新,市,,,10.81,-0.1,-0.92,1859,20.1,10.91,10.84,10.84,10.81,0.27,,1.0019,,,,,
00984A,主動安聯台灣高息,市,,,12.4,-0.01,-0.08,5554,68.7,12.41,12.19,12.45,12.19,2.1,,0.9976,,,,,
00984B,大華優利美A債15,櫃,,,16.35,-0.2,-1.21,13387,219,16.55,16.5,16.5,16.32,1.09,,0.9976,,,,,
00984D,主動聯博全球非投,市,,,9.98,-0.01,-0.1,1488,14.8,9.99,9.98,9.98,9.96,0.2,,0.998,,,,,
00985B,群益ESG投等債0-5,市,,,10.33,0.03,+0.29,6540,67.5,10.3,10.32,10.33,10.3,0.29,,1.0009,,,,,
00986B,FT金融債10+,櫃,,,9.98,-0.02,-0.2,509,5.07,10,10,10,9.95,0.5,,1.002,,,,,
00987B,野村10+澳洲公債,櫃,,,15.82,-0.1,-0.63,4903,77.8,15.92,15.92,15.92,15.82,0.63,,1.0051,,,,,
00988A,主動統一全球創新,市,,,12.58,-0.06,-0.47,17979,226,12.64,12.38,12.65,12.38,2.14,,1.008,,,,,
00989A,主動摩根美國科技,市,,,13.99,-0.13,-0.92,908,12.7,14.12,14.05,14.05,13.98,0.5,,1.0029,,,,,
00990A,主動元大AI新經濟,市,,,11.91,-0.08,-0.67,21059,250,11.99,11.79,11.94,11.78,1.33,,0.9983,,,,,
00991A,主動復華未來50,市,,,12.3,0.0,0,47409,582,12.3,12.05,12.4,12.05,2.85,,0.9968,,,,,
1233,天仁,市,,,31.25,-0.45,-1.42,17,0.55,31.7,32.1,32.1,31.25,2.68,41.7,2.09,,,,,
1474,弘裕,市,,,9.99,0.0,0,87,0.87,9.99,10,10,9.98,0.2,29.4,0.62,,,,,
1476,儒鴻,市,,,372,-6.0,-1.59,566,211,378,372.5,377.5,369,2.25,18.5,3.44,,,,,
1514,亞力,市,,,115.5,2.0,+1.76,1947,223,113.5,112,116,111.5,3.96,38.2,5.21,,,,,
1517,利奇,市,,,11.2,-0.35,-3.03,238,2.69,11.55,11.5,11.5,11.2,2.6,-,0.73,,,,,
1528,恩德,市,,,22.4,0.3,+1.36,3186,70.8,22.1,21.55,22.65,21.4,5.66,-,1.99,,,,,
1560,中砂,市,,,460,4.0,+0.88,1698,776,456,446,464.5,443,4.71,49.6,8.32,,,,,
1598,岱宇,市,,,19.8,-0.4,-1.98,2728,51.8,20.2,19.85,20.15,19.7,2.23,47.1,0.75,,,,,
1618,合機,市,,,41.45,0.2,+0.48,542,22.4,41.25,41,41.65,40.6,2.55,9.85,1.21,,,,,
1708,東鹼,市,,,39.3,0.85,+2.21,27455,1116,38.45,40,42.15,39.1,7.93,13.1,1.41,,,,,
1711,永光,市,,,32.3,2.9,+9.86,76691,2362,29.4,29,32.3,28.65,12.4,-,2.17,,,,,
1714,和桐,市,,,9.23,0.06,+0.65,6024,55.4,9.17,9.02,9.35,9,3.82,18.5,0.74,,,,,
1727,中華化,市,,,60.8,5.5,+9.95,23335,1337,55.3,55,60.8,53,14.1,1520,3.72,,,,,
1773,勝一,市,,,150.5,6.5,+4.51,1727,262,144,142,156,141.5,10.1,22.1,4.02,,,,,
1785,光洋科,櫃,,,82,-1.5,-1.8,38514,3144,83.5,82.1,84,79.9,4.91,34.7,3.57,,,,,
1786,科妍,市,,,65.7,-0.7,-1.05,222,14.6,66.4,66,66.2,65.3,1.36,29.3,2.48,,,,,
1906,寶隆,市,,,11.25,-0.2,-1.75,70,0.79,11.45,11.4,11.45,11.15,2.62,1125,0.61,,,,,
2006,東和鋼鐵,市,,,77.7,-3.3,-4.07,4682,367,81,80,80.6,77.3,4.07,12,1.65,,,,,
2022,聚亨,市,,,9.05,0.0,0,577,5.2,9.05,9.07,9.12,8.94,1.99,-,0.91,,,,,
2049,上銀,市,,,238.5,-5.5,-2.25,3084,734,244,239,241,235,2.46,55.3,2.26,,,,,
2059,川湖,市,,,3365,75.0,+2.28,712,2390,3290,3220,3470,3180,8.81,32.6,11.44,,,,,
2065,世豐,櫃,,,30.95,0.35,+1.14,107,3.34,30.6,30.5,31.7,30.5,3.92,27.6,1.1,,,,,
2101,南港,市,,,31.9,-0.6,-1.85,2246,71.9,32.5,32.05,32.45,31.8,2.0,-,2.05,,,,,
2323,中環,市,,,10.5,-0.9,-7.89,24504,260,11.4,11,11.05,10.4,5.7,-,0.65,,,,,
2338,光罩,市,,,50,0.5,+1.01,1738,86.7,49.5,48,51.2,48,6.46,-,3.04,,,,,
2340,台亞,市,,,27.15,0.65,+2.45,3397,91.2,26.5,25.9,27.5,25.7,6.79,-,1.81,,,,,
2348,海悅,市,,,71.9,0.3,+0.42,201,14.3,71.6,71.1,71.9,70.2,2.37,15,1.67,,,,,
2353,宏碁,市,,,27.35,-0.55,-1.97,27051,739,27.9,27.75,27.75,27.1,2.33,20,1.12,,,,,
2355,敬鵬,市,,,42.3,-0.65,-1.51,7502,320,42.95,42.15,43.5,41.35,5.01,26.4,0.97,,,,,
2363,矽統,市,,,50.6,-0.4,-0.78,2036,103,51,50.5,51.4,50,2.75,35.4,1.51,,,,,
2367,燿華,市,,,72.6,-0.4,-0.55,14761,1074,73,71.5,73.8,71.1,3.7,107,3.99,,,,,
2369,菱生,市,,,27.85,1.2,+4.5,18732,520,26.65,26.15,28.3,26,8.63,-,2.17,,,,,
2375,凱美,市,,,80.5,0.7,+0.88,796,64,79.8,78.9,81.7,77.7,5.01,20.9,0.92,,,,,
2377,微星,市,,,92.8,-1.5,-1.59,5659,527,94.3,93.7,95.1,92.5,2.76,17.1,1.5,,,,,
2385,群光,市,,,124,0.0,0,4171,512,124,122,124.5,121.5,2.42,13.7,2.04,,,,,
2404,漢唐,市,,,1010,-55.0,-5.16,2793,2859,1065,1045,1045,1010,3.29,22.7,12.16,,,,,
2409,友達,市,,,16.55,-0.7,-4.06,324520,5392,17.25,16.75,17.15,16.15,5.8,18.4,0.82,,,,,
2419,仲琦,市,,,29.35,0.25,+0.86,1000,29.2,29.1,28.9,29.75,28.4,4.64,-,1.99,,,,,
2430,燦坤,市,,,22.75,-0.05,-0.22,73,1.67,22.8,22.55,22.85,22.55,1.32,32.5,0.6,,,,,
2431,聯昌,市,,,12.5,0.25,+2.04,1046,13,12.25,12.15,12.6,12,4.9,-,1.28,,,,,
2436,偉詮電,市,,,60.8,2.0,+3.4,5192,313,58.8,58.1,61.5,57.7,6.46,31.7,3.09,,,,,
2441,超豐,市,,,85,-0.4,-0.47,2776,235,85.4,83,85.6,82.8,3.28,19.7,2,,,,,
2455,全新,市,,,237.5,14.5,+6.5,6116,1410,223,218,240,216,10.8,80,13.33,,,,,
2458,義隆,市,,,143,0.0,0,4077,578,143,140,143.5,139.5,2.8,16.8,3.97,,,,,
2461,光群雷,市,,,15.45,0.05,+0.32,847,13,15.4,15.4,15.55,15.15,2.6,-,0.92,,,,,
2467,志聖,市,,,363.5,-1.5,-0.41,548,198,365,350,370,350,5.48,66.1,8.47,,,,,
2472,立隆電,市,,,109.5,3.5,+3.3,1998,218,106,104.5,111.5,104,7.08,15.1,2.24,,,,,
2483,百容,市,,,21.45,0.0,0,99,2.12,21.45,20.95,21.65,20.9,3.5,39,0.91,,,,,
2485,兆赫,市,,,62,1.2,+1.97,235666,14641,60.8,62.6,64.9,59.6,8.72,-,3.99,,,,,
2488,漢平,市,,,47.6,-0.1,-0.21,112,5.32,47.7,47.7,47.8,47.6,0.42,10.4,1.36,,,,,
2489,瑞軒,市,,,41.35,3.75,+9.97,8743,349,37.6,36.8,41.35,36.8,12.1,33.9,1.89,,,,,
2495,普安,市,,,33.1,2.7,+8.88,12902,415,30.4,30,33.2,29.85,11.0,33.8,2.06,,,,,
2498,宏達電,市,,,42,-0.75,-1.75,4595,193,42.75,42.1,42.65,41.6,2.46,6.09,1.31,,,,,
2504,國產,市,,,37.7,-0.05,-0.13,1131,42.4,37.75,37.35,37.7,37.2,1.32,11.4,1.64,,,,,
2515,中工,市,,,16,-0.1,-0.62,17208,276,16.1,16,16.5,15.75,4.66,39,1.11,,,,,
2527,宏璟,市,,,29,-0.1,-0.34,240,6.98,29.1,28.95,29.5,28.8,2.41,7,0.57,,,,,
2535,達欣工,市,,,73.3,1.2,+1.66,505,36.9,72.1,73.7,74,72.5,2.08,12.1,1.94,,,,,
2543,皇昌,市,,,73.5,-1.1,-1.47,3857,287,74.6,73.3,75.9,73.3,3.49,22.6,4.04,,,,,
2548,華固,市,,,116.5,0.0,0,744,86.3,116.5,115.5,116.5,114.5,1.72,11.5,1.66,,,,,
2603,長榮,市,,,207.5,-4.0,-1.89,13965,2915,211.5,210.5,211.5,207,2.13,4.95,0.83,,,,,
2609,陽明,市,,,59.2,-2.9,-4.67,45304,2724,62.1,62.2,62.6,59.1,5.64,7.56,0.65,,,,,
2612,中航,市,,,57.3,-2.8,-4.66,2627,152,60.1,60.1,60.1,56.7,5.66,7.99,0.88,,,,,
2614,東森,市,,,21,0.05,+0.24,1080,22.7,20.95,20.85,21.3,20.7,2.86,10.7,1.69,,,,,
2630,亞航,市,,,49.55,0.2,+0.41,720,35.7,49.35,48.65,50.3,48.5,3.65,49.6,2.93,,,,,
2645,長榮航太,市,,,160.5,1.0,+0.63,942,151,159.5,157.5,163,157,3.76,30.3,4.59,,,,,
2816,旺旺保,市,,,29.95,-0.55,-1.8,306,9.23,30.5,30.55,30.8,29.85,3.11,6.89,0.88,,,,,
2883B,凱基金乙特,市,,,8.07,0.0,0,1594,12.9,8.07,8.05,8.07,8.04,0.37,,,,,,,
2897,王道銀行,市,,,9.93,-0.05,-0.5,2927,29.1,9.98,9.98,9.99,9.9,0.9,13.4,0.69,,,,,
3003,健和興,市,,,50.3,-1.2,-2.33,387,19.6,51.5,50.5,51.1,50,2.14,34.2,1.24,,,,,
3006,晶豪科,市,,,161,-2.5,-1.53,33237,5234,163.5,161,166,152,8.56,185,4.26,,,,,
3017,奇鋐,市,,,1865,-10.0,-0.53,5993,11284,1875,1855,1930,1815,6.13,37.9,16.4,,,,,
3025,星通,市,,,61.8,0.2,+0.32,678,42,61.6,61.2,62.7,60.6,3.41,29.9,4.65,,,,,
3026,禾伸堂,市,,,108,2.5,+2.37,867,92.6,105.5,104,108.5,103.5,4.74,16.4,1.77,,,,,
3028,增你強,市,,,50.6,0.9,+1.81,2576,130,49.7,49.5,50.9,49.05,3.72,17.6,2.04,,,,,
3029,零壹,市,,,115,-0.5,-0.43,649,74.6,115.5,113.5,116,113.5,2.16,17.6,3.34,,,,,
3030,德律,市,,,277.5,-0.5,-0.18,11320,3125,278,275,281.5,268,4.86,26.5,6.82,,,,,
3033,威健,市,,,30.4,0.05,+0.16,1338,40.4,30.35,30.15,30.4,29.9,1.65,19.1,1.44,,,,,
3035,智原,市,,,151.5,-2.0,-1.3,1511,229,153.5,152.5,153,150,1.95,53.9,3.02,,,,,
3040,遠見,市,,,48.55,4.15,+9.35,1275,61,44.4,47.25,48.8,45.6,7.21,86.7,2.21,,,,,
3042,晶技,市,,,93.5,1.4,+1.52,2175,203,92.1,91.8,93.9,90.8,3.37,16.7,2.12,,,,,
3047,訊舟,市,,,15.9,-0.05,-0.31,751,12,15.95,15.9,16.2,15.6,3.76,-,1.42,,,,,
3049,精金,市,,,12.45,-0.55,-4.23,11087,139,13,12.65,12.85,12.25,4.62,-,1.42,,,,,
3052,夆典,市,,,11.1,-0.1,-0.89,1247,13.8,11.2,11.2,11.2,11,1.79,10.1,0.64,,,,,
3058,立德,市,,,9.19,-0.06,-0.65,791,7.26,9.25,9.2,9.32,9.01,3.35,-,1.11,,,,,
3060,銘異,市,,,27.65,-0.15,-0.54,2120,58.6,27.8,27.5,28.15,27.1,3.78,-,1.43,,,,,
3062,建漢,市,,,23.35,-0.05,-0.21,1597,37.2,23.4,23.25,23.55,22.95,2.56,16.6,1.69,,,,,
3078,僑威,櫃,,,60.3,0.9,+1.52,1371,82.5,59.4,59.4,60.8,59,3.03,9.28,1.98,,,,,
3092,鴻碩,市,,,32.1,0.25,+0.78,455,14.4,31.85,31.85,32.2,30.8,4.4,-,2.39,,,,,
3138,耀登,市,,,184,-1.0,-0.54,3931,719,185,180,188,176,6.49,155,4.62,,,,,
3149,正達,市,,,46.5,0.1,+0.22,3814,176,46.4,45.65,46.85,45.1,3.77,-,4.12,,,,,
3162,精確,櫃,,,53.6,-0.6,-1.11,1092,58.3,54.2,53.3,54,53,1.85,22,2.38,,,,,
3163,波若威,櫃,,,888,47.0,+5.59,1115,975,841,810,919,810,13.0,143,23.27,,,,,
3167,大量,市,,,390.5,35.5,+10,8982,3432,355,368,390.5,356,9.72,48,10.1,,,,,
3207,耀勝,櫃,,,67.6,-2.5,-3.57,1068,71.6,70.1,67,70.8,64.8,8.56,-,2.56,,,,,
