代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
00669R,國泰美國道瓊反1,市,,,5.87,0.11,+1.91,3403,20,5.76,5.86,5.89,5.85,0.69,,1.0034,,,,,
00670L,富邦NASDAQ正2,市,,,150.95,-3.85,-2.49,1005,152,154.8,151.5,152.05,150.3,1.13,,0.9927,,,,,
00675L,富邦臺灣加權正2,市,,,186.4,-6.55,-3.39,4232,794,192.95,188.25,191.55,184.75,3.52,,0.9989,,,,,
00676R,富邦臺灣加權反1,市,,,7.78,0.14,+1.83,4668,36.2,7.64,7.75,7.8,7.68,1.57,,1.0013,,,,,
00679B,元大美債20年,櫃,,,27.28,-0.3,-1.09,28332,773,27.58,27.3,27.33,27.26,0.25,,0.9994,,,,,
00681R,元大美債20反1,市,,,20.9,0.32,+1.55,214,4.46,20.58,20.89,20.9,20.84,0.29,,0.9984,,,,,
00683L,期元大美元指正2,市,,,21.32,0.32,+1.52,453,9.64,21,21.39,21.39,21.24,0.71,,0.9972,,,,,
00684R,期元大美元指反1,市,,,15.27,-0.16,-1.04,49,0.75,15.43,15.3,15.3,15.27,0.19,,0.9909,,,,,
00686R,群益臺灣加權反1,市,,,1.39,0.02,+1.46,5734,7.98,1.37,1.39,1.4,1.38,1.46,,1,,,,,
00687B,國泰20年美債,櫃,,,28.64,-0.34,-1.17,48854,1400,28.98,28.66,28.7,28.62,0.28,,1.0003,,,,,
00689R,國泰20年美債反1,市,,,21.8,0.37,+1.73,63,1.37,21.43,21.75,21.8,21.75,0.23,,0.9995,,,,,
00690,兆豐藍籌30,市,,,52.6,-0.35,-0.66,269,14.2,52.95,52.7,53.15,52.3,1.61,,1.0011,,,,,
00693U,期街口S&P黃豆,市,,,23.07,0.34,+1.5,2459,56.7,22.73,23.08,23.11,22.97,0.62,,0.9991,,,,,
00694B,富邦美債1-3,櫃,,,42.12,0.12,+0.29,188,7.91,42,42,42.12,42,0.29,,1.0014,,,,,
00695B,富邦美債7-10,櫃,,,35.96,-0.08,-0.22,431,15.5,36.04,35.97,35.98,35.91,0.19,,1.0005,,,,,
00697B,元大美債7-10,櫃,,,36.54,-0.1,-0.27,495,18.1,36.64,36.46,36.59,36.46,0.35,,0.9986,,,,,
00712,復華富時不動產,市,,,9.13,-0.06,-0.65,31336,286,9.19,9.15,9.16,9.09,0.76,,1.0033,,,,,
00714,群益道瓊美國地產,市,,,20.78,-0.37,-1.75,127,2.63,21.15,20.92,20.92,20.73,0.9,,0.9876,,,,,
00719B,元大美債1-3,櫃,,,31.35,0.08,+0.26,3035,95.1,31.27,31.26,31.38,31.26,0.38,,0.9978,,,,,
00720B,元大投資級公司債,櫃,,,33.12,-0.46,-1.37,16049,532,33.58,33.1,33.2,33.08,0.36,,0.9949,,,,,
00725B,國泰投資級公司債,櫃,,,35.2,-0.48,-1.35,11929,420,35.68,35.22,35.31,35.19,0.34,,0.9973,,,,,
00730,富邦臺灣優質高息,市,,,23,0.01,+0.04,305,6.99,22.99,22.99,23,22.8,0.87,,0.9987,,,,,
00733,富邦臺灣中小,市,,,55.85,0.2,+0.36,1471,82.2,55.65,55.4,56.8,55,3.23,,0.9955,,,,,
00735,國泰臺韓科技,市,,,67.35,-1.9,-2.74,3047,206,69.25,68.35,68.65,67.2,2.09,,0.9947,,,,,
00736,國泰新興市場,市,,,28.78,-0.19,-0.66,104,2.99,28.97,28.78,28.82,28.75,0.24,,0.9976,,,,,
00741B,富邦全球非投等債,櫃,,,37.72,0.0,0,135,5.08,37.72,37.67,37.75,37.67,0.21,,0.996,,,,,
00753L,中信中國50正2,市,,,10.99,-0.2,-1.79,10588,117,11.19,11.11,11.3,10.98,2.86,,0.9874,,,,,
00756B,群益投等新興公債,櫃,,,31.91,-0.01,-0.03,1022,32.5,31.92,31.82,31.91,31.76,0.47,,1.0004,,,,,
00757,統一FANG+,市,,,111.6,-1.15,-1.02,1092,122,112.75,111.9,111.95,111.25,0.62,,0.9987,,,,,
00762,元大全球AI,市,,,82.85,-0.55,-0.66,204,16.9,83.4,83.4,83.4,82.65,0.9,,0.988,,,,,
00763U,期街口道瓊銅,市,,,31.66,-0.51,-1.59,758,24.1,32.17,32,32,31.63,1.15,,0.9866,,,,,
00770,國泰北美科技,市,,,51.85,-0.5,-0.96,231,12,52.35,52,52,51.7,0.57,,0.9865,,,,,
00782B,國泰A級公用債,櫃,,,30.82,-0.42,-1.34,275,8.47,31.24,31.01,31.01,30.78,0.74,,0.9966,,,,,
00788B,元大10年IG電能債,櫃,,,30.13,-0.41,-1.34,30,0.89,30.54,30.36,30.36,30.12,0.79,,0.9935,,,,,
00791B,復華信用債1-5,櫃,,,57.4,0.1,+0.17,100,5.74,57.3,57.4,57.4,57.4,0.0,,1.0007,,,,,
00856B,永豐1-3年美公債,櫃,,,38.05,0.01,+0.03,13,0.48,38.04,38.04,38.05,38.04,0.03,,0.9943,,,,,
00857B,永豐20年美公債,櫃,,,23.83,-0.29,-1.2,2751,65.6,24.12,23.85,23.88,23.82,0.25,,0.9987,,,,,
00858,永豐美國500大,櫃,,,32.29,-0.26,-0.8,710,22.9,32.55,32.27,32.34,32.2,0.43,,0.9942,,,,,
00859B,群益0-1年美債,櫃,,,41.67,0.12,+0.29,2989,125,41.55,41.81,41.81,41.6,0.51,,0.9991,,,,,
00864B,中信美國公債0-1,櫃,,,46.47,0.22,+0.48,1148,53.3,46.25,46.37,46.47,46.36,0.24,,0.9993,,,,,
00865B,國泰US短期公債,市,,,47.98,0.13,+0.27,884,42.4,47.85,47.9,48.05,47.85,0.42,,0.9984,,,,,
00885,富邦越南,市,,,17.62,0.04,+0.23,6429,113,17.58,17.61,17.76,17.5,1.48,,0.9944,,,,,
00890B,凱基ESGBBB債15+,櫃,,,32.39,-0.42,-1.28,307,9.95,32.81,32.37,32.4,32.36,0.12,,0.9963,,,,,
00891,中信關鍵半導體,市,,,24.13,-0.28,-1.15,9323,225,24.41,24.12,24.38,24.02,1.47,,0.9951,,,,,
00892,富邦台灣半導體,市,,,28.21,0.12,+0.43,704,19.8,28.09,28.06,28.37,27.9,1.67,,0.994,,,,,
00897,富邦基因免疫生技,市,,,9.91,-0.09,-0.9,1308,13,10,9.96,9.96,9.87,0.9,,0.992,,,,,
00898,國泰基因免疫革命,市,,,8.12,-0.16,-1.93,378,3.07,8.28,8.26,8.26,8.09,2.05,,0.9866,,,,,
00908,富邦入息REITs+,市,,,13.85,-0.13,-0.93,645,8.94,13.98,13.9,13.91,13.83,0.57,,0.9957,,,,,
00909,國泰數位支付服務,市,,,38.99,-0.41,-1.04,1273,49.7,39.4,39.25,39.25,38.87,0.96,,0.9767,,,,,
00910,第一金太空衛星,市,,,56.05,0.05,+0.09,1727,96.8,56,56.35,56.4,55.9,0.89,,0.9849,,,,,
00916,國泰全球品牌50,市,,,25.82,-0.26,-1,290,7.48,26.08,26.07,26.07,25.75,1.23,,0.9919,,,,,
00917,中信特選金融,市,,,20.26,-0.4,-1.94,2555,51.7,20.66,20.6,20.6,20.19,1.98,,0.9966,,,,,
00923,群益台ESG低碳50,市,,,28.98,-0.36,-1.23,3920,114,29.34,29.12,29.32,28.87,1.53,,0.9966,,,,,
00924,復華S&P500成長,市,,,28.35,-0.24,-0.84,1961,55.6,28.59,28.4,28.4,28.26,0.49,,0.9926,,,,,
00928,中信上櫃ESG30,櫃,,,22.94,-0.19,-0.82,561,12.9,23.13,23.13,23.35,22.89,1.99,,0.9939,,,,,
00931B,統一美債20年,櫃,,,13.8,-0.16,-1.15,3453,47.7,13.96,13.82,13.83,13.79,0.29,,1.0007,,,,,
00933B,國泰10Y+金融債,櫃,,,16.18,-0.2,-1.22,26771,433,16.38,16.23,16.23,16.16,0.43,,0.9964,,,,,
00942B,台新美A公司債20+,櫃,,,14.36,-0.24,-1.64,2114,30.4,14.6,14.4,14.41,14.35,0.41,,0.9958,,,,,
00945B,凱基美國非投等債,市,,,14.51,0.0,0,5050,73.3,14.51,14.53,14.53,14.49,0.28,,0.9959,,,,,
00950B,凱基A級公司債,櫃,,,14.12,-0.19,-1.33,7719,109,14.37,14.15,14.16,14.11,0.35,,0.9979,,,,,
00951,台新日本半導體,市,,,13.81,-0.39,-2.75,4111,56.8,14.2,13.97,14,13.68,2.25,,0.9978,,,,,
00953B,群益優選非投等債,市,,,9.66,0.02,+0.21,46120,445,9.71,9.65,9.67,9.63,0.41,,0.9979,,,,,
00955,中信日本商社,櫃,,,15.03,-0.57,-3.65,20595,311,15.6,15.23,15.26,14.96,1.92,,0.998,,,,,
00956,中信日經高股息,市,,,12.13,-0.32,-2.57,1016,12.3,12.45,12.28,12.28,12.07,1.69,,0.9992,,,,,
00957B,兆豐US優選投等債,櫃,,,13.59,-0.18,-1.31,3894,52.9,13.77,13.7,13.7,13.57,0.94,,0.9993,,,,,
00958B,永豐ESG銀行債15+,櫃,,,9.37,-0.13,-1.37,573,5.37,9.5,9.42,9.42,9.36,0.63,,1.0021,,,,,
00963,中信全球高股息,市,,,12.3,0.0,0,1199,14.7,12.3,12.35,12.35,12.28,0.57,,0.996,,,,,
00966B,統一ESG投等債15+,櫃,,,13.94,-0.19,-1.34,2170,30.3,14.13,14.05,14.05,13.93,0.85,,1,,,,,
00969B,元大零息超長美債,櫃,,,8.49,-0.2,-2.3,1991,16.9,8.69,8.52,8.52,8.48,0.46,,0.9959,,,,,
00970B,新光BBB投等債20+,櫃,,,9.38,-0.14,-1.47,6288,59.2,9.52,9.44,9.46,9.38,0.84,,0.9936,,,,,
00971,野村美國研發龍頭,市,,,15.32,-0.15,-0.97,331,5.07,15.47,15.38,15.38,15.29,0.58,,0.989,,,,,
009800,中信NASDAQ,市,,,10.95,-0.11,-0.99,1603,17.5,11.06,10.99,11,10.93,0.63,,0.9892,,,,,
009801,中信美國創新科技,市,,,10.61,-0.11,-1.03,1226,13,10.72,10.64,10.64,10.58,0.56,,0.9879,,,,,
009806,台新標普500,櫃,,,11.78,-0.16,-1.34,41,0.49,11.94,11.93,11.93,11.77,1.34,,0.9833,,,,,
00980A,主動野村臺灣優選,市,,,17.2,-0.05,-0.29,9449,163,17.25,17.18,17.36,17.07,1.68,,0.9971,,,,,
00980D,主動聯博投等入息,櫃,,,20.63,-0.1,-0.48,1605,33.1,20.73,20.68,20.71,20.62,0.43,,1.0019,,,,,
00980T,平衡凱基美國TOP,櫃,,,10.55,-0.05,-0.47,2106,22.2,10.6,10.56,10.57,10.54,0.28,,0.9897,,,,,
009810,保德信全球藍籌,市,,,18.41,-0.16,-0.86,638,11.8,18.57,18.47,18.48,18.4,0.43,,0.9903,,,,,
009811,統一美國50,市,,,11.36,-0.11,-0.96,2175,24.7,11.47,11.43,11.43,11.34,0.78,,0.9965,,,,,
009812,野村日本東證,市,,,11.34,-0.29,-2.49,2014,22.8,11.63,11.5,11.5,11.3,1.72,,0.9956,,,,,
009813,貝萊德標普卓越50,市,,,10.15,-0.12,-1.17,23723,241,10.27,10.26,10.26,10.14,1.17,,0.9912,,,,,
009814,富邦標普500,櫃,,,9.95,-0.09,-0.9,3089,30.7,10.04,10.01,10.01,9.93,0.8,,0.991,,,,,
009815,大華美國MAG7+,櫃,,,9.62,-0.05,-0.52,8360,80.5,9.67,9.66,9.66,9.6,0.62,,0.9918,,,,,
009816,凱基台灣TOP50,市,,,10.8,-0.14,-1.28,201700,2180,10.94,10.83,10.93,10.75,1.65,,1.0028,,,,,
00981A,主動統一台股增長,市,,,20.16,0.11,+0.55,132322,2660,20.05,19.95,20.33,19.84,2.44,,0.9985,,,,,
00981B,第一金優選非投債,櫃,,,9.3,0.01,+0.11,12258,114,9.29,9.31,9.31,9.28,0.32,,0.9978,,,,,
00981D,主動中信非投等債,櫃,,,10.43,0.0,0,10263,107,10.43,10.43,10.44,10.41,0.29,,0.9993,,,,,
00981T,平衡凱基雙核收息,市,,,11.15,-0.13,-1.15,2715,30.4,11.28,11.24,11.24,11.15,0.8,,0.9982,,,,,
00982A,主動群益台灣強棒,市,,,16.15,-0.04,-0.25,39824,645,16.19,16.19,16.42,16.05,2.29,,0.9951,,,,,
00982D,主動富邦動態入息,市,,,10.1,-0.07,-0.69,881,8.9,10.17,10.15,10.15,10.09,0.59,,1.0002,,,,,
00983A,主動中信ARK創新,市,,,10.91,-0.18,-1.62,5439,59.4,11.09,11.09,11.09,10.88,1.89,,0.982,,,,,
00984A,主動安聯台灣高息,市,,,12.41,-0.04,-0.32,4556,56.7,12.45,12.45,12.53,12.32,1.69,,0.9976,,,,,
00984B,大華優利美A債15,櫃,,,16.55,-0.15,-0.9,10245,170,16.84,16.66,16.68,16.42,1.56,,1.0098,,,,,
00984D,主動聯博全球非投,市,,,9.99,-0.01,-0.1,2576,25.7,10,10,10.01,9.99,0.2,,0.999,,,,,
00985B,群益ESG投等債0-5,市,,,10.3,-0.01,-0.1,7119,73.4,10.36,10.32,10.32,10.29,0.29,,0.9974,,,,,
00986B,FT金融債10+,櫃,,,10,-0.14,-1.38,176,1.76,10.14,10.01,10.01,9.98,0.3,,0.998,,,,,
00987B,野村10+澳洲公債,櫃,,,15.92,-0.18,-1.12,4549,72.6,16.1,16.06,16.06,15.92,0.87,,1,,,,,
00988A,主動統一全球創新,市,,,12.64,-0.24,-1.86,25354,321,12.88,12.67,12.8,12.6,1.55,,0.9945,,,,,
00989A,主動摩根美國科技,市,,,14.12,-0.11,-0.77,821,11.6,14.23,14.16,14.16,14.06,0.7,,0.9958,,,,,
00990A,主動元大AI新經濟,市,,,11.99,-0.16,-1.32,23993,289,12.15,12.1,12.14,11.96,1.48,,0.9885,,,,,
00991A,主動復華未來50,市,,,12.3,-0.11,-0.89,52094,643,12.41,12.3,12.54,12.2,2.74,,0.9968,,,,,
1233,天仁,市,,,31.7,-1.0,-3.06,13,0.43,32.7,32.05,32.05,31.7,1.07,42.3,2.12,,,,,
1474,弘裕,市,,,9.99,-0.11,-1.09,110,1.1,10.1,10.15,10.15,9.99,1.58,29.4,0.62,,,,,
1476,儒鴻,市,,,378,-3.5,-0.92,535,202,381.5,376,381,375,1.57,18.8,3.5,,,,,
1514,亞力,市,,,113.5,-2.0,-1.73,2330,267,115.5,114,117,113,3.46,37.6,5.12,,,,,
1517,利奇,市,,,11.55,0.0,0,156,1.8,11.55,11.6,11.65,11.5,1.3,-,0.75,,,,,
1528,恩德,市,,,22.1,-0.25,-1.12,3889,87.5,22.35,22.8,23.2,22.05,5.15,-,1.96,,,,,
1560,中砂,市,,,456,-26.5,-5.49,4685,2141,482.5,472,474,447,5.6,49.1,8.25,,,,,
1598,岱宇,市,,,20.2,0.45,+2.28,583,11.7,19.75,19.7,20.4,19.7,3.54,48.1,0.76,,,,,
1618,合機,市,,,41.25,-0.75,-1.79,608,25.2,42,41.7,41.95,41.1,2.02,9.8,1.21,,,,,
1708,東鹼,市,,,38.45,3.0,+8.46,10524,399,35.45,36.45,38.95,35.9,8.6,12.8,1.38,,,,,
1711,永光,市,,,29.4,1.65,+5.95,53348,1537,27.75,27.7,30,27.15,10.3,-,1.98,,,,,
1714,和桐,市,,,9.17,-0.71,-7.19,16144,148,9.88,9.66,9.66,9.02,6.48,18.3,0.74,,,,,
1727,中華化,市,,,55.3,5.0,+9.94,14683,784,50.3,49.3,55.3,49,12.5,1382,3.38,,,,,
1773,勝一,市,,,144,-2.5,-1.71,842,121,146.5,144,149,142,4.78,21.1,3.85,,,,,
1785,光洋科,櫃,,,83.5,3.7,+4.64,68544,5655,79.8,79.8,85.4,79.4,7.52,35.4,3.63,,,,,
1786,科妍,市,,,66.4,-1.2,-1.78,212,14.1,67.6,67.3,67.3,66.1,1.78,29.6,2.51,,,,,
1906,寶隆,市,,,11.45,0.05,+0.44,102,1.17,11.4,11.3,11.6,11.3,2.63,1145,0.62,,,,,
2006,東和鋼鐵,市,,,81,-2.4,-2.88,4027,329,83.4,82.6,84,80.4,4.32,12.5,1.72,,,,,
2022,聚亨,市,,,9.05,-0.1,-1.09,517,4.68,9.15,9.16,9.16,9,1.75,-,0.91,,,,,
2049,上銀,市,,,244,6.0,+2.52,6052,1477,238,238.5,250,237,5.46,56.6,2.31,,,,,
2059,川湖,市,,,3290,-65.0,-1.94,427,1416,3355,3300,3365,3270,2.83,31.9,11.19,,,,,
2065,世豐,櫃,,,30.6,0.8,+2.68,70,2.15,29.8,29.8,30.9,29.8,3.69,27.3,1.09,,,,,
2101,南港,市,,,32.5,-0.55,-1.66,4766,162,33.05,32.9,33.55,32.45,3.33,-,2.09,,,,,
2323,中環,市,,,11.4,0.1,+0.88,10921,124,11.3,11.35,11.5,11.2,2.65,-,0.7,,,,,
2338,光罩,市,,,49.5,0.7,+1.43,2685,134,48.8,48.8,51.3,48.8,5.12,-,3.01,,,,,
2340,台亞,市,,,26.5,0.85,+3.31,2852,74.7,25.65,25.5,26.65,25.5,4.48,-,1.77,,,,,
2348,海悅,市,,,71.6,-0.9,-1.24,312,22.4,72.5,71.5,72.7,71.1,2.21,14.9,1.66,,,,,
2353,宏碁,市,,,27.9,0.3,+1.09,35960,1004,27.6,27.8,28.4,27.5,3.26,20.4,1.14,,,,,
2355,敬鵬,市,,,42.95,0.6,+1.42,10457,450,42.35,41.95,44,41.85,5.08,26.8,0.99,,,,,
2363,矽統,市,,,51,-0.5,-0.97,2682,137,51.5,51.5,51.7,50.5,2.33,35.7,1.52,,,,,
2367,燿華,市,,,73,3.8,+5.49,23188,1675,69.2,68.6,73.5,68.6,7.08,107,4.01,,,,,
2369,菱生,市,,,26.65,-0.7,-2.56,6609,178,27.35,27.2,27.6,26.5,4.02,-,2.08,,,,,
2375,凱美,市,,,79.8,-1.8,-2.21,977,78.3,81.6,80.6,81.7,79.3,2.94,20.7,0.92,,,,,
2377,微星,市,,,94.3,-0.2,-0.21,4451,421,94.5,93.7,96.2,93.6,2.75,17.4,1.53,,,,,
2385,群光,市,,,124,-1.0,-0.8,5646,693,125,124,124.5,121,2.8,13.7,2.04,,,,,
2404,漢唐,市,,,1065,-20.0,-1.84,1972,2082,1085,1070,1075,1035,3.69,23.9,12.82,,,,,
2409,友達,市,,,17.25,0.6,+3.6,596970,10323,16.65,16.75,18,16.65,8.11,19.2,0.86,,,,,
2419,仲琦,市,,,29.1,-0.4,-1.36,1466,43.3,29.5,29.4,30.3,29.1,4.07,-,1.97,,,,,
2430,燦坤,市,,,22.8,-0.1,-0.44,104,2.37,22.9,22.9,22.9,22.6,1.31,32.6,0.6,,,,,
2431,聯昌,市,,,12.25,-0.15,-1.21,903,11.1,12.4,12.35,12.55,12.2,2.82,-,1.25,,,,,
2436,偉詮電,市,,,58.8,3.0,+5.38,5667,331,55.8,58.5,59.5,57.2,4.12,30.6,2.99,,,,,
2441,超豐,市,,,85.4,-2.4,-2.73,2546,220,87.8,86.2,88.9,85.4,3.99,19.8,2.01,,,,,
2455,全新,市,,,223,1.5,+0.68,5350,1197,221.5,219.5,230,219,4.97,75.1,12.51,,,,,
2458,義隆,市,,,143,2.0,+1.42,5850,826,141,139,143,138,3.55,16.8,3.97,,,,,
2461,光群雷,市,,,15.4,0.05,+0.33,982,15.1,15.35,15.3,15.45,15.15,1.95,-,0.92,,,,,
2467,志聖,市,,,365,-3.0,-0.82,594,217,368,368,372,360.5,3.12,66.4,8.5,,,,,
2472,立隆電,市,,,106,-1.5,-1.4,1407,149,107.5,106.5,107,104,2.79,14.6,2.17,,,,,
2483,百容,市,,,21.45,0.25,+1.18,119,2.53,21.2,20.95,21.5,20.9,2.83,39,0.91,,,,,
2485,兆赫,市,,,60.8,5.5,+9.95,70655,4251,55.3,57.5,60.8,57.4,6.15,-,3.91,,,,,
2488,漢平,市,,,47.7,0.2,+0.42,120,5.72,47.5,47.3,47.75,47.3,0.95,10.5,1.36,,,,,
2489,瑞軒,市,,,37.6,0.15,+0.4,6361,240,37.45,37.75,38.85,37.1,4.67,30.8,1.71,,,,,
2495,普安,市,,,30.4,0.3,+1,2500,75.9,30.1,30.1,30.7,29.85,2.82,31,1.89,,,,,
2498,宏達電,市,,,42.75,-1.0,-2.29,6177,266,43.75,43.7,43.9,42.7,2.74,6.2,1.34,,,,,
2504,國產,市,,,37.75,0.55,+1.48,2492,92.9,37.2,37,37.75,36.85,2.42,11.4,1.64,,,,,
2515,中工,市,,,16.1,0.35,+2.22,12352,196,15.75,15.8,16.1,15.6,3.17,39.3,1.11,,,,,
2527,宏璟,市,,,29.1,-0.75,-2.51,254,7.42,29.85,29.4,29.5,29.1,1.34,7.03,0.58,,,,,
2535,達欣工,市,,,72.1,-0.1,-0.14,264,19.1,72.2,71.7,73,71.7,1.8,11.9,1.91,,,,,
2543,皇昌,市,,,74.6,0.6,+0.81,5293,394,74,74.4,76.2,72.8,4.59,23,4.1,,,,,
2548,華固,市,,,116.5,0.5,+0.43,1410,163,116,114,116.5,114,2.16,11.5,1.66,,,,,
2603,長榮,市,,,211.5,1.5,+0.71,11672,2464,210,211.5,213,209,1.9,5.05,0.85,,,,,
2609,陽明,市,,,62.1,1.2,+1.97,38248,2373,60.9,61.8,62.9,61.1,2.96,7.93,0.68,,,,,
2612,中航,市,,,60.1,-1.0,-1.64,1003,60.9,61.1,61.3,62,60,3.27,8.38,0.93,,,,,
2614,東森,市,,,20.95,-0.15,-0.71,802,16.9,21.1,21,21.2,20.95,1.18,10.7,1.69,,,,,
2630,亞航,市,,,49.35,-0.85,-1.69,757,37.5,50.2,50.4,50.4,49.05,2.69,49.4,2.91,,,,,
2645,長榮航太,市,,,159.5,-0.5,-0.31,1002,160,160,160,162.5,157.5,3.12,30.2,4.56,,,,,
2816,旺旺保,市,,,30.5,-0.25,-0.81,141,4.29,30.75,30.2,30.65,30.2,1.46,7.01,0.9,,,,,
2883B,凱基金乙特,市,,,8.07,0.02,+0.25,2500,20.1,8.05,8.05,8.08,8.03,0.62,,,,,,,
2897,王道銀行,市,,,9.98,0.22,+2.25,11188,112,9.76,9.95,10.05,9.89,1.64,13.5,0.7,,,,,
3003,健和興,市,,,51.5,1.0,+1.98,606,31,50.5,50.4,51.7,50.4,2.57,35,1.27,,,,,
3006,晶豪科,市,,,163.5,4.0,+2.51,34571,5675,159.5,160.5,168.5,159.5,5.64,188,4.33,,,,,
3017,奇鋐,市,,,1875,15.0,+0.81,6701,12775,1860,1900,1955,1870,4.57,38.1,16.49,,,,,
3025,星通,市,,,61.6,0.4,+0.65,774,47.7,61.2,62,62.6,60.7,3.1,29.8,4.63,,,,,
3026,禾伸堂,市,,,105.5,-1.0,-0.94,934,98.7,106.5,106.5,107,104.5,2.35,16,1.72,,,,,
3028,增你強,市,,,49.7,-0.4,-0.8,4971,252,50.1,50.1,51.8,49.7,4.19,17.3,2.01,,,,,
3029,零壹,市,,,115.5,0.5,+0.43,1021,118,115,115,116.5,115,1.3,17.7,3.36,,,,,
3030,德律,市,,,278,25.0,+9.88,9272,2503,253,253.5,278,251.5,10.5,26.5,6.84,,,,,
3033,威健,市,,,30.35,0.35,+1.17,1865,56.3,30,29.7,30.35,29.7,2.17,19.1,1.44,,,,,
3035,智原,市,,,153.5,-0.5,-0.32,2281,353,154,153.5,159.5,152,4.87,54.6,3.06,,,,,
3040,遠見,市,,,44.4,4.0,+9.9,213,9.45,40.4,44.4,44.4,44.4,0.0,79.3,2.02,,,,,
3042,晶技,市,,,92.1,-1.8,-1.92,1962,182,93.9,93.8,94.3,91.8,2.66,16.4,2.08,,,,,
3047,訊舟,市,,,15.95,-0.15,-0.93,722,11.5,16.1,15.95,16.1,15.85,1.55,-,1.43,,,,,
3049,精金,市,,,13,-0.5,-3.7,13808,181,13.5,13.5,13.55,12.75,5.93,-,1.48,,,,,
3052,夆典,市,,,11.2,-0.3,-2.61,1726,19.3,11.5,11.4,11.4,11.15,2.17,10.2,0.65,,,,,
3058,立德,市,,,9.25,-0.13,-1.39,1125,10.4,9.38,9.38,9.38,9.15,2.45,-,1.12,,,,,
3060,銘異,市,,,27.8,-2.05,-6.87,4447,126,29.85,29.45,29.45,27.8,5.53,-,1.44,,,,,
3062,建漢,市,,,23.4,-0.7,-2.9,3242,76.4,24.1,23.95,24.2,23.25,3.94,16.6,1.69,,,,,
3078,僑威,櫃,,,59.4,0.0,0,936,55.9,59.4,59.4,60.2,59.2,1.68,9.14,1.95,,,,,
3092,鴻碩,市,,,31.85,-0.15,-0.47,418,13.3,32,31.6,32.3,31.6,2.19,-,2.37,,,,,
3138,耀登,市,,,185,1.5,+0.82,9096,1707,183.5,183.5,195.5,181.5,7.63,155,4.65,,,,,
3149,正達,市,,,46.4,-1.65,-3.43,6219,292,48.05,48.05,48.7,45.85,5.93,-,4.11,,,,,
3162,精確,櫃,,,54.2,0.4,+0.74,1260,68.1,53.8,53.8,54.7,53.2,2.79,22.2,2.4,,,,,
3163,波若威,櫃,,,841,71.0,+9.22,2587,2179,770,847,847,816,4.03,135,22.04,,,,,
