代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1216,統一,市,02/25,,74.7,+0.7,+0.95,12336,921,74,74.6,75,74.3,0.95,21.5,3.32,,,,,
1232,大統益,市,02/25,,151.5,0,0,79,12,151.5,151,151.5,150.5,0.66,18.8,4.4,,,,,
1264,德麥,櫃,02/25,,283.5,-0.5,-0.18,29,8.15,284,283.5,284.5,283,0.53,13.6,3.05,,,,,
1268,漢來美食,櫃,02/25,,160,-1.5,-0.93,22,3.57,161.5,162,162,160,1.24,16,3.05,,,,,
1294,漢田生技,櫃,02/25,,78.6,-0.2,-0.25,121,9.47,78.8,78.8,79.7,77.2,3.17,17.9,3.01,,,,,
1307,三芳,市,02/25,,36.15,+2.2,+6.48,4135,148,33.95,34.55,36.65,34.55,6.19,12.2,1.52,,,,,
1316,上曜,市,02/25,,13.85,-0.15,-1.07,1811,25.1,14,14,14,13.8,1.43,-,1.14,,,,,
1342,八貫,市,02/25,,103,0,0,506,51.9,103,103,103.5,102,1.46,18.3,3.35,,,,,
1419,新紡,市,02/25,,66.8,-1.4,-2.05,318,21.4,68.2,68.6,68.8,66.7,3.08,15,1.16,,,,,
1472,三洋實業,市,02/25,,90.4,+0.3,+0.33,15,1.38,90.1,89.9,90.4,89.5,1,14,2.14,,,,,
1503,士電,市,02/25,,227.5,+3.5,+1.56,10327,2368,224,227,235,223,5.36,36.1,3.26,,,,,
1560,中砂,市,02/25,,494.5,-3.5,-0.7,3118,1536,498,498,501,482,3.82,64.6,9.61,,,,,
1587,吉茂,市,02/25,,44.15,-0.95,-2.11,708,31.4,45.1,45.55,45.55,44,3.44,210,2.37,,,,,
1590,亞德客-KY,市,02/25,,1190,+5,+0.42,825,982,1185,1205,1210,1180,2.53,30.2,4.97,,,,,
1609,大亞,市,02/25,,40.9,+0.25,+0.62,4974,202,40.65,40.95,41.1,40.25,2.09,22,1.92,,,,,
1623,大東電,市,02/25,,240.5,+21.5,+9.82,856,199,219,218,240.5,217,10.7,-,5.35,,,,,
1718,中纖,市,02/25,,7.22,+0.09,+1.26,5612,40.2,7.13,7.18,7.22,7.1,1.68,-,0.44,,,,,
1726,永記,市,02/25,,77.4,+0.2,+0.26,31,2.36,77.2,77.4,77.5,76.8,0.91,13.5,1.25,,,,,
1788,杏昌,櫃,02/25,,136,-0.5,-0.37,27,3.69,136.5,136,136.5,136,0.37,17.3,2.04,,,,,
1799,易威,櫃,02/25,,32.15,+0.05,+0.16,103,3.29,32.1,32.1,32.25,31.95,0.93,-,5.99,,,,,
1815,富喬,櫃,02/25,,113,-2.5,-2.16,109183,12504,115.5,118,121.5,111,9.09,105,7.34,,,,,
2022,聚亨,市,02/25,,9.12,-0.03,-0.33,619,5.63,9.15,9.15,9.16,9.05,1.2,-,0.91,,,,,
2059,川湖,市,02/25,,3360,+235,+7.52,1820,6039,3125,3260,3415,3210,6.56,32.5,11.43,,,,,
2103,台橡,市,02/25,,20.8,+1.2,+6.12,65364,1351,19.6,21.55,21.55,19.1,12.5,160,0.9,,,,,
2207,和泰車,市,02/25,,557,-2,-0.36,416,232,559,559,562,554,1.43,17,3.92,,,,,
2236,百達-KY,市,02/25,,115,-1,-0.86,331,37.9,116,116.5,116.5,113,3.02,21.1,3.48,,,,,
2327,國巨*,市,02/25,,300,-1,-0.33,37098,11027,301,306,306.5,292,4.82,29.9,3.92,,,,,
2330,台積電,市,02/25,,2015,+50,+2.54,47399,95168,1965,1995,2025,1995,1.53,32.9,10.45,,,,,
2344,華邦電,市,02/25,,118,-4,-3.28,171061,20197,122,122,124,115,7.38,134,4.92,,,,,
2360,致茂,市,02/25,,1255,+30,+2.45,3935,4918,1225,1240,1270,1215,4.49,49.9,18.03,,,,,
2368,金像電,市,02/25,,845,+12,+1.44,7582,6356,833,842,858,822,4.32,52.1,15.69,,,,,
2376,技嘉,市,02/25,,235,+7,+3.07,7637,1795,228,227,238,227,4.82,13,2.84,,,,,
2377,微星,市,02/25,,92.2,+0.6,+0.66,8043,745,91.6,91.8,93.4,91.7,1.86,17,1.49,,,,,
2379,瑞昱,市,02/25,,474.5,-0.5,-0.11,2842,1353,475,476,481.5,474,1.58,15.7,5.13,,,,,
2382,廣達,市,02/25,,297.5,+13.5,+4.75,49606,14652,284,285.5,299,285.5,4.75,16.7,5.37,,,,,
2383,台光電,市,02/25,,2420,+110,+4.76,3741,8983,2310,2335,2460,2315,6.28,62.4,19.49,,,,,
2395,研華,市,02/25,,333,+9,+2.78,5146,1700,324,325,334,324.5,2.93,28.4,5.61,,,,,
2408,南亞科,市,02/25,,288,-10,-3.36,68340,19652,298,298,298,283,5.03,-,5.67,,,,,
2414,精技,市,02/25,,42.7,+0.15,+0.35,200,8.47,42.55,42.7,42.7,42.2,1.18,13.8,2.23,,,,,
2421,建準,市,02/25,,151.5,+6.5,+4.48,5795,881,145,151,155,147.5,5.17,20.9,5.09,,,,,
2427,三商電,市,02/25,,26.6,-0.5,-1.85,1055,28.3,27.1,27.1,27.2,26.6,2.21,17.4,1.64,,,,,
2428,興勤,市,02/25,,189.5,+2.5,+1.34,1400,263,187,189,190.5,185.5,2.67,16.4,2.33,,,,,
2436,偉詮電,市,02/25,,59.9,-0.3,-0.5,4361,261,60.2,60.7,60.9,59.3,2.66,31.2,3.05,,,,,
2449,京元電子,市,02/25,,320,-6,-1.84,18501,5947,326,333,333,318,4.6,36.2,8.31,,,,,
2451,創見,市,02/25,,215,-12.5,-5.49,8194,1780,227.5,230.5,230.5,212,8.13,33.6,4.72,,,,,
