代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1216,統一,市,03/06,,71.9,+0.7,+0.98,9019,645,71.2,70.9,72,70.6,1.97,20.8,3.01,,,,,
1232,大統益,市,03/06,,151.5,-0.5,-0.33,65,9.91,152,152,152,151,0.66,18.4,4.1,,,,,
1264,德麥,櫃,03/06,,281,0,0,25,7.02,281,282,282,278,1.42,13.5,3.02,,,,,
1268,漢來美食,櫃,03/06,,161.5,+2,+1.25,46,7.44,159.5,161.5,162.5,161,0.94,16,2.96,,,,,
1294,漢田生技,櫃,03/06,,87.2,+7.9,+9.96,362,30.9,79.3,79.3,87.2,79.3,9.96,19.9,3.33,,,,,
1307,三芳,市,03/06,,35.25,+1.05,+3.07,4791,170,34.2,34.15,36.2,33.7,7.31,11.9,1.49,,,,,
1316,上曜,市,03/06,,13.2,+0.2,+1.54,1293,17,13,13,13.25,12.9,2.69,-,1.08,,,,,
1419,新紡,市,03/06,,65.4,+0.4,+0.62,93,6.1,65,64.7,66.4,64.7,2.62,14.7,1.13,,,,,
1472,三洋實業,市,03/06,,90.2,+1.2,+1.35,10,0.88,89,90.7,90.8,89.1,1.91,14,2.13,,,,,
1503,士電,市,03/06,,218.5,+11.5,+5.56,7232,1576,207,206,224,203,10.1,34.7,3.13,,,,,
1560,中砂,市,03/06,,486.5,+7.5,+1.57,1521,737,479,483,490,474,3.34,63.5,9.45,,,,,
1609,大亞,市,03/06,,37.9,-0.45,-1.17,3539,134,38.35,37.9,38.6,37.4,3.13,20.4,1.78,,,,,
1623,大東電,市,03/06,,203.5,0,0,193,38.7,203.5,206,206,199,3.44,-,4.53,,,,,
1718,中纖,市,03/06,,7.54,+0.55,+7.87,23178,173,6.99,7.02,7.62,7,8.87,-,0.46,,,,,
1726,永記,市,03/06,,76.7,+0.6,+0.79,14,1.05,76.1,76,76.7,76,0.92,13.4,1.24,,,,,
1799,易威,櫃,03/06,,29,0,0,86,2.49,29,29,29.25,28.45,2.76,-,5.4,,,,,
1815,富喬,櫃,03/06,,106,-2,-1.85,7617,811,108,105.5,108.5,105,3.24,98.1,6.89,,,,,
2022,聚亨,市,03/06,,9.06,+0.23,+2.6,753,6.79,8.83,8.83,9.11,8.74,4.19,-,0.91,,,,,
2059,川湖,市,03/06,,3205,-115,-3.46,645,2082,3320,3315,3315,3185,3.92,31,10.9,,,,,
2207,和泰車,市,03/06,,512,-5,-0.97,563,289,517,515,518,510,1.55,15.6,3.6,,,,,
2236,百達-KY,市,03/06,,113,+1,+0.89,68,7.59,112,111.5,114,111.5,2.23,20.7,3.42,,,,,
2327,國巨*,市,03/06,,265,-2.5,-0.93,15481,4097,267.5,266,269.5,262,2.8,26.4,3.46,,,,,
2330,台積電,市,03/06,,1890,-10,-0.53,34307,64782,1900,1880,1900,1880,1.05,28.5,9.04,,,,,
2344,華邦電,市,03/06,,106.5,-5.5,-4.91,122902,13410,112,110,113,105.5,6.7,121,4.44,,,,,
2360,致茂,市,03/06,,1375,-30,-2.14,1580,2144,1405,1375,1375,1330,3.2,54.6,19.76,,,,,
2368,金像電,市,03/06,,792,+56,+7.61,12157,9496,736,730,809,729,10.9,48.8,14.7,,,,,
2376,技嘉,市,03/06,,219,+1,+0.46,6433,1405,218,219,223,216.5,2.98,12.1,2.64,,,,,
2377,微星,市,03/06,,96.7,+1.7,+1.79,4408,423,95,94,97,93.2,4,17.8,1.57,,,,,
2382,廣達,市,03/06,,289,-0.5,-0.17,12981,3723,289.5,287,289,282.5,2.25,14.9,4.58,,,,,
2383,台光電,市,03/06,,2360,-5,-0.21,2912,6965,2365,2340,2470,2325,6.13,60.8,19,,,,,
2408,南亞科,市,03/06,,233,-24.5,-9.51,161663,39666,257.5,259,262,232.5,11.5,109,4.24,,,,,
2414,精技,市,03/06,,42.1,+0.35,+0.84,110,4.59,41.75,41.55,42.1,41.5,1.44,13.6,2.2,,,,,
2427,三商電,市,03/06,,26,+0.2,+0.78,323,8.36,25.8,25.7,26.1,25.55,2.13,17,1.6,,,,,
2428,興勤,市,03/06,,171,-3.5,-2.01,478,82.6,174.5,175,177,170.5,3.72,14.8,2.1,,,,,
2467,志聖,市,03/06,,393,-7,-1.75,1121,433,400,392,393,377,4,77.5,11.19,,,,,
2480,敦陽科,市,03/06,,144.5,+1,+0.7,135,19.4,143.5,143,145,142,2.09,18.1,4.37,,,,,
2515,中工,市,03/06,,16.7,-0.35,-2.05,18787,316,17.05,16.95,17.35,16.5,4.99,40.7,1.16,,,,,
2535,達欣工,市,03/06,,72.1,-0.2,-0.28,147,10.5,72.3,71.5,72.2,71,1.66,11.9,1.91,,,,,
2597,潤弘,市,03/06,,168.5,-0.5,-0.3,169,28.5,169,167.5,169.5,166.5,1.78,15.9,6.68,,,,,
2613,中櫃,市,03/06,,25.8,-0.3,-1.15,1712,44.8,26.1,26.15,27,25.5,5.75,30.7,1.09,,,,,
2640,大車隊,櫃,03/06,,124,0,0,17,2.16,124,124,124,124,0,13.7,3.6,,,,,
2641,正德,櫃,03/06,,19.4,-0.5,-2.51,6171,120,19.9,19.65,19.65,19.2,2.26,9.95,0.83,,,,,
2645,長榮航太,市,03/06,,164,-3.5,-2.09,1673,275,167.5,168,168,163,2.99,31,4.69,,,,,
2646,星宇航空,市,03/06,,22,-0.05,-0.23,4255,93.3,22.05,22.05,22.05,21.8,1.13,244,2.05,,,,,
2727,王品,市,03/06,,228,+9,+4.11,2223,506,219,227,229.5,223.5,2.74,15,4.39,,,,,
2748,雲品,市,03/06,,40,+0.1,+0.25,59,2.37,39.9,39.85,40.2,39.4,2.01,17.4,1.46,,,,,
2752,豆府,櫃,03/06,,208,0,0,20,4.14,208,207.5,209,207,0.96,13.3,4.32,,,,,
2753,八方雲集,市,03/06,,185.5,+3,+1.64,213,39.5,182.5,183,186.5,183,1.92,15.8,3.57,,,,,
2755,揚秦,櫃,03/06,,140,-1.5,-1.06,79,11,141.5,140.5,140.5,136,3.18,23.5,5.3,,,,,
2762,世界健身-KY,市,03/06,,78.1,-0.1,-0.13,44,3.47,78.2,77.9,78.3,77.9,0.51,20.8,2.95,,,,,
2812,台中銀,市,03/06,,20.55,+0.3,+1.48,11801,242,20.25,20.25,20.7,20.25,2.22,14.1,1.39,,,,,
2855,統一證,市,03/06,,30.05,-0.25,-0.83,3862,116,30.3,30.15,30.4,29.85,1.82,10,1.22,,,,,
2880,華南金,市,03/06,,35.2,-0.2,-0.56,8729,307,35.4,34.8,35.4,34.75,1.84,19.4,2.15,,,,,
2885,元大金,市,03/06,,45.9,+0.55,+1.21,13990,640,45.35,44.55,46.2,44.55,3.64,17.3,1.86,,,,,
2889,國票金,市,03/06,,15.85,-0.35,-2.16,7222,115,16.2,16.1,16.15,15.75,2.47,26.4,1.29,,,,,
2890,永豐金,市,03/06,,31.65,0,0,13137,415,31.65,31.05,31.85,31.05,2.53,17,1.91,,,,,
2897,王道銀行,市,03/06,,9.83,+0.04,+0.41,3117,30.6,9.79,9.74,9.86,9.74,1.23,13.3,0.69,,,,,
2912,統一超,市,03/06,,218.5,-1.5,-0.68,1512,331,220,219,220.5,217.5,1.36,20.3,5.34,,,,,
2947,振宇五金,櫃,03/06,,79.5,+0.7,+0.89,3,0.24,78.8,79.7,79.7,79.5,0.25,23.7,2.13,,,,,
3003,健和興,市,03/06,,51.2,+1.3,+2.61,257,13,49.9,49.5,51.2,49.45,3.51,34.8,1.26,,,,,
3013,晟銘電,市,03/06,,101,-1,-0.98,1290,130,102,101,102,99.5,2.45,26,4.36,,,,,
3028,增你強,市,03/06,,54.4,+0.6,+1.12,5306,288,53.8,53.2,55.3,52.6,5.02,18.9,2.2,,,,,
3029,零壹,市,03/06,,120.5,+2,+1.69,1381,165,118.5,117,121,117,3.38,18.5,3.5,,,,,
3032,偉訓,市,03/06,,67.7,+1,+1.5,348,23.5,66.7,67.4,68,66.5,2.25,-,2.91,,,,,
3033,威健,市,03/06,,30.2,-0.05,-0.17,952,28.6,30.25,30.1,30.25,29.85,1.32,19,1.43,,,,,
3036,文曄,市,03/06,,215.5,+4.5,+2.13,12493,2628,211,208,215.5,204,5.45,20.8,3,,,,,
3044,健鼎,市,03/06,,378,+10.5,+2.86,2238,836,367.5,377,380,364.5,4.22,19.9,4.01,,,,,
3081,聯亞,櫃,03/06,,1500,+135,+9.89,5562,8009,1365,1330,1500,1310,13.9,322,33.12,,,,,
3135,凌航,市,03/06,,118.5,+6,+5.33,3619,431,112.5,113,123.5,112,10.2,61.1,5.3,,,,,
