代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1104,環泥,市,01/30,,29.65,-0.4,-1.33,630,18.7,30.05,30.1,30.1,29.6,1.66,12.6,0.88,,,,,
1215,卜蜂,市,01/30,,148.5,-2,-1.33,825,123,150.5,151,152,148,2.66,14.5,3.77,,,,,
1231,聯華食,市,01/30,,94.1,-1.4,-1.47,349,33,95.5,95.5,95.5,94.1,1.47,26.1,4.15,,,,,
1264,德麥,櫃,01/30,,279,0,0,23,6.52,279,277,279,277,0.72,13.4,3,,,,,
1294,漢田生技,櫃,01/30,,75.9,-1.2,-1.56,34,2.58,77.1,75.8,75.9,75,1.17,17.3,2.9,,,,,
1295,生合,櫃,01/30,,81.6,-1.8,-2.16,128,10.5,83.4,84.2,84.2,80.8,4.08,17.2,2.21,,,,,
1316,上曜,市,01/30,,13.9,-0.15,-1.07,2560,35.6,14.05,14.15,14.15,13.85,2.14,,1.14,,,,,
1342,八貫,市,01/30,,93.3,-1,-1.06,131,12.2,94.3,94,94,92.5,1.59,17.1,3.11,,,,,
1402,遠東新,市,01/30,,27.8,-0.45,-1.59,14416,401,28.25,28.3,28.3,27.6,2.48,16.5,0.67,,,,,
1419,新紡,市,01/30,,74.1,-2.9,-3.77,246,18.4,77,76.1,76.7,74,3.51,16.6,1.28,,,,,
1439,雋揚,市,01/30,,29.95,+0.2,+0.67,11,0.34,29.75,29.15,29.95,29.15,2.69,10.7,0.97,,,,,
1503,士電,市,01/30,,229,-12.5,-5.18,7356,1700,241.5,240,243,226,7.04,36.3,3.28,,,,,
1504,東元,市,01/30,,81.8,-2.7,-3.2,26938,2207,84.5,83.7,83.9,81.1,3.31,32.2,2.19,,,,,
1513,中興電,市,01/30,,168.5,-9.5,-5.34,14177,2430,178,177,179.5,168.5,6.18,21.8,4.24,,,,,
1514,亞力,市,01/30,,123.5,-9,-6.79,9543,1209,132.5,130.5,132.5,123.5,6.79,40.9,5.57,,,,,
1519,華城,市,01/30,,970,-45,-4.43,3758,3707,1015,1010,1020,970,4.93,71.2,34.97,,,,,
1522,堤維西,市,01/30,,49.3,-0.3,-0.6,1262,62.2,49.6,49.6,49.65,48.85,1.61,42.5,1.75,,,,,
1560,中砂,市,01/30,,406.5,-22.5,-5.24,3143,1289,429,428,428,401,6.29,53.1,7.9,,,,,
1587,吉茂,市,01/30,,46.15,-1.35,-2.84,836,38.9,47.5,47.2,47.3,46.05,2.63,220,2.48,,,,,
1590,亞德客-KY,市,01/30,,1140,+100,+9.62,2215,2514,1040,1110,1140,1105,3.37,29,4.76,,,,,
1593,祺驊,櫃,01/30,,29.55,-0.55,-1.83,112,3.32,30.1,29.8,29.8,29.5,1,15,0.92,,,,,
1603,華電,市,01/30,,41.15,-1.75,-4.08,865,36.1,42.9,42.8,42.8,41.15,3.85,11.2,0.88,,,,,
1623,大東電,市,01/30,,246,-16.5,-6.29,759,191,262.5,265,265,245.5,7.43,,5.47,,,,,
1734,杏輝,市,01/30,,31.05,-0.15,-0.48,183,5.65,31.2,31.3,31.3,30.75,1.76,17.1,1.79,,,,,
1736,喬山,市,01/30,,148,+3.5,+2.42,739,108,144.5,144,148.5,142.5,4.15,15.8,3.97,,,,,
1783,和康生,市,01/30,,46.2,-0.5,-1.07,150,6.96,46.7,46.25,46.55,45.8,1.61,17.8,2.81,,,,,
1784,訊聯,櫃,01/30,,96.4,-2.2,-2.23,386,37.4,98.6,99.6,99.6,95.6,4.06,69.4,3.86,,,,,
1786,科妍,市,01/30,,78.5,-2.7,-3.33,285,22.6,81.2,80.4,80.4,78.5,2.34,34.3,2.95,,,,,
1808,潤隆,市,01/30,,31.35,+0.05,+0.16,1709,54,31.3,31.3,32.05,31.05,3.19,,2.5,,,,,
2059,川湖,市,01/30,,3140,-65,-2.03,1025,3218,3205,3205,3210,3100,3.43,35.3,12.22,,,,,
2248,華勝-KY,市,01/30,,48,0,0,9,0.44,48,48,48.15,48,0.31,9.72,1.54,,,,,
2308,台達電,市,01/30,,1220,-35,-2.79,10994,13505,1255,1250,1255,1215,3.19,63.4,13.16,,,,,
2317,鴻海,市,01/30,,220.5,-3.5,-1.56,72547,15970,224,223.5,223.5,218.5,2.23,16.1,1.88,,,,,
2327,國巨*,市,01/30,,277.5,+0.5,+0.18,23881,6639,277,278,282,274,2.89,27.7,3.63,,,,,
2344,華邦電,市,01/30,,128.5,-1.5,-1.15,250735,33104,130,132.5,136,128.5,5.77,,6.1,,,,,
2345,智邦,市,01/30,,1115,-55,-4.7,4328,4889,1170,1175,1180,1110,5.98,27.7,12.57,,,,,
2347,聯強,市,01/30,,65.5,-1.3,-1.95,4862,319,66.8,66.7,66.8,65,2.69,12.6,1.47,,,,,
2356,英業達,市,01/30,,45,-0.05,-0.11,20024,892,45.05,45.05,45.1,43.85,2.77,17.9,2.3,,,,,
2357,華碩,市,01/30,,496,-11,-2.17,4619,2301,507,505,505,495.5,1.87,10.6,1.43,,,,,
