代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1104,環泥,市,01/19,,30.25,0,0,368,11.2,30.25,30.1,30.5,30.1,1.32,12.9,0.89,,,,,
1215,卜蜂,市,01/19,,150.5,-5,-3.22,949,144,155.5,154,155,150.5,2.89,14.7,3.82,,,,,
1231,聯華食,市,01/19,,94.2,-0.7,-0.74,343,32.4,94.9,94.9,95,94,1.05,26.1,4.16,,,,,
1264,德麥,櫃,01/19,,280,-1,-0.36,21,5.92,281,281,281,280,0.36,13.4,3.01,,,,,
1294,漢田生技,櫃,01/19,,78.5,+0.1,+0.13,23,1.82,78.4,78.4,78.8,77,2.3,17.9,3,,,,,
1295,生合,櫃,01/19,,84.4,-0.2,-0.24,45,3.77,84.6,84.3,85.5,84,1.77,17.8,2.29,,,,,
1316,上曜,市,01/19,,14.45,+0.2,+1.4,4271,61.8,14.25,14.25,14.6,14.2,2.81,,1.19,,,,,
1342,八貫,市,01/19,,97,+0.7,+0.73,214,20.8,96.3,96.3,97.4,96.3,1.14,17.8,3.24,,,,,
1402,遠東新,市,01/19,,28.65,+0.25,+0.88,11743,335,28.4,28.35,28.7,28.25,1.58,17.1,0.69,,,,,
1419,新紡,市,01/19,,75.5,+3.1,+4.28,500,37.3,72.4,72.6,75.5,71.9,4.97,16.9,1.31,,,,,
1439,雋揚,市,01/19,,30.25,+0.05,+0.17,46,1.39,30.2,30.15,30.25,30.05,0.66,10.8,0.98,,,,,
1503,士電,市,01/19,,207,+10,+5.08,14621,2994,197,199.5,210.5,195,7.87,32.9,2.97,,,,,
1504,東元,市,01/19,,87.9,-1,-1.12,64247,5697,88.9,90,91.3,85.7,6.3,34.6,2.35,,,,,
1513,中興電,市,01/19,,160.5,+0.5,+0.31,25154,4069,160,160.5,166,156.5,5.94,20.8,4.04,,,,,
1514,亞力,市,01/19,,120,+6,+5.26,37324,4468,114,114.5,124,112,10.5,39.7,5.41,,,,,
1519,華城,市,01/19,,963,-2,-0.21,8846,8583,965,963,995,942,5.49,70.7,34.72,,,,,
1522,堤維西,市,01/19,,52,+0.9,+1.76,6690,346,51.1,52.5,53.8,50.4,6.65,44.8,1.85,,,,,
1560,中砂,市,01/19,,422.5,-1,-0.24,3405,1433,423.5,426,431,413.5,4.13,55.2,8.21,,,,,
1587,吉茂,市,01/19,,53.2,-0.9,-1.66,4785,255,54.1,53,54.7,52.2,4.62,253,2.86,,,,,
1590,亞德客-KY,市,01/19,,1015,-5,-0.49,283,287,1020,1005,1025,1000,2.45,25.8,4.24,,,,,
1593,祺驊,櫃,01/19,,30.9,-0.6,-1.9,87,2.68,31.5,31.75,31.75,30.3,4.6,15.7,0.96,,,,,
1603,華電,市,01/19,,39.9,+0.3,+0.76,1073,42.6,39.6,39.75,40,39.25,1.89,10.9,0.86,,,,,
1734,杏輝,市,01/19,,30.9,-0.1,-0.32,364,11.2,31,30.9,31,30.8,0.65,17,1.78,,,,,
1736,喬山,市,01/19,,153,-7.5,-4.67,1162,183,160.5,159.5,162.5,152.5,6.23,16.4,4.1,,,,,
1783,和康生,市,01/19,,47.2,+0.6,+1.29,256,12.1,46.6,47.05,47.7,46.5,2.58,18.2,2.87,,,,,
1784,訊聯,櫃,01/19,,109,-0.5,-0.46,268,29.4,109.5,110,111.5,108.5,2.74,78.4,4.36,,,,,
1786,科妍,市,01/19,,81.8,+2.5,+3.15,355,28.7,79.3,79.8,81.8,79.5,2.9,35.7,3.08,,,,,
1808,潤隆,市,01/19,,33.45,+0.45,+1.36,1559,51.7,33,32.95,33.7,32.5,3.64,,2.67,,,,,
2059,川湖,市,01/19,,3310,-100,-2.93,1803,6282,3410,3710,3710,3305,11.9,37.2,12.88,,,,,
2248,華勝-KY,市,01/19,,49.9,+0.55,+1.11,9,0.45,49.35,49.35,49.9,49.35,1.11,10.1,1.6,,,,,
2308,台達電,市,01/19,,1120,-5,-0.44,12618,14243,1125,1145,1160,1110,4.44,58.2,12.08,,,,,
2317,鴻海,市,01/19,,229.5,-5,-2.13,53439,12286,234.5,233.5,233.5,229,1.92,16.7,1.96,,,,,
2327,國巨*,市,01/19,,295.5,+12.5,+4.42,104553,30374,283,285,300,278,7.77,29.5,3.86,,,,,
2344,華邦電,市,01/19,,116.5,+10,+9.39,54996,6399,106.5,115,117,115,1.88,,5.53,,,,,
2345,智邦,市,01/19,,1165,-65,-5.28,4631,5475,1230,1230,1235,1160,6.1,28.9,13.13,,,,,
2347,聯強,市,01/19,,65.1,-0.2,-0.31,4967,323,65.3,65.1,65.4,64.5,1.38,12.6,1.46,,,,,
2356,英業達,市,01/19,,44.65,+0.3,+0.68,28894,1306,44.35,44.55,46,44.3,3.83,17.8,2.28,,,,,
2357,華碩,市,01/19,,510,0,0,5070,2596,510,512,516,508,1.57,10.9,1.47,,,,,
2360,致茂,市,01/19,,950,-39,-3.94,2676,2558,989,992,992,940,5.26,37.7,13.65,,,,,
2376,技嘉,市,01/19,,240,-6.5,-2.64,5677,1376,246.5,246.5,246.5,240,2.64,13.3,2.9,,,,,
2382,廣達,市,01/19,,282,-7.5,-2.59,16472,4675,289.5,288.5,288.5,281.5,2.42,15.8,5.09,,,,,
2383,台光電,市,01/19,,1580,-45,-2.77,3928,6192,1625,1625,1635,1545,5.54,40.7,12.72,,,,,
2404,漢唐,市,01/19,,1095,-5,-0.45,3113,3375,1100,1090,1110,1055,5,24.6,13.18,,,,,
2408,南亞科,市,01/19,,275,+25,+10,13084,3591,250,270,275,270,2,,5.42,,,,,
2412,中華電,市,01/19,,134,+1,+0.75,5721,765,133,133.5,134,133,0.75,27.1,2.76,,,,,
2419,仲琦,市,01/19,,31.3,-0.05,-0.16,6112,192,31.35,31.15,32.1,30.5,5.1,,2.13,,,,,
2421,建準,市,01/19,,150,-3,-1.96,2463,370,153,153,153,149,2.61,20.7,5.04,,,,,
2423,固緯,市,01/19,,55,+0.3,+0.55,171,9.35,54.7,54.3,55,54,1.83,19.4,2.86,,,,,
2425,承啟,市,01/19,,33.15,+2.2,+7.11,1776,58.2,30.95,31.3,33.4,31.3,6.79,,1.38,,,,,
2428,興勤,市,01/19,,180,+2,+1.12,910,164,178,178.5,181.5,176.5,2.81,15.6,2.21,,,,,
2432,倚天酷碁-創,市,01/19,,24.8,-0.25,-1,37,0.92,25.05,25.05,25.05,24.8,1,14.9,1.34,,,,,
2442,新美齊,市,01/19,,23,-0.75,-3.16,3054,71,23.75,23.85,23.85,22.95,3.79,25.3,1.27,,,,,
2453,凌群,市,01/19,,55.4,-0.1,-0.18,558,31,55.5,55.3,56.3,54.3,3.6,17.4,2.6,,,,,
2467,志聖,市,01/19,,245,-5,-2,2292,560,250,250.5,252,241,4.4,48.3,6.97,,,,,
2471,資通,市,01/19,,52.6,+0.4,+0.77,295,15.6,52.2,52.2,53.3,52.1,2.3,16.2,2.92,,,,,
2472,立隆電,市,01/19,,121.5,+1,+0.83,8763,1068,120.5,121,124.5,119,4.56,16.8,2.49,,,,,
2476,鉅祥,市,01/19,,95.5,+4.6,+5.06,5584,532,90.9,91,97.2,90,7.92,24,2.51,,,,,
2480,敦陽科,市,01/19,,139,-2.5,-1.77,670,93.8,141.5,141.5,142,138.5,2.47,17.6,4.51,,,,,
2493,揚博,市,01/19,,120.5,-2.5,-2.03,1632,196,123,124,124,118.5,4.47,27.2,4.97,,,,,
2501,國建,市,01/19,,22.8,-0.15,-0.65,1835,42.1,22.95,23.05,23.1,22.8,1.31,9.38,0.91,,,,,
2515,中工,市,01/19,,13.5,+0.05,+0.37,7328,98.5,13.45,13.45,13.6,13.35,1.86,32.9,0.93,,,,,
2543,皇昌,市,01/19,,63.3,+0.4,+0.64,2046,130,62.9,63,64.5,62.9,2.54,19.5,3.48,,,,,
2596,綠意,櫃,01/19,,36.6,+1.2,+3.39,76,2.76,35.4,35.4,37.6,35.4,6.21,18.1,1.81,,,,,
2597,潤弘,市,01/19,,174,-6,-3.33,557,98,180,179.5,179.5,174,3.06,16.5,6.89,,,,,
2610,華航,市,01/19,,21.45,-0.05,-0.23,30555,654,21.5,21.45,21.55,21.25,1.4,8.68,1.38,,,,,
2612,中航,市,01/19,,60.4,+0.7,+1.17,1233,74.6,59.7,60,61,59.7,2.18,8.42,0.93,,,,,
2613,中櫃,市,01/19,,24.55,+0.05,+0.2,518,12.7,24.5,24.4,24.8,24.1,2.86,29.2,1.04,,,,,
2617,台航,市,01/19,,31.35,+0.4,+1.29,774,24.1,30.95,30.8,31.35,30.75,1.94,10.1,0.77,,,,,
2618,長榮航,市,01/19,,37.15,-0.4,-1.07,32634,1216,37.55,37.35,37.5,37.15,0.93,7.71,1.52,,,,,
2633,台灣高鐵,市,01/19,,27.25,-0.1,-0.37,5281,144,27.35,27.35,27.4,27.25,0.55,24.1,2.15,,,,,
2634,漢翔,市,01/19,,55.8,+0.4,+0.72,18701,1058,55.4,56,57.7,55.7,3.61,69.8,3.09,,,,,
2640,大車隊,櫃,01/19,,128,0,0,230,29.1,128,127.5,128.5,125,2.73,14.2,3.71,,,,,
2641,正德,櫃,01/19,,20.8,+0.1,+0.48,3002,62.6,20.7,20.7,21,20.6,1.93,10.7,0.89,,,,,
2643,捷迅,櫃,01/19,,72,-0.4,-0.55,109,7.8,72.4,72,72.3,71.6,0.97,10.8,1.33,,,,,
2645,長榮航太,市,01/19,,153.5,-0.5,-0.32,3193,495,154,153.5,158.5,152.5,3.9,29,4.39,,,,,
2646,星宇航空,市,01/19,,23.35,-0.15,-0.64,5453,127,23.5,23.5,23.5,23.25,1.06,259,2.17,,,,,
