代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1104,環泥,市,02/04,,29.85,+0.3,+1.02,397,11.8,29.55,29.55,29.85,29.5,1.18,12.7,0.88,,,,,
1215,卜蜂,市,02/04,,149.5,+1,+0.67,319,47.6,148.5,148,150,148,1.35,14.6,3.79,,,,,
1231,聯華食,市,02/04,,94.1,+0.6,+0.64,170,16,93.5,93,94.5,93,1.6,26.1,4.15,,,,,
1264,德麥,櫃,02/04,,279,+0.5,+0.18,9,2.55,278.5,278.5,279,278.5,0.18,13.4,3,,,,,
1294,漢田生技,櫃,02/04,,79.9,+1.3,+1.65,35,2.76,78.6,80.8,80.8,77.6,4.07,18.2,3.06,,,,,
1295,生合,櫃,02/04,,79.4,-0.1,-0.13,30,2.38,79.5,80,80,79.4,0.75,16.8,2.16,,,,,
1316,上曜,市,02/04,,14.1,+0.4,+2.92,1946,27,13.7,13.6,14.1,13.6,3.65,,1.16,,,,,
1342,八貫,市,02/04,,95.5,+1.4,+1.49,408,39.4,94.1,94.8,97.5,94.8,2.87,17.5,3.19,,,,,
1402,遠東新,市,02/04,,28.2,+0.4,+1.44,4771,134,27.8,27.7,28.2,27.7,1.8,16.8,0.68,,,,,
1419,新紡,市,02/04,,70.3,-0.1,-0.14,116,8.18,70.4,69.8,71.7,69.4,3.27,15.8,1.22,,,,,
1439,雋揚,市,02/04,,29.85,-0.05,-0.17,11,0.33,29.9,29.9,29.95,29.55,1.34,10.7,0.96,,,,,
1503,士電,市,02/04,,221.5,+5,+2.31,2796,616,216.5,214,223.5,214,4.39,35.2,3.18,,,,,
1504,東元,市,02/04,,82.7,+1,+1.22,8632,712,81.7,81.7,83.3,81.1,2.69,32.6,2.21,,,,,
1513,中興電,市,02/04,,170.5,+1.5,+0.89,5950,1012,169,167,172.5,166.5,3.55,22.1,4.29,,,,,
1514,亞力,市,02/04,,126,0,0,4668,587,126,123.5,128,122.5,4.37,41.7,5.68,,,,,
1519,華城,市,02/04,,991,+44,+4.65,3865,3755,947,939,992,939,5.6,72.7,35.72,,,,,
1522,堤維西,市,02/04,,49.1,+0.1,+0.2,647,31.8,49,49.05,49.8,48.6,2.45,42.3,1.74,,,,,
1560,中砂,市,02/04,,406.5,-7.5,-1.81,1898,771,414,414,416,403,3.14,53.1,7.9,,,,,
1587,吉茂,市,02/04,,44.6,+0.4,+0.9,289,12.8,44.2,44.5,44.8,44.1,1.58,212,2.39,,,,,
1590,亞德客-KY,市,02/04,,1210,+35,+2.98,1838,2238,1175,1195,1250,1175,6.38,30.7,5.05,,,,,
1593,祺驊,櫃,02/04,,29.15,-0.1,-0.34,18,0.54,29.25,29.05,29.15,29,0.51,14.8,0.91,,,,,
1603,華電,市,02/04,,39.9,+0.1,+0.25,459,18.3,39.8,39.8,40.2,39.55,1.63,10.9,0.86,,,,,
1623,大東電,市,02/04,,227.5,-5.5,-2.36,320,73.1,233,233,233.5,226,3.22,,5.06,,,,,
1734,杏輝,市,02/04,,30.75,+0.05,+0.16,131,4.03,30.7,30.7,30.85,30.7,0.49,16.9,1.77,,,,,
1736,喬山,市,02/04,,145.5,-0.5,-0.34,317,46.1,146,146,148,144,2.74,15.6,3.9,,,,,
1783,和康生,市,02/04,,45.95,-0.1,-0.22,74,3.39,46.05,45.2,45.95,45.1,1.85,17.7,2.8,,,,,
1784,訊聯,櫃,02/04,,98.2,+3.4,+3.59,146,14.1,94.8,95,98.2,94.5,3.9,70.6,3.93,,,,,
1786,科妍,市,02/04,,75.2,-0.9,-1.18,290,21.9,76.1,75.8,76.5,74.7,2.37,32.8,2.83,,,,,
1808,潤隆,市,02/04,,32.15,+0.25,+0.78,644,20.8,31.9,32.5,32.5,32.05,1.41,,2.57,,,,,
2059,川湖,市,02/04,,3075,-30,-0.97,936,2861,3105,3090,3095,3020,2.42,34.6,11.97,,,,,
2248,華勝-KY,市,02/04,,47.6,0,0,7,0.33,47.6,47.6,47.6,47.6,0,9.64,1.52,,,,,
2308,台達電,市,02/04,,1210,-5,-0.41,7343,8883,1215,1220,1220,1195,2.06,62.9,13.06,,,,,
2317,鴻海,市,02/04,,219,+2.5,+1.15,27678,6006,216.5,214.5,219,214,2.31,16,1.87,,,,,
2327,國巨*,市,02/04,,267,+0.5,+0.19,14152,3764,266.5,262.5,268,261,2.63,26.6,3.49,,,,,
2344,華邦電,市,02/04,,108.5,+3,+2.84,210454,22712,105.5,105,111.5,104.5,6.64,,5.15,,,,,
2345,智邦,市,02/04,,1185,0,0,3352,3918,1185,1155,1190,1140,4.22,29.4,13.36,,,,,
2347,聯強,市,02/04,,66.2,+0.2,+0.3,2677,177,66,66,66.5,65.4,1.67,12.8,1.49,,,,,
2356,英業達,市,02/04,,44.8,+0.75,+1.7,11284,502,44.05,44,44.85,43.55,2.95,17.8,2.29,,,,,
2357,華碩,市,02/04,,502,+1,+0.2,2467,1235,501,500,504,498.5,1.1,10.7,1.45,,,,,
2360,致茂,市,02/04,,1030,-10,-0.96,2035,2102,1040,1030,1060,1015,4.33,40.9,14.8,,,,,
2376,技嘉,市,02/04,,229,+1,+0.44,2996,682,228,226,230,224.5,2.41,12.7,2.77,,,,,
2382,廣達,市,02/04,,278,+1.5,+0.54,9784,2697,276.5,274.5,278.5,272.5,2.17,15.6,5.02,,,,,
2383,台光電,市,02/04,,2040,+185,+9.97,6355,12552,1855,1885,2040,1870,9.16,52.6,16.43,,,,,
2404,漢唐,市,02/04,,933,-3,-0.32,1618,1508,936,935,942,923,2.03,20.9,11.23,,,,,
2408,南亞科,市,02/04,,295,+17.5,+6.31,102754,29469,277.5,279.5,298,273.5,8.83,,5.81,,,,,
2412,中華電,市,02/04,,133,-0.5,-0.37,9443,1258,133.5,133.5,134,133,0.75,26.9,2.74,,,,,
2421,建準,市,02/04,,152,+3,+2.01,2514,380,149,147,154,147,4.7,21,5.11,,,,,
2423,固緯,市,02/04,,49.2,+0.5,+1.03,89,4.33,48.7,48.75,49.2,47.95,2.57,17.3,2.56,,,,,
2425,承啟,市,02/04,,29.2,+0.5,+1.74,143,4.17,28.7,28.6,29.4,28.6,2.79,,1.22,,,,,
2428,興勤,市,02/04,,171,+1.5,+0.88,207,35.2,169.5,168,171,167.5,2.06,14.8,2.1,,,,,
2432,倚天酷碁-創,市,02/04,,24.6,-0.25,-1.01,22,0.54,24.85,24.8,24.8,24.55,1.01,14.8,1.32,,,,,
2442,新美齊,市,02/04,,21.5,+0.5,+2.38,1315,28.1,21,21.1,21.6,21,2.86,23.6,1.18,,,,,
2453,凌群,市,02/04,,54.6,+0.1,+0.18,475,25.9,54.5,54.1,55,53.8,2.2,17.2,2.57,,,,,
