代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1216,統一,市,02/26,,72.5,-2.2,-2.95,25710,1874,74.7,74.1,74.1,72.5,2.14,20.8,3.23,,,,,
1232,大統益,市,02/26,,151.5,0,0,108,16.3,151.5,149.5,151.5,149.5,1.32,18.4,4.1,,,,,
1264,德麥,櫃,02/26,,282.5,-1,-0.35,16,4.42,283.5,283,283,282,0.35,13.6,3.04,,,,,
1268,漢來美食,櫃,02/26,,160.5,+0.5,+0.31,15,2.37,160,161.5,162,160.5,0.94,16,3.06,,,,,
1294,漢田生技,櫃,02/26,,78.7,+0.1,+0.13,51,3.99,78.6,78,78.9,77.4,1.91,17.9,3.01,,,,,
1307,三芳,市,02/26,,35.25,-0.9,-2.49,2355,82.8,36.15,36.15,36.15,34.85,3.6,11.9,1.49,,,,,
1316,上曜,市,02/26,,13.65,-0.2,-1.44,2702,37,13.85,13.9,13.9,13.6,2.17,-,1.12,,,,,
1342,八貫,市,02/26,,101.5,-1.5,-1.46,894,91.9,103,103,104.5,101.5,2.91,18.1,3.3,,,,,
1419,新紡,市,02/26,,67.8,+1,+1.5,185,12.5,66.8,67,67.9,66.6,1.95,15.2,1.17,,,,,
1472,三洋實業,市,02/26,,91,+0.6,+0.66,262,23.9,90.4,90.7,92.8,90.4,2.65,14.1,2.15,,,,,
1503,士電,市,02/26,,236,+8.5,+3.74,11206,2620,227.5,231,242.5,221.5,9.23,37.5,3.38,,,,,
1560,中砂,市,02/26,,524,+29.5,+5.97,4738,2480,494.5,494.5,543,490,10.7,68.4,10.18,,,,,
1587,吉茂,市,02/26,,43.3,-0.85,-1.93,733,32.2,44.15,44.45,44.6,43.25,3.06,206,2.32,,,,,
1590,亞德客-KY,市,02/26,,1205,+15,+1.26,1339,1628,1190,1220,1250,1195,4.62,30.6,5.03,,,,,
1609,大亞,市,02/26,,40.8,-0.1,-0.24,7482,307,40.9,41.1,41.65,40.25,3.42,21.9,1.92,,,,,
1623,大東電,市,02/26,,233,-7.5,-3.12,570,133,240.5,240,240,228,4.99,-,5.18,,,,,
1718,中纖,市,02/26,,7.14,-0.08,-1.11,3395,24.3,7.22,7.22,7.24,7.14,1.39,-,0.43,,,,,
