代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
2812,台中銀,市,03/04,,20.2,-0.55,-2.65,19981,407,20.75,20.65,20.65,20.2,2.17,13.8,1.36,,,,,
2855,統一證,市,03/04,,29.4,-1.6,-5.16,11116,331,31,30.75,30.75,29.3,4.68,9.8,1.2,,,,,
2880,華南金,市,03/04,,35,-1.5,-4.11,31415,1106,36.5,36,36.25,34.85,3.84,19.3,2.14,,,,,
2884,玉山金,市,03/04,,33.65,-1.25,-3.58,49800,1678,34.9,34.45,34.55,33.35,3.44,17.3,2.09,,,,,
2885,元大金,市,03/04,,45,-2.25,-4.76,32152,1456,47.25,46.45,46.9,44.8,4.44,17,1.82,,,,,
2889,國票金,市,03/04,,16.25,-0.45,-2.69,5478,89.8,16.7,16.6,16.65,16.25,2.4,27.1,1.32,,,,,
2890,永豐金,市,03/04,,31.3,-1.8,-5.44,39999,1264,33.1,32.5,32.65,31.2,4.38,16.8,1.89,,,,,
2897,王道銀行,市,03/04,,9.63,-0.18,-1.83,9954,95.9,9.81,9.77,9.79,9.56,2.34,13,0.67,,,,,
2912,統一超,市,03/04,,219.5,-4,-1.79,2834,624,223.5,221,222.5,218.5,1.79,20.4,5.36,,,,,
2947,振宇五金,櫃,03/04,,78.5,-1.5,-1.88,14,1.08,80,80,80.1,78.5,2,23.4,2.1,,,,,
3003,健和興,市,03/04,,48.1,-2.6,-5.13,454,22.1,50.7,50.1,50.1,48.1,3.94,32.7,1.18,,,,,
3010,華立,市,03/04,,114.5,-6,-4.98,1585,184,120.5,117.5,119.5,114,4.56,13.8,1.33,,,,,
3013,晟銘電,市,03/04,,98.2,-7.3,-6.92,4349,430,105.5,102.5,104,97.1,6.54,25.2,4.24,,,,,
3014,聯陽,市,03/04,,116.5,-5.5,-4.51,1492,174,122,120,120,115.5,3.69,12,2.92,,,,,
3017,奇鋐,市,03/04,,1750,-45,-2.51,6887,12037,1795,1775,1795,1670,6.96,45.7,18.75,,,,,
3028,增你強,市,03/04,,51.8,-0.2,-0.38,6354,325,52,50.7,52.6,48.9,7.12,18,2.09,,,,,
3029,零壹,市,03/04,,118,-1,-0.84,2134,252,119,118,120,115.5,3.78,18.1,3.43,,,,,
3032,偉訓,市,03/04,,63.4,-4.8,-7.04,1121,72.5,68.2,66.4,66.7,63.4,4.84,-,2.72,,,,,
3033,威健,市,03/04,,29.2,-1.5,-4.89,4095,121,30.7,30.5,30.55,29.2,4.4,18.4,1.38,,,,,
3036,文曄,市,03/04,,195.5,+17.5,+9.83,31072,6011,178,190,195.5,183.5,6.74,18.9,2.73,,,,,
3037,欣興,市,03/04,,417,-46,-9.94,27313,11541,463,440,440,417,4.97,95.2,6.4,,,,,
3044,健鼎,市,03/04,,350,-27.5,-7.28,3376,1200,377.5,366,371.5,345,7.02,18.4,3.71,,,,,
3081,聯亞,櫃,03/04,,1390,-85,-5.76,6399,9031,1475,1380,1485,1330,10.5,298,30.69,,,,,
3090,日電貿,市,03/04,,89.2,-4.9,-5.21,3536,318,94.1,92.6,92.8,88.4,4.68,16.3,1.86,,,,,
3135,凌航,市,03/04,,108,-6,-5.26,2065,224,114,109,112.5,106,5.7,55.7,4.83,,,,,
3147,大綜,櫃,03/04,,184,-10.5,-5.4,941,174,194.5,186,190.5,181,4.88,15.6,4.99,,,,,
3162,精確,櫃,03/04,,54.6,-2.5,-4.38,1622,89.6,57.1,55.8,56.2,54,3.85,22.4,2.42,,,,,
3167,大量,市,03/04,,266,-24,-8.28,1874,506,290,282,282.5,265,6.03,42.5,7.64,,,,,
3171,炎洲流通,櫃,03/04,,52,+0.6,+1.17,66,3.33,51.4,49.65,52,49.65,4.57,13,2.39,,,,,
3189,景碩,市,03/04,,284.5,-24.5,-7.93,45624,13392,309,304,312,282,9.71,81.1,3.97,,,,,
3207,耀勝,櫃,03/04,,79.2,-3.6,-4.35,864,68.8,82.8,81.2,81.2,77.1,4.95,-,3,,,,,
3231,緯創,市,03/04,,125,-6.5,-4.94,56909,7230,131.5,130,131,125,4.56,15.2,2.47,,,,,
3260,威剛,櫃,03/04,,262,-9,-3.32,16581,4375,271,263,274,253,7.75,23.7,4.42,,,,,
3265,台星科,櫃,03/04,,127,-13.5,-9.61,2433,320,140.5,137,138.5,127,8.19,24.1,2.87,,,,,
3287,廣寰科,櫃,03/04,,29,-0.7,-2.36,71,2.08,29.7,29.7,29.7,28.6,3.7,34.1,2.26,,,,,
3293,鈊象,櫃,03/04,,670,-28,-4.01,2655,1799,698,694,694,670,3.44,18.1,11.73,,,,,
3303,岱稜,櫃,03/04,,46.3,-1.6,-3.34,311,14.5,47.9,47.75,47.75,46.25,3.13,10.1,1.79,,,,,
3305,昇貿,市,03/04,,104,-11,-9.57,4700,502,115,112,113,103.5,8.26,33.8,2.7,,,,,
3324,雙鴻,櫃,03/04,,972,-108,-10,7848,7789,1080,1020,1050,972,7.22,-,8.1,,,,,
3332,幸康,櫃,03/04,,58,-2.1,-3.49,178,10.4,60.1,60,60,57.5,4.16,17.3,1.59,,,,,
3362,先進光,櫃,03/04,,99.9,-3.6,-3.48,668,66.8,103.5,101,103,98.8,4.06,-,3.93,,,,,
3413,京鼎,市,03/04,,290,-12.5,-4.13,1935,564,302.5,301.5,301.5,287,4.79,12.3,2.07,,,,,
3443,創意,市,03/04,,2280,-210,-8.43,3822,8864,2490,2380,2415,2270,5.82,81.1,23.66,,,,,
3491,昇達科,櫃,03/04,,1530,-165,-9.73,489,752,1695,1585,1585,1530,3.24,218,37.68,,,,,
3515,華擎,市,03/04,,212.5,-11,-4.92,910,196,223.5,223,223,211,5.37,13.9,2.19,,,,,
3520,華盈,櫃,03/04,,14.5,-0.35,-2.36,172,2.49,14.85,14.65,14.95,14.15,5.39,161,1.26,,,,,
3526,凡甲,櫃,03/04,,281.5,-8,-2.76,726,204,289.5,286,286,275,3.8,16.4,4.99,,,,,
3528,安馳,市,03/04,,66.3,-2.6,-3.77,348,23.2,68.9,68.8,68.8,65.5,4.79,59.7,2.46,,,,,
3529,力旺,櫃,03/04,,2255,-80,-3.43,747,1679,2335,2270,2305,2150,6.64,90.4,51.38,,,,,
3533,嘉澤,市,03/04,,1495,-165,-9.94,2524,3864,1660,1605,1605,1495,6.63,20.3,4.87,,,,,
3570,大塚,櫃,03/04,,178,-2,-1.11,43,7.58,180,179,179,172.5,3.61,12.2,2.95,,,,,
3577,泓格,櫃,03/04,,58.1,-2.1,-3.49,253,14.8,60.2,59.8,59.8,57,4.65,30.1,2.77,,,,,
3583,辛耘,市,03/04,,339.5,-25,-6.86,1573,543,364.5,355.5,359,338,5.76,26.5,4.78,,,,,
3605,宏致,市,03/04,,60,-3.4,-5.36,1718,104,63.4,62,62.1,59.8,3.63,13.4,1.3,,,,,
3653,健策,市,03/04,,2880,-160,-5.26,1460,4251,3040,2960,2975,2855,3.95,83.3,21.85,,,,,
3663,鑫科,櫃,03/04,,53.5,-5.4,-9.17,1625,90.1,58.9,57.1,58,53.5,7.64,412,3.25,,,,,
3665,貿聯-KY,市,03/04,,1610,-35,-2.13,7665,12242,1645,1580,1630,1545,5.17,39.7,7.47,,,,,
3687,歐買尬,櫃,03/04,,68,-3.2,-4.49,220,15.1,71.2,69.9,70.3,68,3.23,13.5,1.32,,,,,
3689,湧德,櫃,03/04,,103.5,-9,-8,4521,477,112.5,110,111.5,102,8.44,13.9,2.05,,,,,
3702,大聯大,市,03/04,,67.5,0,0,11632,778,67.5,66.5,68,64.8,4.74,13.4,1.51,,,,,
3706,神達,市,03/04,,78.1,+1.8,+2.36,30828,2394,76.3,76.6,79.3,75.2,5.37,17.6,1.52,,,,,
3709,鑫聯大投控,櫃,03/04,,66.5,-4,-5.67,6359,424,70.5,68.1,68.9,64.2,6.67,14.4,2.65,,,,,
3715,定穎投控,市,03/04,,145,-8,-5.23,30892,4530,153,150,155,142,8.5,48.2,5.21,,,,,
3716,中化控股,市,03/04,,33.5,-0.5,-1.47,255,8.54,34,33.7,33.7,33.2,1.47,14.4,0.66,,,,,
3717,聯嘉投控,市,03/04,,16.35,-0.7,-4.11,845,13.9,17.05,17,17,16.25,4.4,-,1.09,,,,,
4104,佳醫,市,03/04,,77.1,-0.7,-0.9,358,27.6,77.8,77.4,77.4,76.6,1.03,16.4,1.49,,,,,
4107,邦特,櫃,03/04,,118.5,-3.5,-2.87,81,9.65,122,121,121,118.5,2.05,15.8,2.39,,,,,
4111,濟生,櫃,03/04,,29.65,-0.1,-0.34,93,2.74,29.75,29.6,29.7,29.3,1.34,10.7,1.33,,,,,
4114,健喬,櫃,03/04,,31,-0.75,-2.36,1788,55.6,31.75,31.75,31.75,30.8,2.99,19.9,1.8,,,,,
4163,鐿鈦,櫃,03/04,,107.5,0,0,105,11.2,107.5,106.5,109,104.5,4.19,21.5,2.04,,,,,
4166,友霖,櫃,03/04,,24.2,-0.6,-2.42,192,4.66,24.8,24.8,24.9,24,3.63,42.5,2.38,,,,,
4173,久裕,櫃,03/04,,21.35,-0.4,-1.84,166,3.57,21.75,21.75,21.75,21.35,1.84,15.9,0.81,,,,,
4430,耀億,櫃,03/04,,18.8,0,0,23,0.43,18.8,18.4,18.8,18.2,3.19,-,0.63,,,,,
4523,永彰,櫃,03/04,,32.5,-2.2,-6.34,670,22.1,34.7,34.45,34.45,32.5,5.62,1.44,0.95,,,,,
4541,晟田,櫃,03/04,,43,-2.5,-5.49,1465,65,45.5,45.5,46.5,43,7.69,26.1,1.78,,,,,
4551,智伸科,市,03/04,,120,-5.5,-4.38,520,62.7,125.5,123,123.5,117.5,4.78,16.7,1.63,,,,,
4566,時碩工業,市,03/04,,53.4,-3.7,-6.48,952,51.9,57.1,56.3,56.4,53.4,5.25,90.5,1.24,,,,,
4569,六方科-KY,市,03/04,,164.5,-3.5,-2.08,799,135,168,172.5,174.5,162.5,7.14,36.4,1.9,,,,,
4571,鈞興-KY,市,03/04,,172,-8,-4.44,717,124,180,174,177.5,170.5,3.89,17.7,3.09,,,,,
4714,永捷,櫃,03/04,,15.25,-0.95,-5.86,1911,29.6,16.2,16.05,16.05,15.2,5.25,28.8,1.16,,,,,
4720,德淵,市,03/04,,15.4,-1.15,-6.95,1090,17.1,16.55,16.65,16.65,15.35,7.85,18.8,1.13,,,,,
4728,雙美,櫃,03/04,,389.5,-0.5,-0.13,12,4.7,390,388.5,389.5,387.5,0.51,29.6,14.69,,,,,
4768,晶呈科技,櫃,03/04,,454.5,-50.5,-10,2638,1237,505,489,500,454.5,9.01,1109,14.67,,,,,
4771,望隼,市,03/04,,173,-4.5,-2.54,144,25,177.5,174.5,176,172,2.25,14.3,2.72,,,,,
4772,台特化,櫃,03/04,,301,-23.5,-7.24,2856,875,324.5,314,320.5,300.5,6.16,-,11.95,,,,,
4953,緯軟,櫃,03/04,,108,-4.5,-4,312,34,112.5,111.5,111.5,107.5,3.56,16.3,2.07,,,,,
4967,十銓,市,03/04,,180,-12,-6.25,6559,1201,192,189,193,177.5,8.07,59.2,3.79,,,,,
4971,IET-KY,櫃,03/04,,450,-50,-10,1405,643,500,472,473.5,450,4.7,-,9.5,,,,,
4979,華星光,櫃,03/04,,418.5,-46,-9.9,4583,1928,464.5,434.5,434.5,418.5,3.44,87,15.99,,,,,
5234,達興材料,市,03/04,,382,-6,-1.55,2350,902,388,390,396.5,371.5,6.44,51.8,11.12,,,,,
5269,祥碩,市,03/04,,1165,-70,-5.67,1220,1425,1235,1205,1210,1140,5.67,17.9,2.67,,,,,
5274,信驊,櫃,03/04,,8655,-600,-6.48,494,4401,9255,9255,9370,8655,7.73,89.1,51.38,,,,,
5284,jpp-KY,市,03/04,,251.5,-16.5,-6.16,936,239,268,264,264.5,251,5.04,23.7,4,,,,,
5288,豐祥-KY,市,03/04,,139,-4,-2.8,550,76.1,143,142,142,137,3.5,9.41,1.69,,,,,
5289,宜鼎,櫃,03/04,,744,-74,-9.05,5036,3861,818,800,810,737,8.92,34.3,7.99,,,,,
5312,寶島科,櫃,03/04,,97.3,-1.6,-1.62,89,8.71,98.9,98.5,99.8,97.3,2.53,14,1.68,,,,,
5314,世紀*,櫃,03/04,,80.6,-4.4,-5.18,6027,492,85,84.2,86,79.8,7.29,25.9,23.99,,,,,
5340,建榮,櫃,03/04,,100.5,-9.5,-8.64,1638,167,110,107,107,100,6.36,84.5,8.54,,,,,
5386,青雲,櫃,03/04,,215,+15,+7.5,1011,209,200,200,215,198,8.5,46.5,10.64,,,,,
5434,崇越,市,03/04,,309.5,-20,-6.07,848,267,329.5,323,325,309,4.86,15.3,3.17,,,,,
5469,瀚宇博,市,03/04,,86.7,-5.1,-5.56,8534,750,91.8,91.1,91.6,85.5,6.64,13.3,1.29,,,,,
5548,安倉,櫃,03/04,,22.55,-0.25,-1.1,45,1.01,22.8,22.55,23,22.5,2.19,12.1,1.19,,,,,
5607,遠雄港,市,03/04,,52.1,-2.9,-5.27,1113,59.1,55,54.5,54.9,52,5.27,20.1,1.79,,,,,
5864,致和證,櫃,03/04,,22.95,-2.55,-10,9831,231,25.5,24.3,24.65,22.95,6.67,28.3,1.38,,,,,
5904,寶雅,櫃,03/04,,490,-5.5,-1.11,771,375,495.5,489.5,493,479.5,2.72,16.6,6.43,,,,,
6005,群益證,市,03/04,,29.3,-1.45,-4.72,12875,380,30.75,30.2,30.35,29.15,3.9,12.5,1.46,,,,,
6016,康和證,櫃,03/04,,16.05,-1,-5.87,14414,235,17.05,16.7,16.9,16.05,4.99,11.7,1.03,,,,,
6021,美好證,櫃,03/04,,31.2,-2.55,-7.56,440,14,33.75,33,33.75,30.4,9.93,11.1,1.09,,,,,
6111,大宇資,櫃,03/04,,43,-0.4,-0.92,631,26.5,43.4,43,43,41,4.61,-,1.95,,,,,
6126,信音,櫃,03/04,,31.3,-2.65,-7.81,2719,86.7,33.95,33.05,33.35,31.15,6.48,34.4,1.2,,,,,
6134,萬旭,櫃,03/04,,33.1,-1.15,-3.36,4542,152,34.25,34.3,34.5,31.3,9.34,828,2.79,,,,,
6138,茂達,櫃,03/04,,214.5,-10,-4.45,706,153,224.5,221,221.5,213,3.79,16.4,4.03,,,,,
6165,浪凡,市,03/04,,40.65,-1.55,-3.67,319,13.1,42.2,41.7,41.7,40.45,2.96,11.7,1.95,,,,,
6195,詩肯,櫃,03/04,,24.95,-0.1,-0.4,33,0.83,25.05,24.95,24.95,24.9,0.2,15.8,0.98,,,,,
6197,佳必琪,市,03/04,,142.5,-7.5,-5,1609,231,150,147.5,148.5,141,5,17.8,3.99,,,,,
6213,聯茂,市,03/04,,121.5,-12.5,-9.33,14974,1867,134,130.5,131.5,121,7.84,33.9,2.24,,,,,
6215,和椿,市,03/04,,103.5,-8.5,-7.59,1797,191,112,109,111,103.5,6.7,55.3,5.75,,,,,
6217,中探針,櫃,03/04,,92,-7,-7.07,5445,506,99,98.7,98.7,90,8.79,-,3.64,,,,,
6223,旺矽,櫃,03/04,,2660,-195,-6.83,1481,4015,2855,2770,2845,2640,7.18,85.1,23.16,,,,,
6257,矽格,市,03/04,,126.5,-9.5,-6.99,12589,1614,136,133,135,124.5,7.72,22.7,2.99,,,,,
6274,台燿,櫃,03/04,,490.5,-47.5,-8.83,11989,6014,538,530,533,487.5,8.46,45,8.72,,,,,
6275,元山,櫃,03/04,,48.9,-2.2,-4.31,656,32.4,51.1,50.8,50.8,48.8,3.91,17.4,2.39,,,,,
6423,億而得,櫃,03/04,,88.1,-3.4,-3.72,343,30.7,91.5,89.8,92.4,88,4.81,128,5.46,,,,,
6435,大中,櫃,03/04,,142.5,-4.5,-3.06,907,130,147,144,147.5,139,5.78,15,2.6,,,,,
6446,藥華藥,市,03/04,,670,-20,-2.9,3193,2159,690,683,695,664,4.49,49.1,7.78,,,,,
6449,鈺邦,市,03/04,,158.5,-14,-8.12,1401,224,172.5,169.5,169.5,155.5,8.12,23.5,3.3,,,,,
6462,神盾,櫃,03/04,,104.5,-9.5,-8.33,1849,197,114,111,113,103,8.77,-,1.34,,,,,
6498,久禾光,櫃,03/04,,83.6,-4.4,-5,52,4.4,88,85.8,85.8,83.6,2.5,12.7,2.75,,,,,
6509,聚和,櫃,03/04,,39.65,-0.65,-1.61,2334,92,40.3,39.4,40.5,38.65,4.59,15,1.55,,,,,
6515,穎崴,市,03/04,,4525,-205,-4.33,343,1561,4730,4640,4665,4465,4.23,104,27.63,,,,,
6550,北極星藥業-KY,市,03/04,,29.55,-1.9,-6.04,1774,53.5,31.45,31.3,31.35,29.55,5.72,-,5.43,,,,,
6584,南俊國際,櫃,03/04,,367.5,-38.5,-9.48,718,268,406,400,400,365.5,8.5,94.5,9.98,,,,,
6598,ABC-KY,市,03/04,,24.2,-1.2,-4.72,206,5.07,25.4,25.2,25.2,24.2,3.94,-,3.62,,,,,
6629,泰金-KY,櫃,03/04,,101,-3.5,-3.35,169,17.3,104.5,104.5,105,101,3.83,13.6,2.38,,,,,
6655,科定,市,03/04,,131,-1.5,-1.13,15,2,132.5,131,132.5,130,1.89,36.7,4.09,,,,,
6683,雍智科技,櫃,03/04,,750,-83,-9.96,397,302,833,779,779,750,3.48,48.6,8.03,,,,,
6691,洋基工程,市,03/04,,616,-40,-6.1,1093,683,656,644,646,607,5.95,27.8,11.32,,,,,
6693,廣閎科,櫃,03/04,,81.9,-5.2,-5.97,412,33.9,87.1,85.5,85.5,80.9,5.28,-,3.59,,,,,
6716,應廣,櫃,03/04,,89.9,-9.9,-9.92,244,22.1,99.8,96,96,89.9,6.11,56.2,3.82,,,,,
6727,亞泰金屬,櫃,03/04,,202.5,-11.5,-5.37,1620,331,214,208.5,213,195.5,8.18,38.6,4.12,,,,,
6739,竹陞科技,櫃,03/04,,895,-66,-6.87,622,566,961,935,954,877,8.01,75.5,23.58,,,,,
6757,台灣虎航,市,03/04,,60,-1.2,-1.96,2118,127,61.2,60.7,60.7,59.6,1.8,12.2,4.04,,,,,
6763,綠界科技*,櫃,03/04,,49.15,-2.05,-4,644,31.8,51.2,50.5,50.5,48.75,3.42,11.3,2.9,,,,,
6776,展碁國際,市,03/04,,53.8,-2.2,-3.93,457,24.7,56,55,55,53.4,2.86,12.8,2.04,,,,,
6781,AES-KY,市,03/04,,1020,-100,-8.93,1752,1817,1120,1075,1090,1010,7.14,27.4,5.71,,,,,
6805,富世達,市,03/04,,1645,-115,-6.53,2062,3435,1760,1700,1735,1610,7.1,63.1,18.22,,,,,
6811,宏碁資訊,櫃,03/04,,194,-5,-2.51,132,25.6,199,198,198,193,2.51,14.1,3.61,,,,,
6830,汎銓,市,03/04,,329,+18.5,+5.96,7992,2520,310.5,300,332,288,14.2,-,5.7,,,,,
6834,天二科技,市,03/04,,27.9,-2.15,-7.15,634,18,30.05,29.9,29.9,27.85,6.82,55.8,1.72,,,,,
6861,睿生光電,市,03/04,,144.5,+7,+5.09,2019,275,137.5,127.5,148,124,17.5,41.3,4.29,,,,,
6874,倍力,櫃,03/04,,70.1,-0.4,-0.57,50,3.49,70.5,68.2,71.4,68,4.82,20.1,3.27,,,,,
6881,潤德,櫃,03/04,,224.5,-3,-1.32,16,3.61,227.5,225,225,224.5,0.22,13,4.16,,,,,
6885,全福生技,市,03/04,,26.15,-0.7,-2.61,847,22.1,26.85,26.85,26.85,25.85,3.72,-,1.93,,,,,
6894,衛司特,櫃,03/04,,293.5,-28,-8.71,578,173,321.5,310,312,290,6.84,29.1,4.71,,,,,
6902,GOGOLOOK,市,03/04,,74.2,-1.2,-1.59,132,9.97,75.4,76.9,78.8,74,6.37,-,3.75,,,,,
6903,巨漢,櫃,03/04,,260.5,-22.5,-7.95,1443,383,283,277,280,260,7.07,36.7,5.82,,,,,
6907,雅特力-KY,櫃,03/04,,93.2,-10.3,-9.95,684,64.7,103.5,98,98,93.2,4.64,44.8,4.5,,,,,
