代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1268,漢來美食,櫃,03/18,,158.5,-1,-0.63,28,4.49,159.5,160,160,158,1.25,15.7,2.91,,,,,
1472,三洋實業,市,03/18,,95.9,+2.4,+2.57,183,17.3,93.5,93.9,96,93.5,2.67,15,2.19,,,,,
1560,中砂,市,03/18,,485.5,+34,+7.53,4875,2329,451.5,456.5,489.5,456.5,7.31,52.3,8.78,,,,,
1815,富喬,櫃,03/18,,112.5,+4.5,+4.17,15082,1655,108,110.5,112.5,106.5,5.56,68.6,5.22,,,,,
2059,川湖,市,03/18,,3410,+60,+1.79,594,2043,3350,3410,3485,3390,2.84,33,11.6,,,,,
2344,華邦電,市,03/18,,128,+4.5,+3.64,296360,37358,123.5,129,129.5,120.5,7.29,145,5.34,,,,,
2360,致茂,市,03/18,,1565,+95,+6.46,5154,8054,1470,1480,1615,1475,9.52,56.5,20.78,,,,,
2368,金像電,市,03/18,,917,0,0,6664,6143,917,926,938,912,2.84,47.1,13.84,,,,,
2376,技嘉,市,03/18,,249.5,+1.5,+0.6,8502,2122,248,250,251,248,1.21,13.7,2.83,,,,,
2382,廣達,市,03/18,,293,+4,+1.38,18703,5481,289,292,295,291.5,1.21,15.1,4.64,,,,,
2383,台光電,市,03/18,,2700,0,0,2926,7912,2700,2740,2745,2670,2.78,64.8,19.17,,,,,
2408,南亞科,市,03/18,,276,+4.5,+1.66,102342,28660,271.5,284.5,288.5,271.5,6.26,130,5.02,,,,,
2425,承啟,市,03/18,,30.95,-0.15,-0.48,1127,35.7,31.1,31.6,32.6,30.8,5.79,-,1.23,,,,,
2646,星宇航空,市,03/18,,21.65,-0.3,-1.37,4289,93.2,21.95,22,22,21.6,1.82,241,2.07,,,,,
2727,王品,市,03/18,,225,-1,-0.44,290,65.3,226,226.5,227,225,0.88,14,3.96,,,,,
2729,瓦城,櫃,03/18,,173,+5.5,+3.28,191,33.1,167.5,169,180,167.5,7.46,22,3.05,,,,,
2731,雄獅,市,03/18,,170,0,0,405,68.9,170,171,171,169.5,0.88,9.72,3.2,,,,,
2732,六角,櫃,03/18,,66.9,+1.5,+2.29,55,3.61,65.4,65.4,66.9,64,4.43,74.3,1.77,,,,,
2734,易飛網,櫃,03/18,,16.3,-0.15,-0.91,75,1.22,16.45,16.35,16.4,16.25,0.91,-,1.41,,,,,
2743,山富,櫃,03/18,,72.1,-0.1,-0.14,126,9.09,72.2,72.2,72.6,71.9,0.97,14.9,2.83,,,,,
2745,五福,櫃,03/18,,103,-0.5,-0.48,153,15.8,103.5,104,104,103,0.97,10.3,3.59,,,,,
2751,王座,櫃,03/18,,59.5,-0.4,-0.67,5,0.32,59.9,59.9,59.9,59.5,0.67,13.5,2.87,,,,,
2752,豆府,櫃,03/18,,213.5,-1,-0.47,8,1.73,214.5,215,216,213.5,1.17,14.2,4.11,,,,,
2754,亞洲藏壽司,櫃,03/18,,71.5,-1.8,-2.46,60,4.33,73.3,73.3,73.3,71.2,2.86,30.4,1.91,,,,,
2838,聯邦銀,市,03/18,,20.05,-0.1,-0.5,1088,21.9,20.15,20.25,20.25,20.05,0.99,15.5,1.07,,,,,
2885,元大金,市,03/18,,44.65,0,0,16477,737,44.65,44.7,45,44.65,0.78,16.3,1.75,,,,,
2890,永豐金,市,03/18,,32.05,+0.35,+1.1,21194,675,31.7,31.85,32.05,31.6,1.42,16.3,1.82,,,,,
2941,米斯特,櫃,03/18,,41,-0.8,-1.91,12,0.5,41.8,41,41,41,0,17.4,1.75,,,,,
3081,聯亞,櫃,03/18,,1440,+90,+6.67,787,1134,1350,1370,1480,1370,8.15,309,31.8,,,,,
3131,弘塑,櫃,03/18,,2275,+145,+6.81,1610,3621,2130,2130,2340,2105,11,65.4,13.41,,,,,
3135,凌航,市,03/18,,130,+11.5,+9.7,10994,1402,118.5,123.5,130,121,7.59,67,5.82,,,,,
3167,大量,市,03/18,,349,+18,+5.44,745,260,331,342,352,342,3.02,42.9,9.03,,,,,
3231,緯創,市,03/18,,130.5,-3.5,-2.61,45721,6023,134,135,135.5,130,4.1,14.4,2.34,,,,,
3260,威剛,櫃,03/18,,477.5,+43,+9.9,2327,1111,434.5,477.5,477.5,477.5,0,20.6,6.55,,,,,
3293,鈊象,櫃,03/18,,745,+17,+2.34,2177,1621,728,739,758,738,2.75,19.3,11.02,,,,,
3305,昇貿,市,03/18,,112.5,+4.5,+4.17,9538,1076,108,112,115,110.5,4.17,36.5,2.92,,,,,
3491,昇達科,櫃,03/18,,1435,-10,-0.69,456,663,1445,1470,1480,1425,3.81,183,27.29,,,,,
3546,宇峻,櫃,03/18,,73,+0.4,+0.55,174,12.5,72.6,72.4,73,71.4,2.2,37.1,2.81,,,,,
3583,辛耘,市,03/18,,417.5,+9.5,+2.33,3634,1528,408,420,426.5,415.5,2.7,30.2,5.53,,,,,
3663,鑫科,櫃,03/18,,74.3,+2.5,+3.48,5938,430,71.8,72.5,75.2,69.6,7.8,-,4.28,,,,,
3717,聯嘉投控,市,03/18,,19,+0.2,+1.06,864,16.5,18.8,18.8,19.2,18.75,2.39,-,1.27,,,,,
4749,新應材,櫃,03/18,,926,+11,+1.2,1415,1311,915,928,936,920,1.75,81.7,9.29,,,,,
4772,台特化,櫃,03/18,,323,0,0,1386,450,323,327.5,328.5,321,2.32,76.9,12.82,,,,,
4971,IET-KY,櫃,03/18,,449,+24.5,+5.77,449,196,424.5,434,449,420,6.83,272,8.9,,,,,
5274,信驊,櫃,03/18,,12345,+1025,+9.05,325,3996,11320,12450,12450,11820,5.57,119,61.64,,,,,
5284,jpp-KY,市,03/18,,275,+5,+1.85,941,259,270,275,278.5,271.5,2.59,22.8,3.93,,,,,
5289,宜鼎,櫃,03/18,,1280,+115,+9.87,325,416,1165,1280,1280,1280,0,58.9,13.75,,,,,
5386,青雲,櫃,03/18,,417,+37.5,+9.88,304,127,379.5,417,417,417,0,48.4,16.22,,,,,
5704,老爺知,櫃,03/18,,21.8,-0.05,-0.23,58,1.28,21.85,21.95,22,21.8,0.92,55.9,1.53,,,,,
5864,致和證,櫃,03/18,,26,+1,+4,6141,159,25,25.75,26.2,25.6,2.4,10.2,1.45,,,,,
