代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1268,漢來美食,櫃,03/12,,159,0,0,34,5.45,159,159.5,159.5,158,0.94,15.7,2.91,,,,,
1472,三洋實業,市,03/12,,91.6,-0.3,-0.33,26,2.38,91.9,91.3,91.8,91.3,0.54,14.3,2.09,,,,,
1560,中砂,市,03/12,,456,-26.5,-5.49,4685,2141,482.5,472,474,447,5.6,49.1,8.25,,,,,
1815,富喬,櫃,03/12,,104,-1.5,-1.42,6346,665,105.5,103.5,107,103.5,3.32,96.3,6.76,,,,,
2059,川湖,市,03/12,,3290,-65,-1.94,427,1416,3355,3300,3365,3270,2.83,31.9,11.19,,,,,
2344,華邦電,市,03/12,,109,-5,-4.39,167668,18975,114,114.5,117.5,109,7.46,124,4.54,,,,,
2360,致茂,市,03/12,,1495,0,0,2224,3344,1495,1520,1570,1440,8.7,54,19.85,,,,,
2368,金像電,市,03/12,,911,+13,+1.45,15842,14514,898,898,935,891,4.9,56.2,16.91,,,,,
2376,技嘉,市,03/12,,228,-4,-1.72,5632,1290,232,231.5,233.5,226.5,3.02,12.6,2.75,,,,,
2382,廣達,市,03/12,,288.5,-0.5,-0.17,14954,4302,289,289.5,290.5,284.5,2.08,14.8,4.58,,,,,
2383,台光電,市,03/12,,2600,+150,+6.12,5442,14111,2450,2440,2665,2440,9.18,62.4,18.46,,,,,
2408,南亞科,市,03/12,,239.5,-14.5,-5.71,152212,37804,254,257,261.5,239,8.86,112,4.36,,,,,
2425,承啟,市,03/12,,31.05,+2.8,+9.91,2220,68.4,28.25,31.05,31.05,30.1,3.36,-,1.3,,,,,
2646,星宇航空,市,03/12,,21.9,0,0,3884,84.7,21.9,21.9,21.95,21.65,1.37,243,2.04,,,,,
2727,王品,市,03/12,,230,-0.5,-0.22,385,88.5,230.5,230.5,230.5,229,0.65,14.4,4.05,,,,,
2729,瓦城,櫃,03/12,,169,-1,-0.59,7,1.14,170,167.5,169,167.5,0.88,21.5,2.98,,,,,
2731,雄獅,市,03/12,,175.5,-1,-0.57,567,99.3,176.5,174.5,176,173,1.7,11.3,3.56,,,,,
2732,六角,櫃,03/12,,67,+0.4,+0.6,74,4.96,66.6,66.6,67.6,66.4,1.8,74.4,1.77,,,,,
2734,易飛網,櫃,03/12,,16.65,-0.05,-0.3,54,0.9,16.7,16.35,16.8,16.35,2.69,-,1.44,,,,,
2743,山富,櫃,03/12,,73.2,-3,-3.94,251,18.4,76.2,73.6,74.6,72.6,2.62,15.1,2.88,,,,,
2745,五福,櫃,03/12,,105.5,-1,-0.94,123,13,106.5,106,106.5,105,1.41,10.5,3.68,,,,,
2751,王座,櫃,03/12,,61.2,-0.2,-0.33,12,0.74,61.4,61.4,61.5,61.2,0.49,13.9,2.96,,,,,
