代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1268,漢來美食,櫃,03/13,,158.5,-0.5,-0.31,30,4.79,159,159,159.5,158,0.94,15.7,2.91,,,,,
1472,三洋實業,市,03/13,,91.3,-0.3,-0.33,101,9.27,91.6,91.8,91.9,91.3,0.66,14.3,2.09,,,,,
1560,中砂,市,03/13,,460,+4,+0.88,1698,776,456,446,464.5,443,4.71,49.6,8.32,,,,,
1815,富喬,櫃,03/13,,107.5,+3.5,+3.37,7580,799,104,101,107.5,101,6.25,99.5,6.99,,,,,
2059,川湖,市,03/13,,3365,+75,+2.28,712,2390,3290,3220,3470,3180,8.81,32.6,11.44,,,,,
2344,華邦電,市,03/13,,109,0,0,172609,19126,109,109,114.5,108,5.96,124,4.54,,,,,
2360,致茂,市,03/13,,1530,+35,+2.34,2668,3910,1495,1435,1530,1415,7.69,55.2,20.32,,,,,
2368,金像電,市,03/13,,935,+24,+2.63,12447,11608,911,900,965,893,7.9,57.6,17.36,,,,,
2376,技嘉,市,03/13,,233,+5,+2.19,5763,1338,228,228.5,236,227.5,3.73,12.9,2.81,,,,,
2382,廣達,市,03/13,,289,+0.5,+0.17,10001,2872,288.5,286,290,283.5,2.25,14.9,4.58,,,,,
2383,台光電,市,03/13,,2705,+105,+4.04,4417,11855,2600,2580,2765,2540,8.65,64.9,19.21,,,,,
2408,南亞科,市,03/13,,238,-1.5,-0.63,95267,22843,239.5,237.5,245.5,235,4.38,112,4.33,,,,,
2425,承啟,市,03/13,,30.65,-0.4,-1.29,1441,44.8,31.05,30.8,32,30.3,5.48,-,1.28,,,,,
2646,星宇航空,市,03/13,,21.5,-0.4,-1.83,3511,75.7,21.9,21.7,21.7,21.45,1.14,239,2,,,,,
2727,王品,市,03/13,,228,-2,-0.87,336,76.8,230,228,229.5,227.5,0.87,14.2,4.01,,,,,
2729,瓦城,櫃,03/13,,167,-2,-1.18,27,4.43,169,168.5,168.5,164,2.66,21.3,2.94,,,,,
2731,雄獅,市,03/13,,173.5,-2,-1.14,570,98.8,175.5,172.5,175,172,1.71,11.1,3.52,,,,,
2732,六角,櫃,03/13,,65.7,-1.3,-1.94,56,3.7,67,67.5,67.5,65.5,2.99,73,1.74,,,,,
2734,易飛網,櫃,03/13,,16.4,-0.25,-1.5,36,0.6,16.65,16.55,16.55,16.35,1.2,-,1.42,,,,,
2743,山富,櫃,03/13,,71.8,-1.4,-1.91,110,7.91,73.2,71.3,72.3,71.3,1.37,14.8,2.82,,,,,
2745,五福,櫃,03/13,,105.5,0,0,131,13.8,105.5,105,105.5,104,1.42,10.5,3.68,,,,,
2751,王座,櫃,03/13,,60.5,-0.7,-1.14,15,0.92,61.2,60.1,60.5,59.5,1.63,13.8,2.92,,,,,
2752,豆府,櫃,03/13,,211.5,-1.5,-0.7,17,3.51,213,210,213,210,1.41,13.5,4.4,,,,,
2754,亞洲藏壽司,櫃,03/13,,76,-1.1,-1.43,16,1.18,77.1,76,77,74.9,2.72,35.3,2.06,,,,,
2838,聯邦銀,市,03/13,,19.95,-0.2,-0.99,2534,50.7,20.15,20.05,20.15,19.9,1.24,17.8,1.1,,,,,
2885,元大金,市,03/13,,43.3,-0.95,-2.15,23024,998,44.25,43.5,43.9,43.2,1.58,16.3,1.75,,,,,
2890,永豐金,市,03/13,,31.75,-0.15,-0.47,16531,526,31.9,31.9,32.1,31.5,1.88,17.1,1.92,,,,,
2941,米斯特,櫃,03/13,,38.5,0,0,2,0.07,38.5,38.5,38.5,38.5,0,16.4,1.65,,,,,
3081,聯亞,櫃,03/13,,1485,+45,+3.12,491,704,1440,1365,1490,1365,8.68,319,32.79,,,,,
3131,弘塑,櫃,03/13,,1965,+25,+1.29,1481,2954,1940,1950,2040,1925,5.93,56.5,11.58,,,,,
3135,凌航,市,03/13,,110,-1.5,-1.35,2565,283,111.5,108,112,108,3.59,56.7,4.92,,,,,
3167,大量,市,03/13,,390.5,+35.5,+10,8982,3432,355,368,390.5,356,9.72,48,10.1,,,,,
3231,緯創,市,03/13,,134,+1.5,+1.13,33552,4477,132.5,131,135,130,3.77,16.3,2.65,,,,,
3260,威剛,櫃,03/13,,359.5,+11,+3.16,26635,9418,348.5,345,361.5,340.5,6.03,32.5,6.06,,,,,
3293,鈊象,櫃,03/13,,722,-5,-0.69,1115,807,727,721,729,719,1.38,19.5,12.64,,,,,
3305,昇貿,市,03/13,,102,-2.5,-2.39,3223,323,104.5,96.2,103,96.2,6.51,33.1,2.65,,,,,
3491,昇達科,櫃,03/13,,1310,-40,-2.96,449,591,1350,1295,1340,1295,3.33,187,32.26,,,,,
3546,宇峻,櫃,03/13,,69.8,+0.3,+0.43,134,9.3,69.5,69,70.3,68.3,2.88,35.4,2.68,,,,,
3583,辛耘,市,03/13,,384,+4,+1.05,2535,970,380,372,388,372,4.21,30,5.41,,,,,
