代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1104,環泥,市,02/10,,29.45,-0.1,-0.34,453,13.3,29.55,29.5,29.7,29.35,1.18,12.5,0.87,,,,,
1231,聯華食,市,02/10,,92.8,0,0,427,39.5,92.8,92.6,93.4,91.9,1.62,25.7,4.1,,,,,
1232,大統益,市,02/10,,148,+1,+0.68,169,24.9,147,147,148.5,146.5,1.36,18.4,4.3,,,,,
1264,德麥,櫃,02/10,,283.5,+1,+0.35,22,6.35,282.5,282.5,284.5,282.5,0.71,13.6,3.05,,,,,
1294,漢田生技,櫃,02/10,,80.5,-0.1,-0.12,42,3.34,80.6,80.7,80.8,79.2,1.99,18.3,3.08,,,,,
1295,生合,櫃,02/10,,75.3,-0.6,-0.79,28,2.1,75.9,75.3,75.6,75.2,0.53,15.9,2.04,,,,,
1316,上曜,市,02/10,,13.6,+0.25,+1.87,1758,23.7,13.35,13.45,13.65,13.3,2.62,,1.12,,,,,
1342,八貫,市,02/10,,102.5,+0.5,+0.49,1125,117,102,102,106,102,3.92,18.8,3.42,,,,,
1402,遠東新,市,02/10,,28,-0.35,-1.23,6139,172,28.35,28.3,28.35,28,1.23,16.7,0.67,,,,,
1419,新紡,市,02/10,,70.1,+2,+2.94,131,9.07,68.1,68.2,70.1,67.8,3.38,15.7,1.21,,,,,
1439,雋揚,市,02/10,,29.75,-0.15,-0.5,12,0.36,29.9,29.6,29.8,29.6,0.67,10.7,0.96,,,,,
1503,士電,市,02/10,,206.5,-0.5,-0.24,2695,560,207,210,213.5,203,5.07,32.8,2.96,,,,,
1519,華城,市,02/10,,966,+21,+2.22,3904,3781,945,966,985,943,4.44,70.9,34.82,,,,,
1522,堤維西,市,02/10,,47.75,+0.2,+0.42,570,27.1,47.55,47.65,48.05,47.05,2.1,41.2,1.7,,,,,
1560,中砂,市,02/10,,415.5,+4,+0.97,1216,506,411.5,416,421.5,411,2.55,54.2,8.07,,,,,
1587,吉茂,市,02/10,,45.6,+0.65,+1.45,376,17,44.95,45.1,45.85,44.7,2.56,217,2.45,,,,,
1590,亞德客-KY,市,02/10,,1230,+15,+1.23,831,1012,1215,1200,1230,1190,3.29,31.2,5.14,,,,,
1623,大東電,市,02/10,,209,-6.5,-3.02,443,92.1,215.5,216,216,205.5,4.87,,4.65,,,,,
1718,中纖,市,02/10,,7.02,+0.04,+0.57,2807,19.6,6.98,7.06,7.12,6.93,2.72,,0.43,,,,,
1734,杏輝,市,02/10,,30.65,0,0,219,6.7,30.65,30.65,30.65,30.5,0.49,16.8,1.76,,,,,
1784,訊聯,櫃,02/10,,95.4,+1,+1.06,98,9.3,94.4,94.7,95.8,93.3,2.65,68.6,3.82,,,,,
1788,杏昌,櫃,02/10,,136,-0.5,-0.37,23,3.14,136.5,136,136,136,0,17.3,2.04,,,,,
1808,潤隆,市,02/10,,31.5,+0.1,+0.32,625,19.7,31.4,31.45,31.65,31.35,0.96,,2.52,,,,,
1815,富喬,櫃,02/10,,87.9,-1.1,-1.24,50369,4529,89,90.4,93.3,87.2,6.85,81.4,5.71,,,,,
2059,川湖,市,02/10,,2935,+25,+0.86,717,2106,2910,2945,2995,2885,3.78,33,11.42,,,,,
2103,台橡,市,02/10,,16.2,+0.1,+0.62,3153,50.8,16.1,16.1,16.3,15.8,3.11,125,0.7,,,,,
2248,華勝-KY,市,02/10,,46.75,+0.35,+0.75,23,1.09,46.4,47.1,47.1,46.1,2.16,9.46,1.5,,,,,
2327,國巨*,市,02/10,,254,+4,+1.6,17854,4532,250,255.5,258,250.5,3,25.3,3.32,,,,,
2344,華邦電,市,02/10,,103.5,-4,-3.72,199668,21008,107.5,108,109,102.5,6.05,,4.91,,,,,
2360,致茂,市,02/10,,1040,+10,+0.97,1432,1477,1030,1040,1040,1015,2.43,41.3,14.94,,,,,
2368,金像電,市,02/10,,846,+49,+6.15,10838,8959,797,801,846,796,6.27,52.2,15.71,,,,,
2376,技嘉,市,02/10,,226.5,+2.5,+1.12,3735,845,224,224.5,227.5,224,1.56,12.5,2.74,,,,,
2377,微星,市,02/10,,90.4,+1.9,+2.15,15490,1420,88.5,90.5,94.3,90.4,4.41,16.7,1.47,,,,,
2379,瑞昱,市,02/10,,478.5,+8,+1.7,1775,846,470.5,470.5,480,470.5,2.02,15.8,5.17,,,,,
2382,廣達,市,02/10,,285,+1,+0.35,15443,4398,284,285,287,282.5,1.58,16,5.14,,,,,
2383,台光電,市,02/10,,2105,+25,+1.2,3163,6615,2080,2080,2130,2050,3.85,54.2,16.95,,,,,
2395,研華,市,02/10,,297.5,+6.5,+2.23,2350,692,291,291.5,297.5,290.5,2.41,25.4,5.01,,,,,
2404,漢唐,市,02/10,,908,+10,+1.11,1304,1184,898,910,918,892,2.9,20.4,10.93,,,,,
2408,南亞科,市,02/10,,271,-3.5,-1.28,96717,26293,274.5,276.5,281,263.5,6.38,,5.34,,,,,
2412,中華電,市,02/10,,132.5,+0.5,+0.38,10118,1341,132,132,133,132,0.76,26.8,2.73,,,,,
2414,精技,市,02/10,,41.85,+1.15,+2.83,319,13.4,40.7,42,42.5,41.6,2.21,13.5,2.18,,,,,
2421,建準,市,02/10,,146.5,-0.5,-0.34,1315,193,147,148,148.5,146,1.7,20.2,4.93,,,,,
2425,承啟,市,02/10,,28.5,+0.3,+1.06,93,2.62,28.2,28.2,28.5,28.1,1.42,,1.19,,,,,
2427,三商電,市,02/10,,26.5,+1.55,+6.21,2455,65.4,24.95,26.85,27.1,26.35,3.01,17.3,1.63,,,,,
2428,興勤,市,02/10,,172,+3.5,+2.08,353,60.5,168.5,173,174.5,169.5,2.97,14.9,2.11,,,,,
2436,偉詮電,市,02/10,,58,+1.2,+2.11,16770,977,56.8,57,59.8,56.2,6.34,30.2,2.95,,,,,
2449,京元電子,市,02/10,,302,+10.5,+3.6,25947,7865,291.5,298.5,308,297,3.77,34.2,7.84,,,,,
2451,創見,市,02/10,,213,-10.5,-4.7,7018,1510,223.5,223.5,223.5,212,5.15,33.3,4.67,,,,,
2467,志聖,市,02/10,,272.5,+4,+1.49,3425,937,268.5,270,279.5,269.5,3.72,53.7,7.76,,,,,
2471,資通,市,02/10,,51.4,-0.4,-0.77,262,13.5,51.8,51.8,52.1,51,2.12,15.9,2.85,,,,,
2476,鉅祥,市,02/10,,82.2,-0.3,-0.36,515,42.6,82.5,83,83.4,82,1.7,20.7,2.16,,,,,
2480,敦陽科,市,02/10,,139.5,+1.5,+1.09,153,21.3,138,139.5,139.5,138,1.09,17.6,4.52,,,,,
2493,揚博,市,02/10,,106.5,-1.5,-1.39,407,43.9,108,108.5,109.5,106.5,2.78,24,4.39,,,,,
2501,國建,市,02/10,,22.4,+0.25,+1.13,916,20.4,22.15,22.25,22.4,22.1,1.35,9.22,0.89,,,,,
2515,中工,市,02/10,,14.95,0,0,22426,333,14.95,14.75,15.15,14.45,4.68,36.5,1.03,,,,,
2543,皇昌,市,02/10,,60.4,-0.2,-0.33,816,49.4,60.6,61.1,61.2,60.1,1.82,18.6,3.32,,,,,
2596,綠意,櫃,02/10,,33.3,+0.15,+0.45,387,12.8,33.15,33.3,33.65,32.75,2.71,16.5,1.65,,,,,
2597,潤弘,市,02/10,,169.5,+1.5,+0.89,354,59.7,168,169,170,168,1.19,16,6.72,,,,,
2610,華航,市,02/10,,22.95,+0.15,+0.66,42843,983,22.8,22.9,23.05,22.7,1.54,9.29,1.48,,,,,
2613,中櫃,市,02/10,,24.1,+0.05,+0.21,197,4.73,24.05,24.05,24.25,23.95,1.25,28.7,1.02,,,,,
2618,長榮航,市,02/10,,39,+0.2,+0.52,32035,1248,38.8,38.85,39.15,38.65,1.29,8.09,1.6,,,,,
2640,大車隊,櫃,02/10,,124,-0.5,-0.4,85,10.5,124.5,125,125.5,124,1.2,13.7,3.6,,,,,
2641,正德,櫃,02/10,,19.35,+0.05,+0.26,1644,31.9,19.3,19.35,19.5,19.3,1.04,9.92,0.83,,,,,
2645,長榮航太,市,02/10,,160,+1.5,+0.95,1028,164,158.5,159,161,157,2.52,30.2,4.57,,,,,
2646,星宇航空,市,02/10,,23,+0.1,+0.44,3121,71.5,22.9,22.9,23,22.85,0.66,256,2.14,,,,,
2727,王品,市,02/10,,215.5,0,0,187,40.4,215.5,217,217,215.5,0.7,14.1,4.15,,,,,
2739,寒舍,市,02/10,,33.9,-0.1,-0.29,78,2.65,34,34,34.2,33.75,1.32,19.8,2.07,,,,,
2752,豆府,櫃,02/10,,209.5,+4,+1.95,6,1.2,205.5,210,210,209.5,0.24,13.4,4.36,,,,,
2753,八方雲集,市,02/10,,182.5,+3,+1.67,181,32.9,179.5,180,182.5,179.5,1.67,15.5,3.52,,,,,
2755,揚秦,櫃,02/10,,116,+1,+0.87,45,5.26,115,116.5,116.5,115,1.3,19.5,4.39,,,,,
2756,聯發國際,櫃,02/10,,80.9,+2.6,+3.32,58,4.59,78.3,78.8,81,78,3.83,25.3,3.66,,,,,
2762,世界健身-KY,市,02/10,,72.8,-0.1,-0.14,23,1.7,72.9,73,73,72.4,0.82,26.3,2.82,,,,,
2812,台中銀,市,02/10,,20.5,0,0,8786,182,20.5,20.55,20.65,20.4,1.22,14,1.38,,,,,
2884,玉山金,市,02/10,,33.8,+0.1,+0.3,22286,753,33.7,33.7,33.9,33.7,0.59,17.4,2.1,,,,,
2887,台新新光金,市,02/10,,23.95,+0.15,+0.63,62682,1497,23.8,23.9,24,23.7,1.26,14.6,1.34,,,,,
2889,國票金,市,02/10,,17.05,+0.4,+2.4,8360,142,16.65,16.65,17.05,16.65,2.4,28.4,1.39,,,,,
2890,永豐金,市,02/10,,30.35,+0.35,+1.17,25846,787,30,30.5,30.8,30.25,1.83,16.3,1.84,,,,,
2912,統一超,市,02/10,,222.5,+2,+0.91,1255,277,220.5,220.5,223,219,1.81,20.7,5.87,,,,,
