代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1268,漢來美食,櫃,03/11,,159,+0.5,+0.32,23,3.67,158.5,160,160,159,0.63,15.7,2.91,,,,,
1472,三洋實業,市,03/11,,91.9,+0.8,+0.88,71,6.52,91.1,92.4,92.4,90.8,1.76,14.4,2.1,,,,,
1560,中砂,市,03/11,,482.5,+12.5,+2.66,3234,1553,470,475.5,489.5,463.5,5.53,52,8.73,,,,,
1815,富喬,櫃,03/11,,105.5,+5,+4.98,11696,1218,100.5,104,106,102,3.98,97.7,6.86,,,,,
2059,川湖,市,03/11,,3355,+295,+9.64,695,2268,3060,3100,3365,3060,9.97,32.5,11.41,,,,,
2344,華邦電,市,03/11,,114,+8.5,+8.06,182017,20490,105.5,109,115,107.5,7.11,130,4.75,,,,,
2360,致茂,市,03/11,,1495,+135,+9.93,1745,2581,1360,1445,1495,1445,3.68,59.4,21.48,,,,,
2368,金像電,市,03/11,,898,+81,+9.91,9954,8863,817,866,898,865,4.04,55.4,16.67,,,,,
2376,技嘉,市,03/11,,232,+11,+4.98,7123,1639,221,223,233.5,223,4.75,12.8,2.8,,,,,
2382,廣達,市,03/11,,289,+6.5,+2.3,18070,5201,282.5,283,290,283,2.48,14.9,4.58,,,,,
2383,台光電,市,03/11,,2450,+75,+3.16,4829,11880,2375,2390,2520,2375,6.11,63.1,19.73,,,,,
2408,南亞科,市,03/11,,254,+23,+9.96,90316,22598,231,245,254,240,6.06,119,4.62,,,,,
2425,承啟,市,03/11,,28.25,+2.55,+9.92,526,14.8,25.7,28.25,28.25,27.9,1.36,-,1.18,,,,,
2646,星宇航空,市,03/11,,21.9,+0.3,+1.39,3792,83,21.6,21.7,22.1,21.6,2.31,243,2.04,,,,,
2727,王品,市,03/11,,230.5,+1.5,+0.66,746,171,229,230,231,228.5,1.09,14.4,4.06,,,,,
2729,瓦城,櫃,03/11,,170,+5,+3.03,41,6.89,165,167,170,167,1.82,21.7,2.99,,,,,
2731,雄獅,市,03/11,,176.5,+3.5,+2.02,984,173,173,174,177.5,173,2.6,11.3,3.58,,,,,
2732,六角,櫃,03/11,,66.6,+0.9,+1.37,66,4.34,65.7,66.1,66.6,65,2.44,74,1.76,,,,,
2734,易飛網,櫃,03/11,,16.7,+0.55,+3.41,111,1.86,16.15,17.1,17.1,16.5,3.72,-,1.44,,,,,
2743,山富,櫃,03/11,,76.2,+1.4,+1.87,110,8.34,74.8,75.5,76.2,75.3,1.2,15.7,3,,,,,
2745,五福,櫃,03/11,,106.5,0,0,264,28.1,106.5,107.5,107.5,106,1.41,12.1,3.96,,,,,
2751,王座,櫃,03/11,,61.4,+1.4,+2.33,41,2.47,60,61.1,62,59.5,4.17,14,2.96,,,,,
2752,豆府,櫃,03/11,,223,+12,+5.69,59,12.8,211,215,223,213.5,4.5,14.2,4.64,,,,,
2754,亞洲藏壽司,櫃,03/11,,73.2,+1.1,+1.53,36,2.62,72.1,73.6,74,73,1.39,34,1.98,,,,,
2838,聯邦銀,市,03/11,,20,+0.2,+1.01,1466,29.4,19.8,19.85,20.2,19.85,1.77,17.9,1.1,,,,,
