代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,1個月走勢圖,3個月走勢圖,1年走勢圖,3年走勢圖,10年走勢圖
1104,環泥,市,01/28,,30,+0.05,+0.17,612,18.3,29.95,30.1,30.1,29.8,1,12.8,0.89,,,,,
1215,卜蜂,市,01/28,,151.5,+2,+1.34,624,94,149.5,151,152,148.5,2.34,14.8,3.84,,,,,
1231,聯華食,市,01/28,,94.5,-0.7,-0.74,361,34,95.2,95.3,95.3,93.8,1.58,26.2,4.17,,,,,
1264,德麥,櫃,01/28,,279,+0.5,+0.18,15,4.19,278.5,278.5,279,278.5,0.18,13.4,3,,,,,
1294,漢田生技,櫃,01/28,,77.1,-0.4,-0.52,27,2.09,77.5,77,77.1,76,1.42,17.6,2.95,,,,,
1295,生合,櫃,01/28,,85.4,-1.8,-2.06,64,5.54,87.2,87.1,87.1,85.4,1.95,18,2.32,,,,,
1316,上曜,市,01/28,,14.2,+0.05,+0.35,3399,47.7,14.15,14.2,14.35,13.85,3.53,,1.17,,,,,
1342,八貫,市,01/28,,94.5,-0.7,-0.74,278,26.2,95.2,94.9,95.8,93.7,2.21,17.3,3.15,,,,,
1402,遠東新,市,01/28,,28.3,0,0,9659,274,28.3,28.7,28.7,28.2,1.77,16.8,0.68,,,,,
1419,新紡,市,01/28,,77.9,-1,-1.27,450,34.8,78.9,79.4,79.4,76.3,3.93,17.5,1.35,,,,,
1439,雋揚,市,01/28,,29.75,-0.1,-0.34,50,1.49,29.85,29.85,29.85,29.45,1.34,10.7,0.96,,,,,
1503,士電,市,01/28,,246,+22,+9.82,15530,3675,224,226.5,246,222,10.7,39,3.53,,,,,
1504,東元,市,01/28,,87.7,+2.3,+2.69,19812,1717,85.4,85.8,88,85.1,3.4,34.5,2.34,,,,,
1513,中興電,市,01/28,,185.5,+8.5,+4.8,27637,5015,177,177,187.5,173.5,7.91,24,4.66,,,,,
1514,亞力,市,01/28,,138.5,+5.5,+4.14,21427,2907,133,133,140,130,7.52,45.9,6.25,,,,,
1519,華城,市,01/28,,1040,+25,+2.46,3301,3406,1015,1020,1050,1010,3.94,76.3,37.49,,,,,
1522,堤維西,市,01/28,,49.9,-1.7,-3.29,2312,116,51.6,51,51.1,49.9,2.33,43,1.77,,,,,
1560,中砂,市,01/28,,427.5,-4,-0.93,2130,917,431.5,433,440,422,4.17,55.8,8.31,,,,,
1587,吉茂,市,01/28,,49.4,-0.35,-0.7,830,41.2,49.75,49.85,50.4,49.15,2.51,235,2.65,,,,,
1590,亞德客-KY,市,01/28,,1025,0,0,596,604,1025,1015,1025,1000,2.44,26,4.28,,,,,
1593,祺驊,櫃,01/28,,30.45,+0.45,+1.5,18,0.56,30,31.1,31.1,30.2,3,15.5,0.95,,,,,
1603,華電,市,01/28,,42.95,+0.5,+1.18,716,30.7,42.45,42.6,43.3,42.5,1.88,11.7,0.92,,,,,
1623,大東電,市,01/28,,278,+5,+1.83,1562,418,273,271.5,285,251,12.5,,6.18,,,,,
1734,杏輝,市,01/28,,31.3,+0.15,+0.48,309,9.68,31.15,31.45,31.5,31.25,0.8,17.2,1.8,,,,,
1736,喬山,市,01/28,,146.5,-4.5,-2.98,1386,204,151,152,152,145.5,4.3,15.7,3.93,,,,,
1783,和康生,市,01/28,,47.4,+0.1,+0.21,118,5.61,47.3,48.3,48.3,47.25,2.22,18.2,2.88,,,,,
1784,訊聯,櫃,01/28,,97.8,-2.7,-2.69,667,65.6,100.5,101,101.5,96.5,4.98,70.4,3.92,,,,,
1786,科妍,市,01/28,,82.3,+2.7,+3.39,1213,102,79.6,85,87.5,81.9,7.04,35.9,3.09,,,,,
1808,潤隆,市,01/28,,31.35,+0.15,+0.48,1036,32.5,31.2,31.2,31.65,31.15,1.6,,2.5,,,,,
2059,川湖,市,01/28,,3380,-110,-3.15,846,2883,3490,3535,3535,3365,4.87,38,13.15,,,,,
2248,華勝-KY,市,01/28,,48.6,-0.25,-0.51,45,2.19,48.85,48.8,49.2,48.6,1.23,9.84,1.55,,,,,
2308,台達電,市,01/28,,1280,+30,+2.4,11623,14626,1250,1250,1280,1235,3.6,66.6,13.81,,,,,
2317,鴻海,市,01/28,,225.5,0,0,80017,18151,225.5,227,231.5,224,3.33,16.4,1.92,,,,,
2327,國巨*,市,01/28,,285.5,-9.5,-3.22,46590,13387,295,297,297,282,5.08,28.5,3.73,,,,,
2344,華邦電,市,01/28,,127,+11.5,+9.96,183206,22925,115.5,120.5,127,120,6.06,,6.02,,,,,
2345,智邦,市,01/28,,1170,+15,+1.3,3406,3973,1155,1180,1190,1150,3.46,29,13.19,,,,,
2347,聯強,市,01/28,,66.7,-0.3,-0.45,4402,294,67,67,67.2,66.3,1.34,12.9,1.5,,,,,
2356,英業達,市,01/28,,46.1,+0.6,+1.32,26365,1212,45.5,46.2,46.6,45.5,2.42,18.4,2.35,,,,,
2357,華碩,市,01/28,,510,+6,+1.19,3706,1872,504,508,510,502,1.59,10.9,1.47,,,,,
2360,致茂,市,01/28,,1035,0,0,2417,2522,1035,1045,1080,1020,5.8,41.1,14.87,,,,,
2376,技嘉,市,01/28,,240.5,-0.5,-0.21,4815,1161,241,244,244,239.5,1.87,13.3,2.9,,,,,
2382,廣達,市,01/28,,287,-0.5,-0.17,15566,4477,287.5,288,292,284.5,2.61,16.1,5.18,,,,,
2383,台光電,市,01/28,,1900,+80,+4.4,4508,8538,1820,1845,1945,1830,6.32,49,15.3,,,,,
2404,漢唐,市,01/28,,953,+13,+1.38,3451,3294,940,953,972,940,3.4,21.4,11.48,,,,,
2408,南亞科,市,01/28,,297,+20,+7.22,118257,34647,277,288,299.5,285,5.23,,5.85,,,,,
2412,中華電,市,01/28,,133.5,+0.5,+0.38,9199,1229,133,133.5,134,133,0.75,27,2.75,,,,,
2419,仲琦,市,01/28,,32.35,-1.8,-5.27,25035,853,34.15,35.2,35.9,32.15,11,,2.21,,,,,
2421,建準,市,01/28,,149.5,-1.5,-0.99,2783,418,151,150,153.5,148,3.64,20.6,5.03,,,,,
2423,固緯,市,01/28,,51.9,-0.4,-0.76,98,5.07,52.3,52.3,52.5,51.5,1.91,18.3,2.7,,,,,
2425,承啟,市,01/28,,30.15,-0.25,-0.82,333,10.1,30.4,30.65,30.9,30.15,2.47,,1.26,,,,,
2428,興勤,市,01/28,,173.5,-1.5,-0.86,396,69.3,175,176.5,178,173,2.86,15,2.13,,,,,
2432,倚天酷碁-創,市,01/28,,24.9,0,0,55,1.36,24.9,24.9,24.9,24.75,0.6,15,1.34,,,,,
